ciona_savignyi ENSCSAVG00000009247
ciona_intestinalis ENSCING00000009834
ciona_intestinalis ENSCING00000015171
cynoglossus_semilaevis ENSCSEG00000008491
cynoglossus_semilaevis ENSCSEG00000008495
fukomys_damarensis ENSFDAG00000012224
poecilia_mexicana ENSPMEG00000007551
oryzias_melastigma ENSOMEG00000008527
cynoglossus_semilaevis ENSCSEG00000012661
takifugu_rubripes ENSTRUG00000013091
tetraodon_nigroviridis ENSTNIG00000008470
mola_mola ENSMMOG00000011709
gasterosteus_aculeatus ENSGACG00000017323
labrus_bergylta ENSLBEG00000020624
amphiprion_ocellaris ENSAOCG00000008072
amphiprion_percula ENSAPEG00000000588
acanthochromis_polyacanthus ENSAPOG00000014492
stegastes_partitus ENSSPAG00000019200
maylandia_zebra ENSMZEG00005024589
astatotilapia_calliptera ENSACLG00000015967
pundamilia_nyererei ENSPNYG00000018922
haplochromis_burtoni ENSHBUG00000009492
neolamprologus_brichardi ENSNBRG00000006483
oreochromis_niloticus ENSONIG00000009411
amphilophus_citrinellus ENSACIG00000019611
xiphophorus_maculatus ENSXMAG00000005874
xiphophorus_couchianus ENSXCOG00000016069
gambusia_affinis ENSGAFG00000021468
poecilia_formosa ENSPFOG00000010800
poecilia_mexicana ENSPMEG00000021481
poecilia_latipinna ENSPLAG00000019932
poecilia_reticulata ENSPREG00000017362
fundulus_heteroclitus ENSFHEG00000008642
cyprinodon_variegatus ENSCVAG00000020729
kryptolebias_marmoratus ENSKMAG00000003619
oryzias_latipes_asm223467v1 ENSORLG00000017649
oryzias_latipes_asm223469v1 ENSORLG00015007043
oryzias_latipes_asm223471v1 ENSORLG00020000820
seriola_dumerili ENSSDUG00000016461
seriola_lalandi_dorsalis ENSSLDG00000015965
scophthalmus_maximus ENSSMAG00000018305
monopterus_albus ENSMALG00000021731
mastacembelus_armatus ENSMAMG00000016886
anabas_testudineus ENSATEG00000004423
periophthalmus_magnuspinnatus ENSPMGG00000018572
hippocampus_comes ENSHCOG00000017580
gadus_morhua ENSGMOG00000011410
esox_lucius ENSELUG00000023721
astyanax_mexicanus ENSAMXG00000004547
pygocentrus_nattereri ENSPNAG00000023957
ictalurus_punctatus ENSIPUG00000003226
danio_rerio ENSDARG00000039196
paramormyrops_kingsleyae ENSPKIG00000006244
scleropages_formosus ENSSFOG00015021277
paramormyrops_kingsleyae ENSPKIG00000018681
lepisosteus_oculatus ENSLOCG00000001913
paramormyrops_kingsleyae ENSPKIG00000018730
ornithorhynchus_anatinus ENSOANG00000011221
xenopus_tropicalis ENSXETG00000003149
phascolarctos_cinereus ENSPCIG00000020291
notamacropus_eugenii ENSMEUG00000011794
sarcophilus_harrisii ENSSHAG00000012108
monodelphis_domestica ENSMODG00000021485
ursus_americanus ENSUAMG00000022992
ursus_maritimus ENSUMAG00000019718
ailuropoda_melanoleuca ENSAMEG00000002529
neovison_vison ENSNVIG00000017531
mustela_putorius_furo ENSMPUG00000005516
