phascolarctos_cinereus ENSPCIG00000012497
notamacropus_eugenii ENSMEUG00000013394
monodelphis_domestica ENSMODG00000015919
sarcophilus_harrisii ENSSHAG00000014571
castor_canadensis ENSCCNG00000023722
dipodomys_ordii ENSDORG00000014428
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018559
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000071342
mus_spicilegus ENSMSIG00000001554
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017717
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0029474
rattus_norvegicus ENSRNOG00000039110
meriones_unguiculatus ENSMUGG00000017959
cricetulus_griseus_crigri-picr ENSCGRG00015012786
cricetulus_griseus_crigri_1.0 ENSCGRG00000007574
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001024872
mesocricetus_auratus ENSMAUG00000013434
microtus_ochrogaster ENSMOCG00000003353
peromyscus_maniculatus_bairdii ENSPEMG00000026633
nannospalax_galili ENSNGAG00000022229
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100010635
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018338
fukomys_damarensis ENSFDAG00000021044
cavia_aperea ENSCAPG00000017257
cavia_porcellus ENSCPOG00000004797
octodon_degus ENSODEG00000006808
chinchilla_lanigera ENSCLAG00000005373
urocitellus_parryii ENSUPAG00010011487
spermophilus_dauricus ENSSDAG00000015579
ictidomys_tridecemlineatus ENSSTOG00000010667
marmota_marmota_marmota ENSMMMG00000013941
oryctolagus_cuniculus ENSOCUG00000000894
ochotona_princeps ENSOPRG00000008931
tupaia_belangeri ENSTBEG00000016286
saimiri_boliviensis_boliviensis ENSSBOG00000029697
cebus_capucinus_imitator ENSCCAG00000020280
callithrix_jacchus ENSCJAG00000044138
aotus_nancymaae ENSANAG00000036272
pan_troglodytes ENSPTRG00000019603
pan_paniscus ENSPPAG00000020364
gorilla_gorilla ENSGGOG00000016165
homo_sapiens ENSG00000181016
pongo_abelii ENSPPYG00000017918
nomascus_leucogenys ENSNLEG00000011338
theropithecus_gelada ENSTGEG00000015239
papio_anubis ENSPANG00000032836
cercocebus_atys ENSCATG00000045255
mandrillus_leucophaeus ENSMLEG00000042250
macaca_nemestrina ENSMNEG00000045312
macaca_fascicularis ENSMFAG00000046136
rhinopithecus_roxellana ENSRROG00000035304
rhinopithecus_bieti ENSRBIG00000029202
colobus_angolensis_palliatus ENSCANG00000034818
carlito_syrichta ENSTSYG00000012847
microcebus_murinus ENSMICG00000001379
prolemur_simus ENSPSMG00000009704
propithecus_coquereli ENSPCOG00000021256
otolemur_garnettii ENSOGAG00000004197
equus_caballus ENSECAG00000020860
equus_asinus_asinus ENSEASG00005008788
pteropus_vampyrus ENSPVAG00000013233
myotis_lucifugus ENSMLUG00000017508
vicugna_pacos ENSVPAG00000002114
sus_scrofa ENSSSCG00000040053
ovis_aries ENSOARG00000002320
capra_hircus ENSCHIG00000025752
bos_taurus ENSBTAG00000010555
bos_mutus ENSBMUG00000024419
bison_bison_bison ENSBBBG00000001418
tursiops_truncatus ENSTTRG00000011029
neovison_vison ENSNVIG00000009796
mustela_putorius_furo ENSMPUG00000007729
canis_lupus_familiaris ENSCAFG00000003328
canis_lupus_dingo ENSCAFG00020007166
vulpes_vulpes ENSVVUG00000010840
ursus_maritimus ENSUMAG00000007063
ursus_americanus ENSUAMG00000004293
ailuropoda_melanoleuca ENSAMEG00000005637
panthera_tigris_altaica ENSPTIG00000017446
panthera_pardus ENSPPRG00000011244
felis_catus ENSFCAG00000036448
erinaceus_europaeus ENSEEUG00000000720
choloepus_hoffmanni ENSCHOG00000003883
dasypus_novemcinctus ENSDNOG00000042107
loxodonta_africana ENSLAFG00000017228
echinops_telfairi ENSETEG00000019165
sorex_araneus ENSSARG00000004291
piliocolobus_tephrosceles ENSPTEG00000021727
apteryx_owenii ENSAOWG00000007983
apteryx_rowi ENSARWG00000008630
apteryx_haastii ENSAHAG00000010199
dromaius_novaehollandiae ENSDNVG00000001702
nothoprocta_perdicaria ENSNPEG00000009866
manacus_vitellinus ENSMVIG00005007101
lepidothrix_coronata ENSLCOG00000012826
parus_major ENSPMJG00000010690
cyanistes_caeruleus ENSCCEG00000005470
ficedula_albicollis ENSFALG00000009500
serinus_canaria ENSSCAG00000012915
taeniopygia_guttata ENSTGUG00000005427
zonotrichia_albicollis ENSZALG00000007249
junco_hyemalis ENSJHYG00000015684
calidris_pygmaea ENSCPGG00000003848
calidris_pugnax ENSCPUG00000008455
anser_brachyrhynchus ENSABRG00000005799
anas_platyrhynchos_platyrhynchos ENSAPLG00000012853
meleagris_gallopavo ENSMGAG00000009113
coturnix_japonica ENSCJPG00005013373
gallus_gallus ENSGALG00000009446
numida_meleagris ENSNMEG00000010802
melopsittacus_undulatus ENSMUNG00000015606
crocodylus_porosus ENSCPRG00005009897
gopherus_agassizii ENSGAGG00000004635
chelonoidis_abingdonii ENSCABG00000000575
chrysemys_picta_bellii ENSCPBG00000026321
pelodiscus_sinensis ENSPSIG00000012535
sphenodon_punctatus ENSSPUG00000007246
