labrus_bergylta ENSLBEG00000003736
gasterosteus_aculeatus ENSGACG00000004495
mola_mola ENSMMOG00000021316
tetraodon_nigroviridis ENSTNIG00000010559
monopterus_albus ENSMALG00000003252
mastacembelus_armatus ENSMAMG00000000091
anabas_testudineus ENSATEG00000018228
seriola_lalandi_dorsalis ENSSLDG00000013083
seriola_dumerili ENSSDUG00000002267
cynoglossus_semilaevis ENSCSEG00000015244
amphiprion_percula ENSAPEG00000004711
amphiprion_ocellaris ENSAOCG00000004210
acanthochromis_polyacanthus ENSAPOG00000023520
stegastes_partitus ENSSPAG00000002718
astatotilapia_calliptera ENSACLG00000012348
maylandia_zebra ENSMZEG00005002915
oreochromis_niloticus ENSONIG00000012327
amphilophus_citrinellus ENSACIG00000023931
xiphophorus_maculatus ENSXMAG00000007136
gambusia_affinis ENSGAFG00000012097
poecilia_reticulata ENSPREG00000006418
fundulus_heteroclitus ENSFHEG00000007929
periophthalmus_magnuspinnatus ENSPMGG00000001756
gadus_morhua ENSGMOG00000006306
pygocentrus_nattereri ENSPNAG00000016454
astyanax_mexicanus ENSAMXG00000012330
ictalurus_punctatus ENSIPUG00000006847
danio_rerio ENSDARG00000079056
scleropages_formosus ENSSFOG00015018879
paramormyrops_kingsleyae ENSPKIG00000009526
lepisosteus_oculatus ENSLOCG00000000908
anolis_carolinensis ENSACAG00000003970
pogona_vitticeps ENSPVIG00000010083
salvator_merianae ENSSMRG00000017855
sphenodon_punctatus ENSSPUG00000006813
lonchura_striata_domestica ENSLSDG00000013372
taeniopygia_guttata ENSTGUG00000011007
junco_hyemalis ENSJHYG00000004694
zonotrichia_albicollis ENSZALG00000016072
serinus_canaria ENSSCAG00000009906
ficedula_albicollis ENSFALG00000006540
parus_major ENSPMJG00000018555
cyanistes_caeruleus ENSCCEG00000006400
lepidothrix_coronata ENSLCOG00000006692
manacus_vitellinus ENSMVIG00005002242
melopsittacus_undulatus ENSMUNG00000011280
calidris_pygmaea ENSCPGG00000015779
calidris_pugnax ENSCPUG00000008894
anas_platyrhynchos_platyrhynchos ENSAPLG00000004579
anser_brachyrhynchus ENSABRG00000015118
gallus_gallus ENSGALG00000053000
coturnix_japonica ENSCJPG00005007625
meleagris_gallopavo ENSMGAG00000013244
numida_meleagris ENSNMEG00000005221
apteryx_owenii ENSAOWG00000004041
apteryx_rowi ENSARWG00000018254
apteryx_haastii ENSAHAG00000006179
dromaius_novaehollandiae ENSDNVG00000015828
crocodylus_porosus ENSCPRG00005018802
gopherus_agassizii ENSGAGG00000015225
chelonoidis_abingdonii ENSCABG00000011187
chrysemys_picta_bellii ENSCPBG00000024533
pelodiscus_sinensis ENSPSIG00000008406
notamacropus_eugenii ENSMEUG00000016614
phascolarctos_cinereus ENSPCIG00000012638
monodelphis_domestica ENSMODG00000005523
sarcophilus_harrisii ENSSHAG00000005305
erinaceus_europaeus ENSEEUG00000006510
sorex_araneus ENSSARG00000004397
equus_caballus ENSECAG00000017484
equus_asinus_asinus ENSEASG00005000154
bos_mutus ENSBMUG00000020518
bos_taurus ENSBTAG00000003494
bison_bison_bison ENSBBBG00000019434
ovis_aries ENSOARG00000003100
capra_hircus ENSCHIG00000022179
tursiops_truncatus ENSTTRG00000009402
sus_scrofa ENSSSCG00000007155
vicugna_pacos ENSVPAG00000002088
myotis_lucifugus ENSMLUG00000000381
pteropus_vampyrus ENSPVAG00000014220
ursus_maritimus ENSUMAG00000002804
ursus_americanus ENSUAMG00000010609
ailuropoda_melanoleuca ENSAMEG00000010967
neovison_vison ENSNVIG00000019660
mustela_putorius_furo ENSMPUG00000008837
canis_lupus_familiaris ENSCAFG00000006374
canis_lupus_dingo ENSCAFG00020002711
vulpes_vulpes ENSVVUG00000024947
panthera_tigris_altaica ENSPTIG00000015899
panthera_pardus ENSPPRG00000013636
felis_catus ENSFCAG00000013420
castor_canadensis ENSCCNG00000020742
dipodomys_ordii ENSDORG00000005703
mus_spicilegus ENSMSIG00000013648
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000027309
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024314
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025759
rattus_norvegicus ENSRNOG00000021237
meriones_unguiculatus ENSMUGG00000008262
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001017760
cricetulus_griseus_crigri_1.0 ENSCGRG00000018420
cricetulus_griseus_crigri-picr ENSCGRG00015013084
microtus_ochrogaster ENSMOCG00000018106
peromyscus_maniculatus_bairdii ENSPEMG00000011552
nannospalax_galili ENSNGAG00000005585
jaculus_jaculus ENSJJAG00000010931
spermophilus_dauricus ENSSDAG00000002259
marmota_marmota_marmota ENSMMMG00000023920
urocitellus_parryii ENSUPAG00010023402
ictidomys_tridecemlineatus ENSSTOG00000006511
chinchilla_lanigera ENSCLAG00000013491
octodon_degus ENSODEG00000005205
cavia_porcellus ENSCPOG00000038300
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100008055
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016048
fukomys_damarensis ENSFDAG00000009841
oryctolagus_cuniculus ENSOCUG00000025410
ochotona_princeps ENSOPRG00000015087
tupaia_belangeri ENSTBEG00000015843
pan_troglodytes ENSPTRG00000013196
pan_paniscus ENSPPAG00000029181
homo_sapiens ENSG00000088854
gorilla_gorilla ENSGGOG00000011959
pongo_abelii ENSPPYG00000010819
nomascus_leucogenys ENSNLEG00000007604
macaca_mulatta ENSMMUG00000017467
macaca_fascicularis ENSMFAG00000037080
macaca_nemestrina ENSMNEG00000038036
cercocebus_atys ENSCATG00000031778
mandrillus_leucophaeus ENSMLEG00000029600
theropithecus_gelada ENSTGEG00000012499
papio_anubis ENSPANG00000000610
chlorocebus_sabaeus ENSCSAG00000013215
piliocolobus_tephrosceles ENSPTEG00000031916
colobus_angolensis_palliatus ENSCANG00000035178
rhinopithecus_roxellana ENSRROG00000034362
rhinopithecus_bieti ENSRBIG00000028321
cebus_capucinus_imitator ENSCCAG00000033737
saimiri_boliviensis_boliviensis ENSSBOG00000027774
callithrix_jacchus ENSCJAG00000021125
aotus_nancymaae ENSANAG00000038511
carlito_syrichta ENSTSYG00000004945
propithecus_coquereli ENSPCOG00000014407
prolemur_simus ENSPSMG00000020203
microcebus_murinus ENSMICG00000013867
otolemur_garnettii ENSOGAG00000001901
choloepus_hoffmanni ENSCHOG00000012730
dasypus_novemcinctus ENSDNOG00000008742
loxodonta_africana ENSLAFG00000021972
procavia_capensis ENSPCAG00000005043
echinops_telfairi ENSETEG00000015786
xenopus_tropicalis ENSXETG00000004348
latimeria_chalumnae ENSLACG00000014084
petromyzon_marinus ENSPMAG00000008936
ciona_intestinalis ENSCING00000002634
