drosophila_melanogaster FBgn0039876
caenorhabditis_elegans_strain_n2 WBGene00019807
oryctolagus_cuniculus ENSOCUG00000013411
oryctolagus_cuniculus ENSOCUG00000025085
ochotona_princeps ENSOPRG00000003256
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000005078
mus_spicilegus ENSMSIG00000025125
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018677
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017832
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0029588
rattus_norvegicus ENSRNOG00000004751
meriones_unguiculatus ENSMUGG00000016211
peromyscus_maniculatus_bairdii ENSPEMG00000003920
microtus_ochrogaster ENSMOCG00000022061
cricetulus_griseus_crigri-picr ENSCGRG00015026927
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001015524
cricetulus_griseus_crigri_1.0 ENSCGRG00000009917
mesocricetus_auratus ENSMAUG00000013918
mus_spicilegus ENSMSIG00000006959
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029521
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000056197
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028516
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0022251
rattus_norvegicus ENSRNOG00000024604
meriones_unguiculatus ENSMUGG00000019734
cricetulus_griseus_crigri-picr ENSCGRG00015015666
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001016234
peromyscus_maniculatus_bairdii ENSPEMG00000024694
nannospalax_galili ENSNGAG00000013694
jaculus_jaculus ENSJJAG00000018222
chinchilla_lanigera ENSCLAG00000004418
octodon_degus ENSODEG00000014669
cavia_porcellus ENSCPOG00000014480
cavia_aperea ENSCAPG00000002286
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016840
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100002649
fukomys_damarensis ENSFDAG00000008093
otolemur_garnettii ENSOGAG00000014225
myotis_lucifugus ENSMLUG00000004404
macaca_mulatta ENSMMUG00000008715
macaca_nemestrina ENSMNEG00000044876
macaca_fascicularis ENSMFAG00000001385
cercocebus_atys ENSCATG00000039039
mandrillus_leucophaeus ENSMLEG00000027459
papio_anubis ENSPANG00000035482
theropithecus_gelada ENSTGEG00000014197
chlorocebus_sabaeus ENSCSAG00000014311
colobus_angolensis_palliatus ENSCANG00000037313
piliocolobus_tephrosceles ENSPTEG00000001630
rhinopithecus_roxellana ENSRROG00000044532
rhinopithecus_bieti ENSRBIG00000025261
homo_sapiens ENSG00000050130
gorilla_gorilla ENSGGOG00000002463
pongo_abelii ENSPPYG00000005865
pan_paniscus ENSPPAG00000038556
pan_troglodytes ENSPTRG00000006400
nomascus_leucogenys ENSNLEG00000013451
saimiri_boliviensis_boliviensis ENSSBOG00000017743
callithrix_jacchus ENSCJAG00000018970
aotus_nancymaae ENSANAG00000022947
cebus_capucinus_imitator ENSCCAG00000034168
carlito_syrichta ENSTSYG00000001814
propithecus_coquereli ENSPCOG00000023039
propithecus_coquereli ENSPCOG00000018673
microcebus_murinus ENSMICG00000012491
prolemur_simus ENSPSMG00000025795
marmota_marmota_marmota ENSMMMG00000005935
urocitellus_parryii ENSUPAG00010002317
spermophilus_dauricus ENSSDAG00000013592
dipodomys_ordii ENSDORG00000004260
ursus_maritimus ENSUMAG00000013966
ursus_americanus ENSUAMG00000005116
ailuropoda_melanoleuca ENSAMEG00000002820
mustela_putorius_furo ENSMPUG00000006232
neovison_vison ENSNVIG00000006023
canis_lupus_dingo ENSCAFG00020008348
canis_lupus_familiaris ENSCAFG00000015564
vulpes_vulpes ENSVVUG00000029519
panthera_tigris_altaica ENSPTIG00000007089
panthera_pardus ENSPPRG00000002938
felis_catus ENSFCAG00000015647
equus_asinus_asinus ENSEASG00005016175
equus_caballus ENSECAG00000026924
capra_hircus ENSCHIG00000021867
ovis_aries ENSOARG00000021119
bos_mutus ENSBMUG00000014473
bos_taurus ENSBTAG00000003371
bison_bison_bison ENSBBBG00000000637
tursiops_truncatus ENSTTRG00000006699
vicugna_pacos ENSVPAG00000005225
sus_scrofa ENSSSCG00000034798
choloepus_hoffmanni ENSCHOG00000007183
dasypus_novemcinctus ENSDNOG00000000232
castor_canadensis ENSCCNG00000017508
nannospalax_galili ENSNGAG00000011860
tupaia_belangeri ENSTBEG00000002820
pteropus_vampyrus ENSPVAG00000002775
sorex_araneus ENSSARG00000010242
loxodonta_africana ENSLAFG00000013965
procavia_capensis ENSPCAG00000006091
echinops_telfairi ENSETEG00000000500
sarcophilus_harrisii ENSSHAG00000010275
