takifugu_rubripes ENSTRUG00000021972
tetraodon_nigroviridis ENSTNIG00000006799
mola_mola ENSMMOG00000005183
labrus_bergylta ENSLBEG00000010953
gasterosteus_aculeatus ENSGACG00000012331
fundulus_heteroclitus ENSFHEG00000020306
cyprinodon_variegatus ENSCVAG00000019670
xiphophorus_couchianus ENSXCOG00000009587
xiphophorus_maculatus ENSXMAG00000003193
gambusia_affinis ENSGAFG00000004239
poecilia_formosa ENSPFOG00000023603
poecilia_mexicana ENSPMEG00000014139
poecilia_latipinna ENSPLAG00000015148
poecilia_reticulata ENSPREG00000019710
kryptolebias_marmoratus ENSKMAG00000013800
oryzias_latipes_asm223467v1 ENSORLG00000024927
oryzias_latipes_asm223471v1 ENSORLG00020019022
oryzias_latipes_asm223469v1 ENSORLG00015007761
oryzias_melastigma ENSOMEG00000023052
maylandia_zebra ENSMZEG00005024458
astatotilapia_calliptera ENSACLG00000017388
haplochromis_burtoni ENSHBUG00000002038
pundamilia_nyererei ENSPNYG00000021908
neolamprologus_brichardi ENSNBRG00000016096
oreochromis_niloticus ENSONIG00000007758
amphilophus_citrinellus ENSACIG00000008159
amphiprion_ocellaris ENSAOCG00000007691
amphiprion_ocellaris ENSAOCG00000011961
amphiprion_percula ENSAPEG00000016923
acanthochromis_polyacanthus ENSAPOG00000013909
stegastes_partitus ENSSPAG00000002329
mastacembelus_armatus ENSMAMG00000016923
monopterus_albus ENSMALG00000006266
seriola_lalandi_dorsalis ENSSLDG00000008656
seriola_lalandi_dorsalis ENSSLDG00000003319
seriola_dumerili ENSSDUG00000002772
anabas_testudineus ENSATEG00000005062
scophthalmus_maximus ENSSMAG00000019605
hippocampus_comes ENSHCOG00000015147
gadus_morhua ENSGMOG00000013711
esox_lucius ENSELUG00000001124
pygocentrus_nattereri ENSPNAG00000008898
astyanax_mexicanus ENSAMXG00000008592
ictalurus_punctatus ENSIPUG00000004943
danio_rerio ENSDARG00000099969
scleropages_formosus ENSSFOG00015006509
paramormyrops_kingsleyae ENSPKIG00000007246
lepisosteus_oculatus ENSLOCG00000014363
latimeria_chalumnae ENSLACG00000022259
