gopherus_agassizii ENSGAGG00000001986
chrysemys_picta_bellii ENSCPBG00000022182
pelodiscus_sinensis ENSPSIG00000002393
chelonoidis_abingdonii ENSCABG00000022060
crocodylus_porosus ENSCPRG00005001835
anser_brachyrhynchus ENSABRG00000007189
anas_platyrhynchos_platyrhynchos ENSAPLG00000002131
meleagris_gallopavo ENSMGAG00000003296
gallus_gallus ENSGALG00000027363
coturnix_japonica ENSCJPG00005011233
numida_meleagris ENSNMEG00000009909
manacus_vitellinus ENSMVIG00005010811
manacus_vitellinus ENSMVIG00005006881
lepidothrix_coronata ENSLCOG00000015105
junco_hyemalis ENSJHYG00000004840
zonotrichia_albicollis ENSZALG00000017912
taeniopygia_guttata ENSTGUG00000004050
serinus_canaria ENSSCAG00000017264
ficedula_albicollis ENSFALG00000014580
cyanistes_caeruleus ENSCCEG00000019786
calidris_pygmaea ENSCPGG00000011125
calidris_pugnax ENSCPUG00000012649
melopsittacus_undulatus ENSMUNG00000015721
apteryx_rowi ENSARWG00000003398
apteryx_rowi ENSARWG00000003396
apteryx_owenii ENSAOWG00000004098
apteryx_haastii ENSAHAG00000008463
dromaius_novaehollandiae ENSDNVG00000009898
anolis_carolinensis ENSACAG00000029473
pogona_vitticeps ENSPVIG00000022460
notechis_scutatus ENSNSUG00000001584
salvator_merianae ENSSMRG00000009181
sphenodon_punctatus ENSSPUG00000018896
phascolarctos_cinereus ENSPCIG00000034265
monodelphis_domestica ENSMODG00000016437
equus_caballus ENSECAG00000021734
equus_asinus_asinus ENSEASG00005015040
sorex_araneus ENSSARG00000012124
ovis_aries ENSOARG00000006537
capra_hircus ENSCHIG00000020221
bos_mutus ENSBMUG00000024639
bison_bison_bison ENSBBBG00000016214
tursiops_truncatus ENSTTRG00000013252
sus_scrofa ENSSSCG00000032231
ursus_americanus ENSUAMG00000017879
ursus_maritimus ENSUMAG00000002472
ailuropoda_melanoleuca ENSAMEG00000016561
mustela_putorius_furo ENSMPUG00000013993
neovison_vison ENSNVIG00000007269
canis_lupus_familiaris ENSCAFG00000019333
panthera_pardus ENSPPRG00000009860
panthera_tigris_altaica ENSPTIG00000007363
felis_catus ENSFCAG00000035675
pteropus_vampyrus ENSPVAG00000010848
pan_paniscus ENSPPAG00000030767
homo_sapiens ENSG00000131591
gorilla_gorilla ENSGGOG00000014169
nomascus_leucogenys ENSNLEG00000000026
saimiri_boliviensis_boliviensis ENSSBOG00000033308
cebus_capucinus_imitator ENSCCAG00000034770
aotus_nancymaae ENSANAG00000027907
piliocolobus_tephrosceles ENSPTEG00000014521
pongo_abelii ENSPPYG00000002024
cercocebus_atys ENSCATG00000030223
chlorocebus_sabaeus ENSCSAG00000000671
papio_anubis ENSPANG00000004619
macaca_fascicularis ENSMFAG00000041044
macaca_mulatta ENSMMUG00000018699
mandrillus_leucophaeus ENSMLEG00000028744
macaca_nemestrina ENSMNEG00000012889
colobus_angolensis_palliatus ENSCANG00000033015
pan_troglodytes ENSPTRG00000052382
rhinopithecus_roxellana ENSRROG00000040692
rhinopithecus_bieti ENSRBIG00000034354
theropithecus_gelada ENSTGEG00000010701
callithrix_jacchus ENSCJAG00000011405
carlito_syrichta ENSTSYG00000028738
propithecus_coquereli ENSPCOG00000023494
prolemur_simus ENSPSMG00000012521
microcebus_murinus ENSMICG00000028602
otolemur_garnettii ENSOGAG00000031388
castor_canadensis ENSCCNG00000011401
castor_canadensis ENSCCNG00000017807
dipodomys_ordii ENSDORG00000000784
cricetulus_griseus_crigri-picr ENSCGRG00015015461
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001013668
cricetulus_griseus_crigri_1.0 ENSCGRG00000014845
mesocricetus_auratus ENSMAUG00000000990
microtus_ochrogaster ENSMOCG00000019622
peromyscus_maniculatus_bairdii ENSPEMG00000019038
mus_spicilegus ENSMSIG00000015902
mus_spicilegus ENSMSIG00000029503
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000059939
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027915
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026920
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0029269
rattus_norvegicus ENSRNOG00000020199
meriones_unguiculatus ENSMUGG00000004139
nannospalax_galili ENSNGAG00000017995
jaculus_jaculus ENSJJAG00000021167
chinchilla_lanigera ENSCLAG00000007074
octodon_degus ENSODEG00000008028
cavia_aperea ENSCAPG00000009657
cavia_porcellus ENSCPOG00000023519
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100008569
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000004242
marmota_marmota_marmota ENSMMMG00000020997
urocitellus_parryii ENSUPAG00010015973
spermophilus_dauricus ENSSDAG00000004052
tupaia_belangeri ENSTBEG00000011556
loxodonta_africana ENSLAFG00000025682
ornithorhynchus_anatinus ENSOANG00000021823
xenopus_tropicalis ENSXETG00000000066
latimeria_chalumnae ENSLACG00000022665
pygocentrus_nattereri ENSPNAG00000007113
astyanax_mexicanus ENSAMXG00000037204
ictalurus_punctatus ENSIPUG00000016746
danio_rerio ENSDARG00000086336
seriola_dumerili ENSSDUG00000016043
seriola_lalandi_dorsalis ENSSLDG00000024304
scophthalmus_maximus ENSSMAG00000020902
monopterus_albus ENSMALG00000020908
mastacembelus_armatus ENSMAMG00000023716
anabas_testudineus ENSATEG00000010799
amphiprion_ocellaris ENSAOCG00000000088
amphiprion_percula ENSAPEG00000013943
acanthochromis_polyacanthus ENSAPOG00000018892
stegastes_partitus ENSSPAG00000017117
fundulus_heteroclitus ENSFHEG00000015281
cyprinodon_variegatus ENSCVAG00000010034
poecilia_mexicana ENSPMEG00000012255
poecilia_formosa ENSPFOG00000018296
poecilia_latipinna ENSPLAG00000012988
poecilia_reticulata ENSPREG00000001757
xiphophorus_maculatus ENSXMAG00000017434
gambusia_affinis ENSGAFG00000009818
kryptolebias_marmoratus ENSKMAG00000008893
maylandia_zebra ENSMZEG00005013218
pundamilia_nyererei ENSPNYG00000020116
astatotilapia_calliptera ENSACLG00000018465
haplochromis_burtoni ENSHBUG00000011011
neolamprologus_brichardi ENSNBRG00000022541
oreochromis_niloticus ENSONIG00000014427
labrus_bergylta ENSLBEG00000019991
gasterosteus_aculeatus ENSGACG00000001513
oryzias_latipes_asm223471v1 ENSORLG00020003898
