apteryx_owenii ENSAOWG00000013199
apteryx_haastii ENSAHAG00000013270
apteryx_rowi ENSARWG00000003883
dromaius_novaehollandiae ENSDNVG00000002778
nothoprocta_perdicaria ENSNPEG00000000735
zonotrichia_albicollis ENSZALG00000013255
junco_hyemalis ENSJHYG00000017782
serinus_canaria ENSSCAG00000002676
lonchura_striata_domestica ENSLSDG00000005966
taeniopygia_guttata ENSTGUG00000006730
parus_major ENSPMJG00000015489
cyanistes_caeruleus ENSCCEG00000010495
ficedula_albicollis ENSFALG00000007033
lepidothrix_coronata ENSLCOG00000002858
manacus_vitellinus ENSMVIG00005016168
calidris_pygmaea ENSCPGG00000016678
calidris_pugnax ENSCPUG00000010118
melopsittacus_undulatus ENSMUNG00000011568
anser_brachyrhynchus ENSABRG00000011105
anas_platyrhynchos_platyrhynchos ENSAPLG00000009852
meleagris_gallopavo ENSMGAG00000006225
gallus_gallus ENSGALG00000005086
coturnix_japonica ENSCJPG00005011524
numida_meleagris ENSNMEG00000013828
crocodylus_porosus ENSCPRG00005007814
gopherus_agassizii ENSGAGG00000013945
chelonoidis_abingdonii ENSCABG00000014644
chrysemys_picta_bellii ENSCPBG00000011900
pelodiscus_sinensis ENSPSIG00000005832
sphenodon_punctatus ENSSPUG00000016908
pogona_vitticeps ENSPVIG00000015959
anolis_carolinensis ENSACAG00000009046
notechis_scutatus ENSNSUG00000020074
salvator_merianae ENSSMRG00000002149
chelonoidis_abingdonii ENSCABG00000018512
latimeria_chalumnae ENSLACG00000009566
paramormyrops_kingsleyae ENSPKIG00000000202
scleropages_formosus ENSSFOG00015017393
poecilia_reticulata ENSPREG00000008445
kryptolebias_marmoratus ENSKMAG00000019517
oryzias_latipes_asm223467v1 ENSORLG00000014015
oryzias_latipes_asm223471v1 ENSORLG00020018129
oryzias_melastigma ENSOMEG00000020377
oreochromis_niloticus ENSONIG00000018098
pundamilia_nyererei ENSPNYG00000020330
amphilophus_citrinellus ENSACIG00000012671
gadus_morhua ENSGMOG00000010751
esox_lucius ENSELUG00000011499
astyanax_mexicanus ENSAMXG00000034862
xiphophorus_maculatus ENSXMAG00000010473
xiphophorus_couchianus ENSXCOG00000011969
gambusia_affinis ENSGAFG00000008377
poecilia_formosa ENSPFOG00000007923
poecilia_mexicana ENSPMEG00000005025
poecilia_latipinna ENSPLAG00000019385
poecilia_reticulata ENSPREG00000021869
cyprinodon_variegatus ENSCVAG00000004169
fundulus_heteroclitus ENSFHEG00000007724
oryzias_latipes_asm223469v1 ENSORLG00015005468
oryzias_latipes_asm223467v1 ENSORLG00000009387
oryzias_latipes_asm223471v1 ENSORLG00020001684
oryzias_melastigma ENSOMEG00000002195
cynoglossus_semilaevis ENSCSEG00000009061
gasterosteus_aculeatus ENSGACG00000006694
labrus_bergylta ENSLBEG00000005303
takifugu_rubripes ENSTRUG00000014454
tetraodon_nigroviridis ENSTNIG00000016543
mola_mola ENSMMOG00000011050
mastacembelus_armatus ENSMAMG00000004886
monopterus_albus ENSMALG00000015465
scophthalmus_maximus ENSSMAG00000005046
seriola_dumerili ENSSDUG00000023127
seriola_lalandi_dorsalis ENSSLDG00000016398
anabas_testudineus ENSATEG00000022049
maylandia_zebra ENSMZEG00005004134
pundamilia_nyererei ENSPNYG00000021384
astatotilapia_calliptera ENSACLG00000006220
haplochromis_burtoni ENSHBUG00000000692
neolamprologus_brichardi ENSNBRG00000011416
oreochromis_niloticus ENSONIG00000009640
amphilophus_citrinellus ENSACIG00000017496
kryptolebias_marmoratus ENSKMAG00000018516
acanthochromis_polyacanthus ENSAPOG00000003655
stegastes_partitus ENSSPAG00000006973
hippocampus_comes ENSHCOG00000016379
periophthalmus_magnuspinnatus ENSPMGG00000023002
gadus_morhua ENSGMOG00000005994
esox_lucius ENSELUG00000009385
astyanax_mexicanus ENSAMXG00000004782
pygocentrus_nattereri ENSPNAG00000014603
ictalurus_punctatus ENSIPUG00000021154
danio_rerio ENSDARG00000075265
lepisosteus_oculatus ENSLOCG00000004467
