anas_platyrhynchos_platyrhynchos ENSAPLG00000027277
chrysemys_picta_bellii ENSCPBG00000006100
xenopus_tropicalis ENSXETG00000033201
meleagris_gallopavo ENSMGAG00000010305
coturnix_japonica ENSCJPG00005012000
gallus_gallus ENSGALG00000010901
numida_meleagris ENSNMEG00000007157
melopsittacus_undulatus ENSMUNG00000000802
serinus_canaria ENSSCAG00000013986
cyanistes_caeruleus ENSCCEG00000019379
taeniopygia_guttata ENSTGUG00000002657
junco_hyemalis ENSJHYG00000004348
zonotrichia_albicollis ENSZALG00000010858
apteryx_rowi ENSARWG00000013032
nothoprocta_perdicaria ENSNPEG00000001853
gopherus_agassizii ENSGAGG00000013500
chrysemys_picta_bellii ENSCPBG00000003361
chelonoidis_abingdonii ENSCABG00000000316
chelonoidis_abingdonii ENSCABG00000000463
chrysemys_picta_bellii ENSCPBG00000017317
salvator_merianae ENSSMRG00000005214
pogona_vitticeps ENSPVIG00000016360
xenopus_tropicalis ENSXETG00000033417
astyanax_mexicanus ENSAMXG00000020045
astyanax_mexicanus ENSAMXG00000040485
astyanax_mexicanus ENSAMXG00000020021
pygocentrus_nattereri ENSPNAG00000000117
danio_rerio ENSDARG00000021787
esox_lucius ENSELUG00000006975
paramormyrops_kingsleyae ENSPKIG00000008135
paramormyrops_kingsleyae ENSPKIG00000008186
paramormyrops_kingsleyae ENSPKIG00000007436
paramormyrops_kingsleyae ENSPKIG00000008113
lepisosteus_oculatus ENSLOCG00000011448
