pan_paniscus ENSPPAG00000028493
pan_troglodytes ENSPTRG00000016672
homo_sapiens ENSG00000153404
gorilla_gorilla ENSGGOG00000002656
pongo_abelii ENSPPYG00000015294
nomascus_leucogenys ENSNLEG00000010753
papio_anubis ENSPANG00000008959
mandrillus_leucophaeus ENSMLEG00000035277
theropithecus_gelada ENSTGEG00000000580
cercocebus_atys ENSCATG00000031661
macaca_nemestrina ENSMNEG00000032213
macaca_fascicularis ENSMFAG00000037259
chlorocebus_sabaeus ENSCSAG00000017443
piliocolobus_tephrosceles ENSPTEG00000014497
colobus_angolensis_palliatus ENSCANG00000040137
rhinopithecus_roxellana ENSRROG00000043871
rhinopithecus_bieti ENSRBIG00000024560
cebus_capucinus_imitator ENSCCAG00000024594
saimiri_boliviensis_boliviensis ENSSBOG00000031830
callithrix_jacchus ENSCJAG00000017562
carlito_syrichta ENSTSYG00000006038
oryctolagus_cuniculus ENSOCUG00000010749
ursus_americanus ENSUAMG00000022226
ursus_maritimus ENSUMAG00000022613
ailuropoda_melanoleuca ENSAMEG00000008542
mustela_putorius_furo ENSMPUG00000010345
canis_lupus_dingo ENSCAFG00020023087
canis_lupus_familiaris ENSCAFG00000011054
vulpes_vulpes ENSVVUG00000021986
panthera_tigris_altaica ENSPTIG00000006299
panthera_pardus ENSPPRG00000003599
felis_catus ENSFCAG00000008030
tursiops_truncatus ENSTTRG00000006255
sus_scrofa ENSSSCG00000039089
myotis_lucifugus ENSMLUG00000016985
equus_asinus_asinus ENSEASG00005018040
equus_caballus ENSECAG00000002249
echinops_telfairi ENSETEG00000006689
loxodonta_africana ENSLAFG00000029765
procavia_capensis ENSPCAG00000014941
loxodonta_africana ENSLAFG00000007426
ornithorhynchus_anatinus ENSOANG00000010173
phascolarctos_cinereus ENSPCIG00000016974
notamacropus_eugenii ENSMEUG00000002704
sarcophilus_harrisii ENSSHAG00000018190
monodelphis_domestica ENSMODG00000025606
gopherus_agassizii ENSGAGG00000005653
gopherus_agassizii ENSGAGG00000022136
chelonoidis_abingdonii ENSCABG00000006341
chrysemys_picta_bellii ENSCPBG00000000936
pelodiscus_sinensis ENSPSIG00000006118
apteryx_haastii ENSAHAG00000013574
apteryx_owenii ENSAOWG00000004726
apteryx_rowi ENSARWG00000004869
dromaius_novaehollandiae ENSDNVG00000004959
nothoprocta_perdicaria ENSNPEG00000005877
pogona_vitticeps ENSPVIG00000019742
anolis_carolinensis ENSACAG00000009525
salvator_merianae ENSSMRG00000010018
sphenodon_punctatus ENSSPUG00000013018
latimeria_chalumnae ENSLACG00000002878
labrus_bergylta ENSLBEG00000001062
gasterosteus_aculeatus ENSGACG00000008538
mola_mola ENSMMOG00000001822
monopterus_albus ENSMALG00000011701
mastacembelus_armatus ENSMAMG00000012564
anabas_testudineus ENSATEG00000005079
scophthalmus_maximus ENSSMAG00000020006
cynoglossus_semilaevis ENSCSEG00000004437
seriola_lalandi_dorsalis ENSSLDG00000015566
seriola_dumerili ENSSDUG00000006130
amphiprion_percula ENSAPEG00000009550
amphiprion_percula ENSAPEG00000009480
kryptolebias_marmoratus ENSKMAG00000014257
kryptolebias_marmoratus ENSKMAG00000014289
poecilia_latipinna ENSPLAG00000019255
poecilia_reticulata ENSPREG00000021129
neolamprologus_brichardi ENSNBRG00000015525
neolamprologus_brichardi ENSNBRG00000015509
pundamilia_nyererei ENSPNYG00000015936
xiphophorus_maculatus ENSXMAG00000014049
xiphophorus_couchianus ENSXCOG00000019768
gambusia_affinis ENSGAFG00000006170
poecilia_mexicana ENSPMEG00000022602
poecilia_formosa ENSPFOG00000000113
cyprinodon_variegatus ENSCVAG00000011569
fundulus_heteroclitus ENSFHEG00000015863
oryzias_latipes_asm223471v1 ENSORLG00020014344
oryzias_latipes_asm223467v1 ENSORLG00000008037
oryzias_latipes_asm223469v1 ENSORLG00015020569
oryzias_melastigma ENSOMEG00000021926
acanthochromis_polyacanthus ENSAPOG00000004721
amphiprion_ocellaris ENSAOCG00000023913
stegastes_partitus ENSSPAG00000007463
astatotilapia_calliptera ENSACLG00000004690
maylandia_zebra ENSMZEG00005014538
haplochromis_burtoni ENSHBUG00000016836
oreochromis_niloticus ENSONIG00000003030
amphilophus_citrinellus ENSACIG00000015468
takifugu_rubripes ENSTRUG00000014408
tetraodon_nigroviridis ENSTNIG00000018414
hippocampus_comes ENSHCOG00000015596
hippocampus_comes ENSHCOG00000015554
pundamilia_nyererei ENSPNYG00000015902
poecilia_reticulata ENSPREG00000021149
mola_mola ENSMMOG00000001814
periophthalmus_magnuspinnatus ENSPMGG00000012160
gadus_morhua ENSGMOG00000016704
esox_lucius ENSELUG00000024554
pygocentrus_nattereri ENSPNAG00000009128
astyanax_mexicanus ENSAMXG00000005552
ictalurus_punctatus ENSIPUG00000007343
paramormyrops_kingsleyae ENSPKIG00000019567
scleropages_formosus ENSSFOG00015001043
lepisosteus_oculatus ENSLOCG00000008155
danio_rerio ENSDARG00000086950
eptatretus_burgeri ENSEBUG00000003867
petromyzon_marinus ENSPMAG00000006506
eptatretus_burgeri ENSEBUG00000007101
latimeria_chalumnae ENSLACG00000002411
xenopus_tropicalis ENSXETG00000032893
scophthalmus_maximus ENSSMAG00000015830
cynoglossus_semilaevis ENSCSEG00000019620
mastacembelus_armatus ENSMAMG00000017592
monopterus_albus ENSMALG00000002311
anabas_testudineus ENSATEG00000011430
fundulus_heteroclitus ENSFHEG00000001903
cyprinodon_variegatus ENSCVAG00000001979
poecilia_mexicana ENSPMEG00000014376
poecilia_latipinna ENSPLAG00000016566
poecilia_reticulata ENSPREG00000018628
poecilia_formosa ENSPFOG00000013960
gambusia_affinis ENSGAFG00000019114
xiphophorus_maculatus ENSXMAG00000018976
kryptolebias_marmoratus ENSKMAG00000012379
oryzias_latipes_asm223471v1 ENSORLG00020000825
oryzias_latipes_asm223469v1 ENSORLG00015008735
oryzias_latipes_asm223467v1 ENSORLG00000028111
oryzias_melastigma ENSOMEG00000005383
stegastes_partitus ENSSPAG00000003080
maylandia_zebra ENSMZEG00005020536
haplochromis_burtoni ENSHBUG00000010713
astatotilapia_calliptera ENSACLG00000021990
pundamilia_nyererei ENSPNYG00000010767
neolamprologus_brichardi ENSNBRG00000002426
oreochromis_niloticus ENSONIG00000001988
amphilophus_citrinellus ENSACIG00000023112
tetraodon_nigroviridis ENSTNIG00000012001
takifugu_rubripes ENSTRUG00000015854
gasterosteus_aculeatus ENSGACG00000006294
labrus_bergylta ENSLBEG00000006292
seriola_lalandi_dorsalis ENSSLDG00000023590
periophthalmus_magnuspinnatus ENSPMGG00000019602
gadus_morhua ENSGMOG00000014381
hippocampus_comes ENSHCOG00000006724
