latimeria_chalumnae ENSLACG00000018039
xenopus_tropicalis ENSXETG00000018718
gopherus_agassizii ENSGAGG00000018882
chelonoidis_abingdonii ENSCABG00000023197
pelodiscus_sinensis ENSPSIG00000002986
apteryx_haastii ENSAHAG00000001074
apteryx_rowi ENSARWG00000004074
apteryx_owenii ENSAOWG00000009166
gallus_gallus ENSGALG00000047498
coturnix_japonica ENSCJPG00005003224
parus_major ENSPMJG00000013262
cyanistes_caeruleus ENSCCEG00000019181
ficedula_albicollis ENSFALG00000009269
notechis_scutatus ENSNSUG00000006471
notechis_scutatus ENSNSUG00000006562
notechis_scutatus ENSNSUG00000006378
anolis_carolinensis ENSACAG00000003856
pogona_vitticeps ENSPVIG00000023855
salvator_merianae ENSSMRG00000007108
sphenodon_punctatus ENSSPUG00000014431
ornithorhynchus_anatinus ENSOANG00000011111
loxodonta_africana ENSLAFG00000016754
procavia_capensis ENSPCAG00000013414
choloepus_hoffmanni ENSCHOG00000002334
sorex_araneus ENSSARG00000007298
erinaceus_europaeus ENSEEUG00000011565
bos_mutus ENSBMUG00000014021
bos_taurus ENSBTAG00000051163
bos_taurus ENSBTAG00000003168
bison_bison_bison ENSBBBG00000021010
marmota_marmota_marmota ENSMMMG00000019697
dipodomys_ordii ENSDORG00000003603
jaculus_jaculus ENSJJAG00000011986
mus_spicilegus ENSMSIG00000025250
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000040725
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030477
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029381
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0021234
rattus_norvegicus ENSRNOG00000020683
meriones_unguiculatus ENSMUGG00000021940
cricetulus_griseus_crigri-picr ENSCGRG00015023573
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001015368
cricetulus_griseus_crigri_1.0 ENSCGRG00000010561
mesocricetus_auratus ENSMAUG00000020435
microtus_ochrogaster ENSMOCG00000008200
peromyscus_maniculatus_bairdii ENSPEMG00000009618
nannospalax_galili ENSNGAG00000017197
castor_canadensis ENSCCNG00000019541
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000007171
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005101
fukomys_damarensis ENSFDAG00000011784
chinchilla_lanigera ENSCLAG00000000985
octodon_degus ENSODEG00000000913
cavia_porcellus ENSCPOG00000008101
cavia_aperea ENSCAPG00000017611
cavia_aperea ENSCAPG00000006969
cavia_aperea ENSCAPG00000009586
cavia_porcellus ENSCPOG00000027414
urocitellus_parryii ENSUPAG00010010562
ictidomys_tridecemlineatus ENSSTOG00000001605
spermophilus_dauricus ENSSDAG00000005439
marmota_marmota_marmota ENSMMMG00000019676
marmota_marmota_marmota ENSMMMG00000013653
oryctolagus_cuniculus ENSOCUG00000016666
ochotona_princeps ENSOPRG00000008773
pan_troglodytes ENSPTRG00000011019
pan_paniscus ENSPPAG00000038140
homo_sapiens ENSG00000105323
gorilla_gorilla ENSGGOG00000009804
pongo_abelii ENSPPYG00000010011
nomascus_leucogenys ENSNLEG00000013751
rhinopithecus_roxellana ENSRROG00000030124
