anolis_carolinensis ENSACAG00000000213
notechis_scutatus ENSNSUG00000016061
salvator_merianae ENSSMRG00000000181
pogona_vitticeps ENSPVIG00000006528
sphenodon_punctatus ENSSPUG00000018419
gopherus_agassizii ENSGAGG00000007782
chelonoidis_abingdonii ENSCABG00000019267
chrysemys_picta_bellii ENSCPBG00000003708
propithecus_coquereli ENSPCOG00000028602
microcebus_murinus ENSMICG00000016578
prolemur_simus ENSPSMG00000017549
otolemur_garnettii ENSOGAG00000004701
carlito_syrichta ENSTSYG00000031511
castor_canadensis ENSCCNG00000001675
dipodomys_ordii ENSDORG00000027465
cavia_porcellus ENSCPOG00000025475
cavia_aperea ENSCAPG00000008070
chinchilla_lanigera ENSCLAG00000010239
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000007166
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011913
fukomys_damarensis ENSFDAG00000010615
octodon_degus ENSODEG00000005153
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025222
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000037773
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024302
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025747
rattus_norvegicus ENSRNOG00000021221
meriones_unguiculatus ENSMUGG00000007091
cricetulus_griseus_crigri_1.0 ENSCGRG00000013377
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001019937
cricetulus_griseus_crigri-picr ENSCGRG00015013450
mesocricetus_auratus ENSMAUG00000021075
peromyscus_maniculatus_bairdii ENSPEMG00000014207
microtus_ochrogaster ENSMOCG00000011698
nannospalax_galili ENSNGAG00000001267
jaculus_jaculus ENSJJAG00000004400
spermophilus_dauricus ENSSDAG00000001569
ictidomys_tridecemlineatus ENSSTOG00000016356
marmota_marmota_marmota ENSMMMG00000023901
urocitellus_parryii ENSUPAG00010023386
oryctolagus_cuniculus ENSOCUG00000014939
ochotona_princeps ENSOPRG00000009657
pan_paniscus ENSPPAG00000035453
pan_troglodytes ENSPTRG00000013185
gorilla_gorilla ENSGGOG00000016118
homo_sapiens ENSG00000132635
pongo_abelii ENSPPYG00000010833
nomascus_leucogenys ENSNLEG00000009073
macaca_fascicularis ENSMFAG00000032941
macaca_nemestrina ENSMNEG00000044351
macaca_mulatta ENSMMUG00000005200
papio_anubis ENSPANG00000018664
mandrillus_leucophaeus ENSMLEG00000026689
cercocebus_atys ENSCATG00000033865
theropithecus_gelada ENSTGEG00000011453
chlorocebus_sabaeus ENSCSAG00000013364
rhinopithecus_bieti ENSRBIG00000044930
rhinopithecus_roxellana ENSRROG00000033585
colobus_angolensis_palliatus ENSCANG00000003602
piliocolobus_tephrosceles ENSPTEG00000032357
callithrix_jacchus ENSCJAG00000021056
cebus_capucinus_imitator ENSCCAG00000027769
saimiri_boliviensis_boliviensis ENSSBOG00000028006
aotus_nancymaae ENSANAG00000032335
tupaia_belangeri ENSTBEG00000012804
myotis_lucifugus ENSMLUG00000028662
