mola_mola ENSMMOG00000007671
anabas_testudineus ENSATEG00000024395
seriola_lalandi_dorsalis ENSSLDG00000014268
fundulus_heteroclitus ENSFHEG00000015937
cyprinodon_variegatus ENSCVAG00000021068
xiphophorus_couchianus ENSXCOG00000016287
kryptolebias_marmoratus ENSKMAG00000021324
oryzias_latipes_asm223471v1 ENSORLG00020019691
maylandia_zebra ENSMZEG00005002315
haplochromis_burtoni ENSHBUG00000010962
pundamilia_nyererei ENSPNYG00000011706
astatotilapia_calliptera ENSACLG00000019967
neolamprologus_brichardi ENSNBRG00000010161
amphilophus_citrinellus ENSACIG00000014055
cynoglossus_semilaevis ENSCSEG00000006822
cynoglossus_semilaevis ENSCSEG00000003765
scophthalmus_maximus ENSSMAG00000006654
periophthalmus_magnuspinnatus ENSPMGG00000021419
stegastes_partitus ENSSPAG00000011627
stegastes_partitus ENSSPAG00000017115
amphiprion_percula ENSAPEG00000017801
amphiprion_ocellaris ENSAOCG00000019607
hippocampus_comes ENSHCOG00000009551
hippocampus_comes ENSHCOG00000009542
takifugu_rubripes ENSTRUG00000023730
tetraodon_nigroviridis ENSTNIG00000006231
ciona_intestinalis ENSCING00000004977
ciona_savignyi ENSCSAVG00000002118
