apteryx_rowi ENSARWG00000003559
apteryx_haastii ENSAHAG00000010470
apteryx_owenii ENSAOWG00000004172
dromaius_novaehollandiae ENSDNVG00000004747
nothoprocta_perdicaria ENSNPEG00000010608
meleagris_gallopavo ENSMGAG00000002822
gallus_gallus ENSGALG00000013481
coturnix_japonica ENSCJPG00005002411
numida_meleagris ENSNMEG00000006801
melopsittacus_undulatus ENSMUNG00000009336
anas_platyrhynchos_platyrhynchos ENSAPLG00000015016
anas_platyrhynchos_platyrhynchos ENSAPLG00000030402
anser_brachyrhynchus ENSABRG00000017752
calidris_pygmaea ENSCPGG00000005955
calidris_pugnax ENSCPUG00000006485
junco_hyemalis ENSJHYG00000003530
zonotrichia_albicollis ENSZALG00000005879
serinus_canaria ENSSCAG00000008172
ficedula_albicollis ENSFALG00000000489
lonchura_striata_domestica ENSLSDG00000007563
taeniopygia_guttata ENSTGUG00000002245
parus_major ENSPMJG00000017916
cyanistes_caeruleus ENSCCEG00000021829
lepidothrix_coronata ENSLCOG00000005121
manacus_vitellinus ENSMVIG00005005293
crocodylus_porosus ENSCPRG00005002805
gopherus_agassizii ENSGAGG00000018193
chelonoidis_abingdonii ENSCABG00000022179
chrysemys_picta_bellii ENSCPBG00000004470
pelodiscus_sinensis ENSPSIG00000009682
pogona_vitticeps ENSPVIG00000015603
pogona_vitticeps ENSPVIG00000015604
anolis_carolinensis ENSACAG00000003308
notechis_scutatus ENSNSUG00000016985
salvator_merianae ENSSMRG00000005746
sphenodon_punctatus ENSSPUG00000007057
phascolarctos_cinereus ENSPCIG00000000472
notamacropus_eugenii ENSMEUG00000015353
monodelphis_domestica ENSMODG00000012901
sarcophilus_harrisii ENSSHAG00000014629
loxodonta_africana ENSLAFG00000000289
echinops_telfairi ENSETEG00000005889
ursus_maritimus ENSUMAG00000017493
ursus_americanus ENSUAMG00000009389
ailuropoda_melanoleuca ENSAMEG00000009888
neovison_vison ENSNVIG00000003478
mustela_putorius_furo ENSMPUG00000014968
canis_lupus_familiaris ENSCAFG00000016310
