gopherus_agassizii ENSGAGG00000000626
chelonoidis_abingdonii ENSCABG00000020592
chrysemys_picta_bellii ENSCPBG00000016895
pelodiscus_sinensis ENSPSIG00000005784
anolis_carolinensis ENSACAG00000008704
pogona_vitticeps ENSPVIG00000014884
notechis_scutatus ENSNSUG00000012604
salvator_merianae ENSSMRG00000010429
sphenodon_punctatus ENSSPUG00000009108
petromyzon_marinus ENSPMAG00000007516
meleagris_gallopavo ENSMGAG00000004112
gallus_gallus ENSGALG00000040173
numida_meleagris ENSNMEG00000004746
taeniopygia_guttata ENSTGUG00000007436
lonchura_striata_domestica ENSLSDG00000004857
serinus_canaria ENSSCAG00000011221
ficedula_albicollis ENSFALG00000001169
parus_major ENSPMJG00000003831
lepidothrix_coronata ENSLCOG00000001408
dromaius_novaehollandiae ENSDNVG00000015678
apteryx_owenii ENSAOWG00000007896
notamacropus_eugenii ENSMEUG00000015013
monodelphis_domestica ENSMODG00000021328
sarcophilus_harrisii ENSSHAG00000008291
calidris_pugnax ENSCPUG00000005488
capra_hircus ENSCHIG00000002234
capra_hircus ENSCHIG00000013308
bos_mutus ENSBMUG00000004400
bos_taurus ENSBTAG00000012072
bison_bison_bison ENSBBBG00000011803
vicugna_pacos ENSVPAG00000007661
tursiops_truncatus ENSTTRG00000003812
sus_scrofa ENSSSCG00000037455
pteropus_vampyrus ENSPVAG00000001185
myotis_lucifugus ENSMLUG00000017611
equus_asinus_asinus ENSEASG00005005999
ursus_americanus ENSUAMG00000019421
ailuropoda_melanoleuca ENSAMEG00000001217
mustela_putorius_furo ENSMPUG00000004193
neovison_vison ENSNVIG00000012663
canis_lupus_familiaris ENSCAFG00000006007
canis_lupus_dingo ENSCAFG00020008774
vulpes_vulpes ENSVVUG00000025941
canis_lupus_familiaris ENSCAFG00000011083
canis_lupus_dingo ENSCAFG00020001910
vulpes_vulpes ENSVVUG00000010174
ursus_americanus ENSUAMG00000010222
panthera_pardus ENSPPRG00000004781
panthera_tigris_altaica ENSPTIG00000020944
felis_catus ENSFCAG00000002988
pan_paniscus ENSPPAG00000039231
pan_troglodytes ENSPTRG00000003978
gorilla_gorilla ENSGGOG00000005001
homo_sapiens ENSG00000110717
pongo_abelii ENSPPYG00000002976
nomascus_leucogenys ENSNLEG00000006525
rhinopithecus_bieti ENSRBIG00000026286
rhinopithecus_roxellana ENSRROG00000035645
colobus_angolensis_palliatus ENSCANG00000043467
piliocolobus_tephrosceles ENSPTEG00000033199
papio_anubis ENSPANG00000023464
theropithecus_gelada ENSTGEG00000003248
chlorocebus_sabaeus ENSCSAG00000008821
macaca_mulatta ENSMMUG00000048817
macaca_mulatta ENSMMUG00000023189
macaca_fascicularis ENSMFAG00000035405
macaca_nemestrina ENSMNEG00000029160
mandrillus_leucophaeus ENSMLEG00000031739
cercocebus_atys ENSCATG00000042587
cebus_capucinus_imitator ENSCCAG00000019079
cebus_capucinus_imitator ENSCCAG00000036231
saimiri_boliviensis_boliviensis ENSSBOG00000020737
callithrix_jacchus ENSCJAG00000015686
aotus_nancymaae ENSANAG00000033484
microcebus_murinus ENSMICG00000009523
microcebus_murinus ENSMICG00000031134
prolemur_simus ENSPSMG00000010218
propithecus_coquereli ENSPCOG00000000121
mus_spicilegus ENSMSIG00000012673
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000059734
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023391
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022474
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0013971
rattus_norvegicus ENSRNOG00000017446
meriones_unguiculatus ENSMUGG00000021846
cricetulus_griseus_crigri_1.0 ENSCGRG00000015722
cricetulus_griseus_crigri-picr ENSCGRG00015019522
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023988
mesocricetus_auratus ENSMAUG00000017880
peromyscus_maniculatus_bairdii ENSPEMG00000014723
nannospalax_galili ENSNGAG00000013139
jaculus_jaculus ENSJJAG00000005023
marmota_marmota_marmota ENSMMMG00000000351
ictidomys_tridecemlineatus ENSSTOG00000011500
urocitellus_parryii ENSUPAG00010007713
spermophilus_dauricus ENSSDAG00000004560
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009570
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007845
fukomys_damarensis ENSFDAG00000013103
chinchilla_lanigera ENSCLAG00000017156
octodon_degus ENSODEG00000017577
octodon_degus ENSODEG00000008568
cavia_porcellus ENSCPOG00000001416
castor_canadensis ENSCCNG00000012777
otolemur_garnettii ENSOGAG00000013220
loxodonta_africana ENSLAFG00000006283
procavia_capensis ENSPCAG00000009763
echinops_telfairi ENSETEG00000012733
dasypus_novemcinctus ENSDNOG00000036530
ochotona_princeps ENSOPRG00000008259
ursus_maritimus ENSUMAG00000013128
equus_caballus ENSECAG00000010175
phascolarctos_cinereus ENSPCIG00000022867
carlito_syrichta ENSTSYG00000025592
ovis_aries ENSOARG00000014412
melopsittacus_undulatus ENSMUNG00000001663
stegastes_partitus ENSSPAG00000015754
eptatretus_burgeri ENSEBUG00000012003
tetraodon_nigroviridis ENSTNIG00000013136
takifugu_rubripes ENSTRUG00000013704
labrus_bergylta ENSLBEG00000009294
gasterosteus_aculeatus ENSGACG00000017764
seriola_lalandi_dorsalis ENSSLDG00000001328
scophthalmus_maximus ENSSMAG00000019658
monopterus_albus ENSMALG00000013813
mastacembelus_armatus ENSMAMG00000001691
anabas_testudineus ENSATEG00000012833
xiphophorus_couchianus ENSXCOG00000002153
xiphophorus_maculatus ENSXMAG00000009912
gambusia_affinis ENSGAFG00000002476
poecilia_latipinna ENSPLAG00000001688
poecilia_reticulata ENSPREG00000017416
poecilia_formosa ENSPFOG00000009508
poecilia_mexicana ENSPMEG00000017712
cyprinodon_variegatus ENSCVAG00000020561
fundulus_heteroclitus ENSFHEG00000015533
oryzias_latipes_asm223469v1 ENSORLG00015019097
oryzias_latipes_asm223467v1 ENSORLG00000023872
oryzias_melastigma ENSOMEG00000020781
amphiprion_ocellaris ENSAOCG00000000696
amphiprion_percula ENSAPEG00000011737
acanthochromis_polyacanthus ENSAPOG00000007310
astatotilapia_calliptera ENSACLG00000014009
maylandia_zebra ENSMZEG00005003291
haplochromis_burtoni ENSHBUG00000010872
pundamilia_nyererei ENSPNYG00000016796
neolamprologus_brichardi ENSNBRG00000004697
hippocampus_comes ENSHCOG00000009770
esox_lucius ENSELUG00000002285
astyanax_mexicanus ENSAMXG00000042539
pygocentrus_nattereri ENSPNAG00000006825
scleropages_formosus ENSSFOG00015000945
pygocentrus_nattereri ENSPNAG00000014504
astyanax_mexicanus ENSAMXG00000038008
ictalurus_punctatus ENSIPUG00000013905
danio_rerio ENSDARG00000051986
scleropages_formosus ENSSFOG00015007109
oryzias_latipes_asm223467v1 ENSORLG00000014789
oryzias_latipes_asm223469v1 ENSORLG00015019733
oryzias_latipes_asm223471v1 ENSORLG00020018814
oryzias_melastigma ENSOMEG00000006594
cynoglossus_semilaevis ENSCSEG00000015616
labrus_bergylta ENSLBEG00000018028
anabas_testudineus ENSATEG00000003140
astatotilapia_calliptera ENSACLG00000012915
maylandia_zebra ENSMZEG00005015172
pundamilia_nyererei ENSPNYG00000024021
neolamprologus_brichardi ENSNBRG00000007759
oreochromis_niloticus ENSONIG00000016061
amphilophus_citrinellus ENSACIG00000020380
stegastes_partitus ENSSPAG00000007059
kryptolebias_marmoratus ENSKMAG00000015280
amphiprion_percula ENSAPEG00000020467
amphiprion_ocellaris ENSAOCG00000000440
acanthochromis_polyacanthus ENSAPOG00000011425
gasterosteus_aculeatus ENSGACG00000016442
seriola_lalandi_dorsalis ENSSLDG00000020198
seriola_dumerili ENSSDUG00000006551
scophthalmus_maximus ENSSMAG00000015029
mastacembelus_armatus ENSMAMG00000002704
poecilia_formosa ENSPFOG00000009410
poecilia_mexicana ENSPMEG00000010700
poecilia_reticulata ENSPREG00000022139
poecilia_latipinna ENSPLAG00000000763
xiphophorus_maculatus ENSXMAG00000015877
gambusia_affinis ENSGAFG00000017952
fundulus_heteroclitus ENSFHEG00000004246
tetraodon_nigroviridis ENSTNIG00000001102
takifugu_rubripes ENSTRUG00000004480
