calidris_pygmaea ENSCPGG00000018586
calidris_pugnax ENSCPUG00000006284
lepidothrix_coronata ENSLCOG00000014031
manacus_vitellinus ENSMVIG00005005748
taeniopygia_guttata ENSTGUG00000006717
lonchura_striata_domestica ENSLSDG00000006695
junco_hyemalis ENSJHYG00000013874
parus_major ENSPMJG00000006982
zonotrichia_albicollis ENSZALG00000003704
serinus_canaria ENSSCAG00000014339
cyanistes_caeruleus ENSCCEG00000002184
ficedula_albicollis ENSFALG00000005666
meleagris_gallopavo ENSMGAG00000007072
coturnix_japonica ENSCJPG00005005823
numida_meleagris ENSNMEG00000016310
anser_brachyrhynchus ENSABRG00000021545
anas_platyrhynchos_platyrhynchos ENSAPLG00000029040
melopsittacus_undulatus ENSMUNG00000003859
gallus_gallus ENSGALG00000045602
apteryx_haastii ENSAHAG00000019383
apteryx_rowi ENSARWG00000009775
apteryx_owenii ENSAOWG00000002378
dromaius_novaehollandiae ENSDNVG00000003986
nothoprocta_perdicaria ENSNPEG00000007743
crocodylus_porosus ENSCPRG00005007678
pelodiscus_sinensis ENSPSIG00000006816
chelonoidis_abingdonii ENSCABG00000016881
gopherus_agassizii ENSGAGG00000001450
chrysemys_picta_bellii ENSCPBG00000027572
anolis_carolinensis ENSACAG00000005422
pogona_vitticeps ENSPVIG00000011118
notechis_scutatus ENSNSUG00000005100
notechis_scutatus ENSNSUG00000005207
salvator_merianae ENSSMRG00000019514
pan_troglodytes ENSPTRG00000013354
pan_troglodytes ENSPTRG00000052106
pan_paniscus ENSPPAG00000030426
homo_sapiens ENSG00000088320
gorilla_gorilla ENSGGOG00000000990
pongo_abelii ENSPPYG00000010886
nomascus_leucogenys ENSNLEG00000009580
piliocolobus_tephrosceles ENSPTEG00000002156
colobus_angolensis_palliatus ENSCANG00000001125
rhinopithecus_bieti ENSRBIG00000038796
rhinopithecus_roxellana ENSRROG00000041992
macaca_fascicularis ENSMFAG00000042556
macaca_nemestrina ENSMNEG00000043894
mandrillus_leucophaeus ENSMLEG00000024381
theropithecus_gelada ENSTGEG00000008671
chlorocebus_sabaeus ENSCSAG00000012783
papio_anubis ENSPANG00000023255
cercocebus_atys ENSCATG00000041285
cebus_capucinus_imitator ENSCCAG00000030513
saimiri_boliviensis_boliviensis ENSSBOG00000004565
callithrix_jacchus ENSCJAG00000020805
aotus_nancymaae ENSANAG00000033960
carlito_syrichta ENSTSYG00000007654
microcebus_murinus ENSMICG00000014668
propithecus_coquereli ENSPCOG00000017413
prolemur_simus ENSPSMG00000003328
otolemur_garnettii ENSOGAG00000024221
tupaia_belangeri ENSTBEG00000010851
erinaceus_europaeus ENSEEUG00000010033
castor_canadensis ENSCCNG00000018943
dipodomys_ordii ENSDORG00000026749
octodon_degus ENSODEG00000012458
chinchilla_lanigera ENSCLAG00000016947
cavia_porcellus ENSCPOG00000038900
cavia_aperea ENSCAPG00000010010
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009206
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008622
fukomys_damarensis ENSFDAG00000015730
urocitellus_parryii ENSUPAG00010018939
ictidomys_tridecemlineatus ENSSTOG00000022897
spermophilus_dauricus ENSSDAG00000009742
marmota_marmota_marmota ENSMMMG00000023815
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000000359
mus_spicilegus ENSMSIG00000001455
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024468
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025911
rattus_norvegicus ENSRNOG00000007567
meriones_unguiculatus ENSMUGG00000021509
cricetulus_griseus_crigri_1.0 ENSCGRG00000013836
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001008803
cricetulus_griseus_crigri-picr ENSCGRG00015003730
mesocricetus_auratus ENSMAUG00000005104
microtus_ochrogaster ENSMOCG00000020452
peromyscus_maniculatus_bairdii ENSPEMG00000023657
nannospalax_galili ENSNGAG00000020344
jaculus_jaculus ENSJJAG00000019721
oryctolagus_cuniculus ENSOCUG00000003187
myotis_lucifugus ENSMLUG00000024633
ursus_maritimus ENSUMAG00000000895
vicugna_pacos ENSVPAG00000000718
sus_scrofa ENSSSCG00000028529
ovis_aries ENSOARG00000000783
capra_hircus ENSCHIG00000015039
bos_taurus ENSBTAG00000014176
bos_mutus ENSBMUG00000015255
bison_bison_bison ENSBBBG00000009929
tursiops_truncatus ENSTTRG00000005816
canis_lupus_dingo ENSCAFG00020004193
canis_lupus_familiaris ENSCAFG00000006991
vulpes_vulpes ENSVVUG00000008373
neovison_vison ENSNVIG00000019277
mustela_putorius_furo ENSMPUG00000017914
ursus_americanus ENSUAMG00000023507
ailuropoda_melanoleuca ENSAMEG00000013759
panthera_pardus ENSPPRG00000024043
panthera_tigris_altaica ENSPTIG00000017067
felis_catus ENSFCAG00000014659
equus_caballus ENSECAG00000017175
equus_asinus_asinus ENSEASG00005003656
loxodonta_africana ENSLAFG00000000118
procavia_capensis ENSPCAG00000016001
echinops_telfairi ENSETEG00000002583
dasypus_novemcinctus ENSDNOG00000001354
choloepus_hoffmanni ENSCHOG00000012172
ochotona_princeps ENSOPRG00000010882
phascolarctos_cinereus ENSPCIG00000008237
notamacropus_eugenii ENSMEUG00000003229
sarcophilus_harrisii ENSSHAG00000014434
monodelphis_domestica ENSMODG00000019500
xenopus_tropicalis ENSXETG00000024013
latimeria_chalumnae ENSLACG00000008860
fundulus_heteroclitus ENSFHEG00000003032
cyprinodon_variegatus ENSCVAG00000002994
xiphophorus_maculatus ENSXMAG00000006150
