apteryx_owenii ENSAOWG00000006525
apteryx_haastii ENSAHAG00000013163
apteryx_rowi ENSARWG00000006668
dromaius_novaehollandiae ENSDNVG00000003125
nothoprocta_perdicaria ENSNPEG00000008719
anas_platyrhynchos_platyrhynchos ENSAPLG00000002430
anser_brachyrhynchus ENSABRG00000011403
meleagris_gallopavo ENSMGAG00000003472
coturnix_japonica ENSCJPG00005013538
numida_meleagris ENSNMEG00000004972
parus_major ENSPMJG00000003451
cyanistes_caeruleus ENSCCEG00000000355
lonchura_striata_domestica ENSLSDG00000004689
taeniopygia_guttata ENSTGUG00000007292
ficedula_albicollis ENSFALG00000001102
cyanistes_caeruleus ENSCCEG00000016343
junco_hyemalis ENSJHYG00000007226
zonotrichia_albicollis ENSZALG00000004775
serinus_canaria ENSSCAG00000011369
manacus_vitellinus ENSMVIG00005018182
lepidothrix_coronata ENSLCOG00000001100
melopsittacus_undulatus ENSMUNG00000009503
calidris_pygmaea ENSCPGG00000002230
calidris_pugnax ENSCPUG00000015073
crocodylus_porosus ENSCPRG00005018696
chelonoidis_abingdonii ENSCABG00000006725
chrysemys_picta_bellii ENSCPBG00000013716
pelodiscus_sinensis ENSPSIG00000011953
pogona_vitticeps ENSPVIG00000015078
anolis_carolinensis ENSACAG00000014059
notechis_scutatus ENSNSUG00000007651
salvator_merianae ENSSMRG00000015453
sphenodon_punctatus ENSSPUG00000019007
notamacropus_eugenii ENSMEUG00000013187
phascolarctos_cinereus ENSPCIG00000023182
sarcophilus_harrisii ENSSHAG00000013971
monodelphis_domestica ENSMODG00000000475
loxodonta_africana ENSLAFG00000015253
procavia_capensis ENSPCAG00000005056
echinops_telfairi ENSETEG00000009341
dasypus_novemcinctus ENSDNOG00000031768
choloepus_hoffmanni ENSCHOG00000005870
equus_caballus ENSECAG00000015332
equus_asinus_asinus ENSEASG00005016478
pteropus_vampyrus ENSPVAG00000001830
myotis_lucifugus ENSMLUG00000007775
erinaceus_europaeus ENSEEUG00000015056
ursus_americanus ENSUAMG00000012496
ailuropoda_melanoleuca ENSAMEG00000019178
mustela_putorius_furo ENSMPUG00000008426
neovison_vison ENSNVIG00000016666
canis_lupus_dingo ENSCAFG00020005883
canis_lupus_familiaris ENSCAFG00000009083
vulpes_vulpes ENSVVUG00000026578
panthera_pardus ENSPPRG00000009929
panthera_tigris_altaica ENSPTIG00000018922
felis_catus ENSFCAG00000005012
capra_hircus ENSCHIG00000012798
ovis_aries ENSOARG00000020212
bos_taurus ENSBTAG00000000552
bos_mutus ENSBMUG00000000952
tursiops_truncatus ENSTTRG00000010574
sus_scrofa ENSSSCG00000004776
sorex_araneus ENSSARG00000004948
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025040
mus_spicilegus ENSMSIG00000012102
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000040035
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024124
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025567
rattus_norvegicus ENSRNOG00000026787
meriones_unguiculatus ENSMUGG00000009048
