mola_mola ENSMMOG00000003324
tetraodon_nigroviridis ENSTNIG00000019077
oryzias_latipes_asm223469v1 ENSORLG00015003323
monopterus_albus ENSMALG00000003904
gambusia_affinis ENSGAFG00000002134
xiphophorus_maculatus ENSXMAG00000025323
poecilia_latipinna ENSPLAG00000005802
poecilia_mexicana ENSPMEG00000011977
poecilia_formosa ENSPFOG00000018996
poecilia_reticulata ENSPREG00000014048
fundulus_heteroclitus ENSFHEG00000009017
haplochromis_burtoni ENSHBUG00000010049
astatotilapia_calliptera ENSACLG00000022018
gasterosteus_aculeatus ENSGACG00000005666
mastacembelus_armatus ENSMAMG00000000810
anabas_testudineus ENSATEG00000024475
seriola_dumerili ENSSDUG00000011491
scophthalmus_maximus ENSSMAG00000007296
gadus_morhua ENSGMOG00000009489
esox_lucius ENSELUG00000023006
astyanax_mexicanus ENSAMXG00000016523
pygocentrus_nattereri ENSPNAG00000010032
scleropages_formosus ENSSFOG00015005546
paramormyrops_kingsleyae ENSPKIG00000018626
lepisosteus_oculatus ENSLOCG00000009259
oryzias_latipes_asm223467v1 ENSORLG00000029957
gopherus_agassizii ENSGAGG00000008687
chelonoidis_abingdonii ENSCABG00000004481
chrysemys_picta_bellii ENSCPBG00000020691
pelodiscus_sinensis ENSPSIG00000006791
crocodylus_porosus ENSCPRG00005008738
anolis_carolinensis ENSACAG00000009582
pogona_vitticeps ENSPVIG00000018347
salvator_merianae ENSSMRG00000021468
sphenodon_punctatus ENSSPUG00000001874
lepidothrix_coronata ENSLCOG00000010241
manacus_vitellinus ENSMVIG00005012562
lonchura_striata_domestica ENSLSDG00000003407
taeniopygia_guttata ENSTGUG00000012428
parus_major ENSPMJG00000011269
cyanistes_caeruleus ENSCCEG00000008510
serinus_canaria ENSSCAG00000007263
ficedula_albicollis ENSFALG00000002450
junco_hyemalis ENSJHYG00000008885
zonotrichia_albicollis ENSZALG00000014477
melopsittacus_undulatus ENSMUNG00000016716
calidris_pygmaea ENSCPGG00000008610
calidris_pugnax ENSCPUG00000007769
coturnix_japonica ENSCJPG00005005727
gallus_gallus ENSGALG00000041748
meleagris_gallopavo ENSMGAG00000012606
numida_meleagris ENSNMEG00000008346
anser_brachyrhynchus ENSABRG00000010062
anas_platyrhynchos_platyrhynchos ENSAPLG00000010979
apteryx_haastii ENSAHAG00000010653
apteryx_owenii ENSAOWG00000007278
apteryx_rowi ENSARWG00000014373
dromaius_novaehollandiae ENSDNVG00000008341
nothoprocta_perdicaria ENSNPEG00000004272
phascolarctos_cinereus ENSPCIG00000013926
notamacropus_eugenii ENSMEUG00000001894
sarcophilus_harrisii ENSSHAG00000012870
monodelphis_domestica ENSMODG00000002050
castor_canadensis ENSCCNG00000020722
dipodomys_ordii ENSDORG00000001227
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000051225
mus_spicilegus ENSMSIG00000016019
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020704
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019807
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0019817
rattus_norvegicus ENSRNOG00000006251
meriones_unguiculatus ENSMUGG00000009400
peromyscus_maniculatus_bairdii ENSPEMG00000022808
microtus_ochrogaster ENSMOCG00000017206
cricetulus_griseus_crigri-picr ENSCGRG00015007271
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001010415
mesocricetus_auratus ENSMAUG00000020788
nannospalax_galili ENSNGAG00000015485
jaculus_jaculus ENSJJAG00000019316
marmota_marmota_marmota ENSMMMG00000001355
ictidomys_tridecemlineatus ENSSTOG00000003122
urocitellus_parryii ENSUPAG00010009314
spermophilus_dauricus ENSSDAG00000020605
chinchilla_lanigera ENSCLAG00000000631
octodon_degus ENSODEG00000003175
cavia_porcellus ENSCPOG00000001072
cavia_aperea ENSCAPG00000014280
prolemur_simus ENSPSMG00000014257
microcebus_murinus ENSMICG00000010196
propithecus_coquereli ENSPCOG00000020976
otolemur_garnettii ENSOGAG00000006971
pan_troglodytes ENSPTRG00000020548
pan_paniscus ENSPPAG00000026838
gorilla_gorilla ENSGGOG00000008194
homo_sapiens ENSG00000147689
pongo_abelii ENSPPYG00000018853
nomascus_leucogenys ENSNLEG00000005289
rhinopithecus_roxellana ENSRROG00000026779
rhinopithecus_bieti ENSRBIG00000035217
colobus_angolensis_palliatus ENSCANG00000029806
piliocolobus_tephrosceles ENSPTEG00000032647
theropithecus_gelada ENSTGEG00000009150
papio_anubis ENSPANG00000015968
macaca_fascicularis ENSMFAG00000044205
macaca_nemestrina ENSMNEG00000027364
macaca_mulatta ENSMMUG00000006049
cercocebus_atys ENSCATG00000000664
chlorocebus_sabaeus ENSCSAG00000010651
mandrillus_leucophaeus ENSMLEG00000043861
saimiri_boliviensis_boliviensis ENSSBOG00000022424
cebus_capucinus_imitator ENSCCAG00000023697
callithrix_jacchus ENSCJAG00000043710
aotus_nancymaae ENSANAG00000009236
tupaia_belangeri ENSTBEG00000004966
erinaceus_europaeus ENSEEUG00000002169
procavia_capensis ENSPCAG00000007372
ovis_aries ENSOARG00000010773
capra_hircus ENSCHIG00000011014
bos_mutus ENSBMUG00000010491
bos_taurus ENSBTAG00000005877
bison_bison_bison ENSBBBG00000019415
tursiops_truncatus ENSTTRG00000005395
sus_scrofa ENSSSCG00000005986
equus_caballus ENSECAG00000018998
equus_asinus_asinus ENSEASG00005022594
ursus_americanus ENSUAMG00000012556
ursus_maritimus ENSUMAG00000021979
ailuropoda_melanoleuca ENSAMEG00000011084
neovison_vison ENSNVIG00000005639
mustela_putorius_furo ENSMPUG00000001142
canis_lupus_dingo ENSCAFG00020006007
canis_lupus_familiaris ENSCAFG00000000997
vulpes_vulpes ENSVVUG00000016221
panthera_pardus ENSPPRG00000024676
panthera_tigris_altaica ENSPTIG00000018819
felis_catus ENSFCAG00000032933
myotis_lucifugus ENSMLUG00000013710
pteropus_vampyrus ENSPVAG00000005399
oryctolagus_cuniculus ENSOCUG00000015368
dasypus_novemcinctus ENSDNOG00000048832
choloepus_hoffmanni ENSCHOG00000001262
echinops_telfairi ENSETEG00000007694
carlito_syrichta ENSTSYG00000031160
ochotona_princeps ENSOPRG00000004184
ornithorhynchus_anatinus ENSOANG00000014883
xenopus_tropicalis ENSXETG00000023191
latimeria_chalumnae ENSLACG00000009464
