castor_canadensis ENSCCNG00000005710
dipodomys_ordii ENSDORG00000028738
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000044876
mus_spicilegus ENSMSIG00000000151
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030215
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029154
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0021023
rattus_norvegicus ENSRNOG00000015517
meriones_unguiculatus ENSMUGG00000004484
mesocricetus_auratus ENSMAUG00000015402
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023269
peromyscus_maniculatus_bairdii ENSPEMG00000024675
microtus_ochrogaster ENSMOCG00000020063
nannospalax_galili ENSNGAG00000011670
marmota_marmota_marmota ENSMMMG00000000925
ictidomys_tridecemlineatus ENSSTOG00000024137
urocitellus_parryii ENSUPAG00010020145
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008704
octodon_degus ENSODEG00000009804
oryctolagus_cuniculus ENSOCUG00000015343
ochotona_princeps ENSOPRG00000000077
prolemur_simus ENSPSMG00000024941
microcebus_murinus ENSMICG00000017167
propithecus_coquereli ENSPCOG00000014250
otolemur_garnettii ENSOGAG00000033824
cebus_capucinus_imitator ENSCCAG00000019978
saimiri_boliviensis_boliviensis ENSSBOG00000027904
callithrix_jacchus ENSCJAG00000020269
aotus_nancymaae ENSANAG00000036445
pan_troglodytes ENSPTRG00000011535
pan_paniscus ENSPPAG00000038804
homo_sapiens ENSG00000167685
gorilla_gorilla ENSGGOG00000027831
pongo_abelii ENSPPYG00000010439
nomascus_leucogenys ENSNLEG00000034144
macaca_nemestrina ENSMNEG00000028729
macaca_mulatta ENSMMUG00000017498
papio_anubis ENSPANG00000014394
chlorocebus_sabaeus ENSCSAG00000001682
macaca_fascicularis ENSMFAG00000030295
cercocebus_atys ENSCATG00000035089
theropithecus_gelada ENSTGEG00000013796
colobus_angolensis_palliatus ENSCANG00000036749
piliocolobus_tephrosceles ENSPTEG00000000597
rhinopithecus_roxellana ENSRROG00000041679
tursiops_truncatus ENSTTRG00000000303
sus_scrofa ENSSSCG00000035770
capra_hircus ENSCHIG00000015418
bos_taurus ENSBTAG00000046111
equus_asinus_asinus ENSEASG00005020487
canis_lupus_dingo ENSCAFG00020015166
canis_lupus_familiaris ENSCAFG00000024225
vulpes_vulpes ENSVVUG00000006639
ailuropoda_melanoleuca ENSAMEG00000009540
felis_catus ENSFCAG00000028229
panthera_pardus ENSPPRG00000009972
rhinopithecus_bieti ENSRBIG00000026483
theropithecus_gelada ENSTGEG00000018601
mesocricetus_auratus ENSMAUG00000018125
cricetulus_griseus_crigri-picr ENSCGRG00015005143
jaculus_jaculus ENSJJAG00000004145
spermophilus_dauricus ENSSDAG00000018528
mustela_putorius_furo ENSMPUG00000006717
neovison_vison ENSNVIG00000012758
ursus_maritimus ENSUMAG00000024776
ursus_americanus ENSUAMG00000027950
sorex_araneus ENSSARG00000007540
equus_caballus ENSECAG00000027944
dasypus_novemcinctus ENSDNOG00000042117
loxodonta_africana ENSLAFG00000027089
procavia_capensis ENSPCAG00000001736
phascolarctos_cinereus ENSPCIG00000004682
