calidris_pygmaea ENSCPGG00000012816
calidris_pugnax ENSCPUG00000002279
melopsittacus_undulatus ENSMUNG00000006365
junco_hyemalis ENSJHYG00000004846
zonotrichia_albicollis ENSZALG00000013084
serinus_canaria ENSSCAG00000003304
lonchura_striata_domestica ENSLSDG00000002233
taeniopygia_guttata ENSTGUG00000011895
cyanistes_caeruleus ENSCCEG00000009296
parus_major ENSPMJG00000005766
ficedula_albicollis ENSFALG00000005497
manacus_vitellinus ENSMVIG00005015421
lepidothrix_coronata ENSLCOG00000014061
meleagris_gallopavo ENSMGAG00000012036
gallus_gallus ENSGALG00000031131
coturnix_japonica ENSCJPG00005000561
numida_meleagris ENSNMEG00000004353
anser_brachyrhynchus ENSABRG00000016556
anas_platyrhynchos_platyrhynchos ENSAPLG00000014267
dromaius_novaehollandiae ENSDNVG00000005771
nothoprocta_perdicaria ENSNPEG00000013423
apteryx_owenii ENSAOWG00000000783
apteryx_haastii ENSAHAG00000011640
apteryx_rowi ENSARWG00000000390
crocodylus_porosus ENSCPRG00005002337
chelonoidis_abingdonii ENSCABG00000016561
gopherus_agassizii ENSGAGG00000018790
chrysemys_picta_bellii ENSCPBG00000003435
pelodiscus_sinensis ENSPSIG00000002374
pogona_vitticeps ENSPVIG00000014343
anolis_carolinensis ENSACAG00000003733
notechis_scutatus ENSNSUG00000013073
salvator_merianae ENSSMRG00000009251
sphenodon_punctatus ENSSPUG00000016448
notamacropus_eugenii ENSMEUG00000006992
phascolarctos_cinereus ENSPCIG00000028496
sarcophilus_harrisii ENSSHAG00000017298
monodelphis_domestica ENSMODG00000007320
propithecus_coquereli ENSPCOG00000018311
microcebus_murinus ENSMICG00000002218
prolemur_simus ENSPSMG00000018677
otolemur_garnettii ENSOGAG00000013555
carlito_syrichta ENSTSYG00000006444
pan_paniscus ENSPPAG00000032721
pan_troglodytes ENSPTRG00000020428
gorilla_gorilla ENSGGOG00000006855
homo_sapiens ENSG00000164944
pongo_abelii ENSPPYG00000018751
nomascus_leucogenys ENSNLEG00000003151
theropithecus_gelada ENSTGEG00000000091
papio_anubis ENSPANG00000017809
mandrillus_leucophaeus ENSMLEG00000033647
cercocebus_atys ENSCATG00000043446
macaca_fascicularis ENSMFAG00000041706
macaca_nemestrina ENSMNEG00000041558
macaca_mulatta ENSMMUG00000012981
chlorocebus_sabaeus ENSCSAG00000012660
colobus_angolensis_palliatus ENSCANG00000027943
piliocolobus_tephrosceles ENSPTEG00000036434
rhinopithecus_bieti ENSRBIG00000039708
rhinopithecus_roxellana ENSRROG00000037561
callithrix_jacchus ENSCJAG00000000064
cebus_capucinus_imitator ENSCCAG00000036600
saimiri_boliviensis_boliviensis ENSSBOG00000009952
aotus_nancymaae ENSANAG00000008730
tupaia_belangeri ENSTBEG00000005227
oryctolagus_cuniculus ENSOCUG00000016495
ochotona_princeps ENSOPRG00000011518
cavia_porcellus ENSCPOG00000009333
cavia_aperea ENSCAPG00000000680
octodon_degus ENSODEG00000002449
chinchilla_lanigera ENSCLAG00000013204
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000006573
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100008214
fukomys_damarensis ENSFDAG00000002232
spermophilus_dauricus ENSSDAG00000005479
ictidomys_tridecemlineatus ENSSTOG00000010804
urocitellus_parryii ENSUPAG00010013956
marmota_marmota_marmota ENSMMMG00000007702
castor_canadensis ENSCCNG00000011131
castor_canadensis ENSCCNG00000011088
dipodomys_ordii ENSDORG00000002324
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026757
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000040720
mus_spicilegus ENSMSIG00000015653
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025809
