phascolarctos_cinereus ENSPCIG00000007310
notamacropus_eugenii ENSMEUG00000000338
sarcophilus_harrisii ENSSHAG00000011297
monodelphis_domestica ENSMODG00000005587
procavia_capensis ENSPCAG00000016292
echinops_telfairi ENSETEG00000004594
prolemur_simus ENSPSMG00000008090
propithecus_coquereli ENSPCOG00000026709
microcebus_murinus ENSMICG00000013021
otolemur_garnettii ENSOGAG00000016580
pan_troglodytes ENSPTRG00000051945
pan_paniscus ENSPPAG00000039144
homo_sapiens ENSG00000064687
gorilla_gorilla ENSGGOG00000011229
pongo_abelii ENSPPYG00000009303
nomascus_leucogenys ENSNLEG00000001165
cercocebus_atys ENSCATG00000029840
mandrillus_leucophaeus ENSMLEG00000033482
papio_anubis ENSPANG00000012377
macaca_fascicularis ENSMFAG00000003292
macaca_mulatta ENSMMUG00000015303
macaca_nemestrina ENSMNEG00000035113
chlorocebus_sabaeus ENSCSAG00000012434
rhinopithecus_roxellana ENSRROG00000029932
rhinopithecus_bieti ENSRBIG00000022358
colobus_angolensis_palliatus ENSCANG00000033037
theropithecus_gelada ENSTGEG00000008370
piliocolobus_tephrosceles ENSPTEG00000003158
cebus_capucinus_imitator ENSCCAG00000035124
saimiri_boliviensis_boliviensis ENSSBOG00000020760
callithrix_jacchus ENSCJAG00000007549
aotus_nancymaae ENSANAG00000021353
castor_canadensis ENSCCNG00000030510
dipodomys_ordii ENSDORG00000001144
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001018093
cricetulus_griseus_crigri_1.0 ENSCGRG00000014338
cricetulus_griseus_crigri-picr ENSCGRG00015005691
mesocricetus_auratus ENSMAUG00000009560
microtus_ochrogaster ENSMOCG00000010910
peromyscus_maniculatus_bairdii ENSPEMG00000006507
mus_spicilegus ENSMSIG00000003534
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016377
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000035722
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015559
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0030972
rattus_norvegicus ENSRNOG00000012939
nannospalax_galili ENSNGAG00000007275
jaculus_jaculus ENSJJAG00000023342
chinchilla_lanigera ENSCLAG00000011872
octodon_degus ENSODEG00000011828
cavia_porcellus ENSCPOG00000010076
cavia_aperea ENSCAPG00000009180
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005312
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000013649
fukomys_damarensis ENSFDAG00000004169
ictidomys_tridecemlineatus ENSSTOG00000025392
marmota_marmota_marmota ENSMMMG00000012346
pteropus_vampyrus ENSPVAG00000016572
myotis_lucifugus ENSMLUG00000013163
bison_bison_bison ENSBBBG00000017940
bos_mutus ENSBMUG00000006706
capra_hircus ENSCHIG00000023165
ovis_aries ENSOARG00000010639
bison_bison_bison ENSBBBG00000004386
tursiops_truncatus ENSTTRG00000001480
sus_scrofa ENSSSCG00000023121
sorex_araneus ENSSARG00000012736
ursus_americanus ENSUAMG00000005941
ailuropoda_melanoleuca ENSAMEG00000002986
mustela_putorius_furo ENSMPUG00000009016
neovison_vison ENSNVIG00000002749
canis_lupus_dingo ENSCAFG00020016918
canis_lupus_familiaris ENSCAFG00000019617
vulpes_vulpes ENSVVUG00000022742
equus_asinus_asinus ENSEASG00005021586
equus_caballus ENSECAG00000035691
neovison_vison ENSNVIG00000007347
spermophilus_dauricus ENSSDAG00000005063
ochotona_princeps ENSOPRG00000009869
ornithorhynchus_anatinus ENSOANG00000030321
ornithorhynchus_anatinus ENSOANG00000011005
ornithorhynchus_anatinus ENSOANG00000031211
lonchura_striata_domestica ENSLSDG00000008587
lonchura_striata_domestica ENSLSDG00000008584
nothoprocta_perdicaria ENSNPEG00000001357
pelodiscus_sinensis ENSPSIG00000002915
salvator_merianae ENSSMRG00000013008
mastacembelus_armatus ENSMAMG00000004183
monopterus_albus ENSMALG00000018917
anabas_testudineus ENSATEG00000015194
scophthalmus_maximus ENSSMAG00000021092
cynoglossus_semilaevis ENSCSEG00000018225
seriola_dumerili ENSSDUG00000008368
seriola_lalandi_dorsalis ENSSLDG00000025270
labrus_bergylta ENSLBEG00000000748
gasterosteus_aculeatus ENSGACG00000008403
takifugu_rubripes ENSTRUG00000004953
tetraodon_nigroviridis ENSTNIG00000006717
mola_mola ENSMMOG00000008259
fundulus_heteroclitus ENSFHEG00000017604
cyprinodon_variegatus ENSCVAG00000018274
xiphophorus_maculatus ENSXMAG00000002629
xiphophorus_couchianus ENSXCOG00000005134
gambusia_affinis ENSGAFG00000004191
poecilia_formosa ENSPFOG00000003041
poecilia_latipinna ENSPLAG00000020761
poecilia_mexicana ENSPMEG00000014226
poecilia_reticulata ENSPREG00000010725
kryptolebias_marmoratus ENSKMAG00000005899
oryzias_latipes_asm223467v1 ENSORLG00000008156
oryzias_latipes_asm223471v1 ENSORLG00020015450
oryzias_latipes_asm223469v1 ENSORLG00015011201
oryzias_melastigma ENSOMEG00000002991
amphiprion_percula ENSAPEG00000005033
amphiprion_ocellaris ENSAOCG00000006698
acanthochromis_polyacanthus ENSAPOG00000022818
stegastes_partitus ENSSPAG00000002631
astatotilapia_calliptera ENSACLG00000023645
haplochromis_burtoni ENSHBUG00000015093
maylandia_zebra ENSMZEG00005016854
pundamilia_nyererei ENSPNYG00000017647
neolamprologus_brichardi ENSNBRG00000004223
oreochromis_niloticus ENSONIG00000012672
amphilophus_citrinellus ENSACIG00000004718
hippocampus_comes ENSHCOG00000008405
periophthalmus_magnuspinnatus ENSPMGG00000020454
gadus_morhua ENSGMOG00000001242
esox_lucius ENSELUG00000011676
pygocentrus_nattereri ENSPNAG00000001996
astyanax_mexicanus ENSAMXG00000016743
ictalurus_punctatus ENSIPUG00000005830
danio_rerio ENSDARG00000074221
scleropages_formosus ENSSFOG00015020596
paramormyrops_kingsleyae ENSPKIG00000007281
lepisosteus_oculatus ENSLOCG00000002469
eptatretus_burgeri ENSEBUG00000006540
chrysemys_picta_bellii ENSCPBG00000009722
crocodylus_porosus ENSCPRG00005015171
junco_hyemalis ENSJHYG00000005355
zonotrichia_albicollis ENSZALG00000008174
cyanistes_caeruleus ENSCCEG00000007863
melopsittacus_undulatus ENSMUNG00000011029
anas_platyrhynchos_platyrhynchos ENSAPLG00000016984
eptatretus_burgeri ENSEBUG00000006026
