mola_mola ENSMMOG00000018309
labrus_bergylta ENSLBEG00000007999
hippocampus_comes ENSHCOG00000002810
seriola_dumerili ENSSDUG00000021031
seriola_lalandi_dorsalis ENSSLDG00000013291
scophthalmus_maximus ENSSMAG00000013260
monopterus_albus ENSMALG00000009266
mastacembelus_armatus ENSMAMG00000016447
anabas_testudineus ENSATEG00000014944
astatotilapia_calliptera ENSACLG00000007209
maylandia_zebra ENSMZEG00005017117
pundamilia_nyererei ENSPNYG00000002475
pundamilia_nyererei ENSPNYG00000010080
haplochromis_burtoni ENSHBUG00000002650
oreochromis_niloticus ENSONIG00000011357
amphilophus_citrinellus ENSACIG00000006969
oryzias_latipes_asm223467v1 ENSORLG00000018079
oryzias_latipes_asm223469v1 ENSORLG00015007470
oryzias_latipes_asm223471v1 ENSORLG00020010509
oryzias_melastigma ENSOMEG00000006314
poecilia_mexicana ENSPMEG00000015910
poecilia_formosa ENSPFOG00000004755
poecilia_latipinna ENSPLAG00000016499
poecilia_reticulata ENSPREG00000011419
xiphophorus_maculatus ENSXMAG00000015562
xiphophorus_couchianus ENSXCOG00000009448
gambusia_affinis ENSGAFG00000011205
cyprinodon_variegatus ENSCVAG00000013172
fundulus_heteroclitus ENSFHEG00000015907
kryptolebias_marmoratus ENSKMAG00000011617
amphiprion_ocellaris ENSAOCG00000015291
amphiprion_ocellaris ENSAOCG00000005982
amphiprion_percula ENSAPEG00000007737
acanthochromis_polyacanthus ENSAPOG00000023288
stegastes_partitus ENSSPAG00000022043
periophthalmus_magnuspinnatus ENSPMGG00000010741
takifugu_rubripes ENSTRUG00000004045
tetraodon_nigroviridis ENSTNIG00000004598
gasterosteus_aculeatus ENSGACG00000013156
cynoglossus_semilaevis ENSCSEG00000002927
gadus_morhua ENSGMOG00000001054
esox_lucius ENSELUG00000014383
pygocentrus_nattereri ENSPNAG00000014975
astyanax_mexicanus ENSAMXG00000035739
ictalurus_punctatus ENSIPUG00000007847
danio_rerio ENSDARG00000028201
scleropages_formosus ENSSFOG00015013369
paramormyrops_kingsleyae ENSPKIG00000004983
lepisosteus_oculatus ENSLOCG00000011660
taeniopygia_guttata ENSTGUG00000008291
lonchura_striata_domestica ENSLSDG00000000281
serinus_canaria ENSSCAG00000007370
zonotrichia_albicollis ENSZALG00000000123
junco_hyemalis ENSJHYG00000006681
ficedula_albicollis ENSFALG00000003000
parus_major ENSPMJG00000015544
cyanistes_caeruleus ENSCCEG00000021668
lepidothrix_coronata ENSLCOG00000006240
manacus_vitellinus ENSMVIG00005009555
melopsittacus_undulatus ENSMUNG00000006765
calidris_pugnax ENSCPUG00000004702
calidris_pygmaea ENSCPGG00000019360
meleagris_gallopavo ENSMGAG00000012064
coturnix_japonica ENSCJPG00005016930
gallus_gallus ENSGALG00000026279
numida_meleagris ENSNMEG00000017823
anser_brachyrhynchus ENSABRG00000015203
anas_platyrhynchos_platyrhynchos ENSAPLG00000011707
apteryx_haastii ENSAHAG00000015258
apteryx_owenii ENSAOWG00000016831
apteryx_rowi ENSARWG00000002036
nothoprocta_perdicaria ENSNPEG00000004309
dromaius_novaehollandiae ENSDNVG00000008432
crocodylus_porosus ENSCPRG00005009585
chelonoidis_abingdonii ENSCABG00000016088
gopherus_agassizii ENSGAGG00000025300
chrysemys_picta_bellii ENSCPBG00000027871
pelodiscus_sinensis ENSPSIG00000005724
pogona_vitticeps ENSPVIG00000023511
anolis_carolinensis ENSACAG00000006763
notechis_scutatus ENSNSUG00000007807
salvator_merianae ENSSMRG00000004239
sphenodon_punctatus ENSSPUG00000016703
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017112
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016711
fukomys_damarensis ENSFDAG00000004170
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018460
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005759
fukomys_damarensis ENSFDAG00000003392
octodon_degus ENSODEG00000000094
octodon_degus ENSODEG00000001205
cavia_porcellus ENSCPOG00000015113
chinchilla_lanigera ENSCLAG00000002753
spermophilus_dauricus ENSSDAG00000012440
ictidomys_tridecemlineatus ENSSTOG00000033419
ictidomys_tridecemlineatus ENSSTOG00000031460
marmota_marmota_marmota ENSMMMG00000019422
urocitellus_parryii ENSUPAG00010019840
castor_canadensis ENSCCNG00000026759
dipodomys_ordii ENSDORG00000023178
cricetulus_griseus_crigri-picr ENSCGRG00015004103
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001012401
cricetulus_griseus_crigri_1.0 ENSCGRG00000006787
mesocricetus_auratus ENSMAUG00000019027
microtus_ochrogaster ENSMOCG00000010168
peromyscus_maniculatus_bairdii ENSPEMG00000017813
peromyscus_maniculatus_bairdii ENSPEMG00000008534
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000029213
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028276
mus_spicilegus ENSMSIG00000008971
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027281
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0017062
rattus_norvegicus ENSRNOG00000002320
meriones_unguiculatus ENSMUGG00000020611
nannospalax_galili ENSNGAG00000018861
jaculus_jaculus ENSJJAG00000010320
oryctolagus_cuniculus ENSOCUG00000008834
ochotona_princeps ENSOPRG00000000739
tupaia_belangeri ENSTBEG00000011194
rhinopithecus_roxellana ENSRROG00000006290
rhinopithecus_bieti ENSRBIG00000029719
colobus_angolensis_palliatus ENSCANG00000012631
piliocolobus_tephrosceles ENSPTEG00000026801
cercocebus_atys ENSCATG00000032205
mandrillus_leucophaeus ENSMLEG00000031344
macaca_fascicularis ENSMFAG00000041161
macaca_nemestrina ENSMNEG00000041504
macaca_mulatta ENSMMUG00000021777
chlorocebus_sabaeus ENSCSAG00000017147
papio_anubis ENSPANG00000007991
theropithecus_gelada ENSTGEG00000024768
pan_troglodytes ENSPTRG00000016031
pan_paniscus ENSPPAG00000033705
homo_sapiens ENSG00000169019
gorilla_gorilla ENSGGOG00000024374
pongo_abelii ENSPPYG00000014709
nomascus_leucogenys ENSNLEG00000017332
saimiri_boliviensis_boliviensis ENSSBOG00000023425
cebus_capucinus_imitator ENSCCAG00000037718
callithrix_jacchus ENSCJAG00000018967
aotus_nancymaae ENSANAG00000019583
carlito_syrichta ENSTSYG00000011901
microcebus_murinus ENSMICG00000007853
microcebus_murinus ENSMICG00000045898
prolemur_simus ENSPSMG00000022342
propithecus_coquereli ENSPCOG00000025434
otolemur_garnettii ENSOGAG00000013803
choloepus_hoffmanni ENSCHOG00000007704
dasypus_novemcinctus ENSDNOG00000049641
loxodonta_africana ENSLAFG00000009119
ursus_americanus ENSUAMG00000011138
ursus_maritimus ENSUMAG00000001971
ailuropoda_melanoleuca ENSAMEG00000003384
mustela_putorius_furo ENSMPUG00000005033
neovison_vison ENSNVIG00000012657
canis_lupus_familiaris ENSCAFG00000001899
canis_lupus_dingo ENSCAFG00020002897
vulpes_vulpes ENSVVUG00000023634
panthera_pardus ENSPPRG00000010563
panthera_tigris_altaica ENSPTIG00000014759
felis_catus ENSFCAG00000023811
erinaceus_europaeus ENSEEUG00000014956
pteropus_vampyrus ENSPVAG00000001402
myotis_lucifugus ENSMLUG00000011376
equus_caballus ENSECAG00000020380
equus_asinus_asinus ENSEASG00005008746
bos_mutus ENSBMUG00000023847
capra_hircus ENSCHIG00000019629
bos_mutus ENSBMUG00000013746
bos_taurus ENSBTAG00000001348
bison_bison_bison ENSBBBG00000019012
capra_hircus ENSCHIG00000026952
ovis_aries ENSOARG00000015716
tursiops_truncatus ENSTTRG00000006432
vicugna_pacos ENSVPAG00000008617
procavia_capensis ENSPCAG00000013563
echinops_telfairi ENSETEG00000020257
sus_scrofa ENSSSCG00000033373
sorex_araneus ENSSARG00000002590
myotis_lucifugus ENSMLUG00000026469
phascolarctos_cinereus ENSPCIG00000037161
notamacropus_eugenii ENSMEUG00000011431
monodelphis_domestica ENSMODG00000020616
sarcophilus_harrisii ENSSHAG00000005772
ornithorhynchus_anatinus ENSOANG00000011822
xenopus_tropicalis ENSXETG00000009843
latimeria_chalumnae ENSLACG00000008605
petromyzon_marinus ENSPMAG00000007823
eptatretus_burgeri ENSEBUG00000017023
