takifugu_rubripes ENSTRUG00000017088
tetraodon_nigroviridis ENSTNIG00000016052
mola_mola ENSMMOG00000008973
labrus_bergylta ENSLBEG00000002830
fundulus_heteroclitus ENSFHEG00000010195
cyprinodon_variegatus ENSCVAG00000008612
xiphophorus_maculatus ENSXMAG00000005005
xiphophorus_couchianus ENSXCOG00000003576
gambusia_affinis ENSGAFG00000004480
poecilia_mexicana ENSPMEG00000003790
kryptolebias_marmoratus ENSKMAG00000012524
oryzias_latipes_asm223469v1 ENSORLG00015022874
oryzias_latipes_asm223467v1 ENSORLG00000019829
oryzias_latipes_asm223471v1 ENSORLG00020007713
oryzias_melastigma ENSOMEG00000007447
maylandia_zebra ENSMZEG00005013346
astatotilapia_calliptera ENSACLG00000012360
haplochromis_burtoni ENSHBUG00000014626
pundamilia_nyererei ENSPNYG00000002169
neolamprologus_brichardi ENSNBRG00000014166
amphilophus_citrinellus ENSACIG00000022418
amphiprion_ocellaris ENSAOCG00000017276
amphiprion_percula ENSAPEG00000013693
acanthochromis_polyacanthus ENSAPOG00000020017
stegastes_partitus ENSSPAG00000015454
scophthalmus_maximus ENSSMAG00000000484
mastacembelus_armatus ENSMAMG00000022900
monopterus_albus ENSMALG00000013207
anabas_testudineus ENSATEG00000003143
hippocampus_comes ENSHCOG00000016146
gadus_morhua ENSGMOG00000010639
danio_rerio ENSDARG00000021110
ornithorhynchus_anatinus ENSOANG00000021599
