xiphophorus_maculatus ENSXMAG00000020923
xiphophorus_couchianus ENSXCOG00000017369
fundulus_heteroclitus ENSFHEG00000000945
stegastes_partitus ENSSPAG00000012414
seriola_lalandi_dorsalis ENSSLDG00000007515
periophthalmus_magnuspinnatus ENSPMGG00000011998
paramormyrops_kingsleyae ENSPKIG00000022127
meriones_unguiculatus ENSMUGG00000021110
meriones_unguiculatus ENSMUGG00000021117
rattus_norvegicus ENSRNOG00000058180
rattus_norvegicus ENSRNOG00000055204
rattus_norvegicus ENSRNOG00000057397
rattus_norvegicus ENSRNOG00000059120
cricetulus_griseus_crigri-picr ENSCGRG00015012219
chelonoidis_abingdonii ENSCABG00000012806
