phascolarctos_cinereus ENSPCIG00000019258
notamacropus_eugenii ENSMEUG00000011194
sarcophilus_harrisii ENSSHAG00000007565
monodelphis_domestica ENSMODG00000012656
echinops_telfairi ENSETEG00000017228
procavia_capensis ENSPCAG00000015407
mustela_putorius_furo ENSMPUG00000010712
mustela_putorius_furo ENSMPUG00000001101
mustela_putorius_furo ENSMPUG00000001204
canis_lupus_familiaris ENSCAFG00000024933
canis_lupus_familiaris ENSCAFG00000023319
canis_lupus_familiaris ENSCAFG00000023489
ailuropoda_melanoleuca ENSAMEG00000004731
ailuropoda_melanoleuca ENSAMEG00000005098
ailuropoda_melanoleuca ENSAMEG00000007623
sorex_araneus ENSSARG00000001171
sorex_araneus ENSSARG00000010040
myotis_lucifugus ENSMLUG00000024883
myotis_lucifugus ENSMLUG00000003089
myotis_lucifugus ENSMLUG00000026035
equus_caballus ENSECAG00000040395
equus_caballus ENSECAG00000035530
equus_caballus ENSECAG00000035883
equus_caballus ENSECAG00000037980
tupaia_belangeri ENSTBEG00000011464
tupaia_belangeri ENSTBEG00000014265
tupaia_belangeri ENSTBEG00000006905
tupaia_belangeri ENSTBEG00000003960
tupaia_belangeri ENSTBEG00000003135
tupaia_belangeri ENSTBEG00000016755
tupaia_belangeri ENSTBEG00000007685
tupaia_belangeri ENSTBEG00000004470
tupaia_belangeri ENSTBEG00000000427
tupaia_belangeri ENSTBEG00000000651
tupaia_belangeri ENSTBEG00000012116
tupaia_belangeri ENSTBEG00000002950
tupaia_belangeri ENSTBEG00000003233
tupaia_belangeri ENSTBEG00000015414
tupaia_belangeri ENSTBEG00000012975
tupaia_belangeri ENSTBEG00000004036
oryctolagus_cuniculus ENSOCUG00000024981
oryctolagus_cuniculus ENSOCUG00000023242
oryctolagus_cuniculus ENSOCUG00000027538
oryctolagus_cuniculus ENSOCUG00000026667
oryctolagus_cuniculus ENSOCUG00000024167
oryctolagus_cuniculus ENSOCUG00000023696
oryctolagus_cuniculus ENSOCUG00000023924
oryctolagus_cuniculus ENSOCUG00000022417
oryctolagus_cuniculus ENSOCUG00000021910
oryctolagus_cuniculus ENSOCUG00000022436
otolemur_garnettii ENSOGAG00000025509
echinops_telfairi ENSETEG00000015738
ursus_americanus ENSUAMG00000008412
ursus_maritimus ENSUMAG00000015840
ailuropoda_melanoleuca ENSAMEG00000004334
mustela_putorius_furo ENSMPUG00000012429
neovison_vison ENSNVIG00000019470
panthera_pardus ENSPPRG00000000852
panthera_tigris_altaica ENSPTIG00000013741
felis_catus ENSFCAG00000007114
canis_lupus_familiaris ENSCAFG00000019869
vulpes_vulpes ENSVVUG00000028470
canis_lupus_dingo ENSCAFG00020024801
sorex_araneus ENSSARG00000009065
equus_asinus_asinus ENSEASG00005009872
equus_caballus ENSECAG00000021996
bos_mutus ENSBMUG00000004883
bos_taurus ENSBTAG00000004194
bison_bison_bison ENSBBBG00000001671
ovis_aries ENSOARG00000005336
capra_hircus ENSCHIG00000015793
tursiops_truncatus ENSTTRG00000014436
sus_scrofa ENSSSCG00000005738
pteropus_vampyrus ENSPVAG00000001028
