mola_mola ENSMMOG00000014421
gasterosteus_aculeatus ENSGACG00000014312
labrus_bergylta ENSLBEG00000016877
monopterus_albus ENSMALG00000008818
seriola_dumerili ENSSDUG00000019252
seriola_lalandi_dorsalis ENSSLDG00000001777
scophthalmus_maximus ENSSMAG00000014569
mastacembelus_armatus ENSMAMG00000016209
cyprinodon_variegatus ENSCVAG00000003303
fundulus_heteroclitus ENSFHEG00000013018
xiphophorus_couchianus ENSXCOG00000010967
xiphophorus_maculatus ENSXMAG00000010095
gambusia_affinis ENSGAFG00000004822
poecilia_mexicana ENSPMEG00000023710
poecilia_formosa ENSPFOG00000009752
poecilia_latipinna ENSPLAG00000020616
poecilia_reticulata ENSPREG00000002606
kryptolebias_marmoratus ENSKMAG00000003905
oryzias_latipes_asm223469v1 ENSORLG00015007475
oryzias_latipes_asm223471v1 ENSORLG00020016991
oryzias_latipes_asm223467v1 ENSORLG00000016851
oryzias_melastigma ENSOMEG00000022644
takifugu_rubripes ENSTRUG00000019798
tetraodon_nigroviridis ENSTNIG00000015363
cynoglossus_semilaevis ENSCSEG00000015796
amphiprion_ocellaris ENSAOCG00000021807
amphiprion_percula ENSAPEG00000019194
acanthochromis_polyacanthus ENSAPOG00000012032
stegastes_partitus ENSSPAG00000005040
astatotilapia_calliptera ENSACLG00000002800
pundamilia_nyererei ENSPNYG00000005811
oreochromis_niloticus ENSONIG00000014063
maylandia_zebra ENSMZEG00005020477
haplochromis_burtoni ENSHBUG00000005528
neolamprologus_brichardi ENSNBRG00000017239
amphilophus_citrinellus ENSACIG00000007521
anabas_testudineus ENSATEG00000007991
esox_lucius ENSELUG00000022240
pygocentrus_nattereri ENSPNAG00000020480
astyanax_mexicanus ENSAMXG00000001249
danio_rerio ENSDARG00000058389
