calidris_pugnax ENSCPUG00000007674
calidris_pygmaea ENSCPGG00000013029
junco_hyemalis ENSJHYG00000015840
lepidothrix_coronata ENSLCOG00000002966
anas_platyrhynchos_platyrhynchos ENSAPLG00000019504
gallus_gallus ENSGALG00000051347
gallus_gallus ENSGALG00000032644
gopherus_agassizii ENSGAGG00000003538
chelonoidis_abingdonii ENSCABG00000014540
chrysemys_picta_bellii ENSCPBG00000016914
sphenodon_punctatus ENSSPUG00000019296
pogona_vitticeps ENSPVIG00000025324
anolis_carolinensis ENSACAG00000004234
notechis_scutatus ENSNSUG00000018906
salvator_merianae ENSSMRG00000003040
sphenodon_punctatus ENSSPUG00000019289
latimeria_chalumnae ENSLACG00000010403
notamacropus_eugenii ENSMEUG00000011796
sarcophilus_harrisii ENSSHAG00000001097
monodelphis_domestica ENSMODG00000020890
pan_paniscus ENSPPAG00000029684
pan_troglodytes ENSPTRG00000021930
gorilla_gorilla ENSGGOG00000014342
homo_sapiens ENSG00000086758
pongo_abelii ENSPPYG00000020377
nomascus_leucogenys ENSNLEG00000016017
mandrillus_leucophaeus ENSMLEG00000040083
papio_anubis ENSPANG00000011865
theropithecus_gelada ENSTGEG00000028080
cercocebus_atys ENSCATG00000033964
macaca_nemestrina ENSMNEG00000028305
macaca_mulatta ENSMMUG00000006362
macaca_fascicularis ENSMFAG00000036347
chlorocebus_sabaeus ENSCSAG00000012534
rhinopithecus_roxellana ENSRROG00000029450
rhinopithecus_bieti ENSRBIG00000034422
colobus_angolensis_palliatus ENSCANG00000016557
piliocolobus_tephrosceles ENSPTEG00000002650
cebus_capucinus_imitator ENSCCAG00000024989
saimiri_boliviensis_boliviensis ENSSBOG00000018862
callithrix_jacchus ENSCJAG00000006076
aotus_nancymaae ENSANAG00000029359
carlito_syrichta ENSTSYG00000002393
propithecus_coquereli ENSPCOG00000027972
prolemur_simus ENSPSMG00000018311
microcebus_murinus ENSMICG00000010879
otolemur_garnettii ENSOGAG00000001999
tupaia_belangeri ENSTBEG00000005633
chinchilla_lanigera ENSCLAG00000006361
octodon_degus ENSODEG00000010114
cavia_porcellus ENSCPOG00000005045
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000002470
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100002338
fukomys_damarensis ENSFDAG00000010219
urocitellus_parryii ENSUPAG00010000765
ictidomys_tridecemlineatus ENSSTOG00000005546
spermophilus_dauricus ENSSDAG00000013434
marmota_marmota_marmota ENSMMMG00000012907
castor_canadensis ENSCCNG00000026209
dipodomys_ordii ENSDORG00000009901
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034665
mus_spicilegus ENSMSIG00000005248
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000025261
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0033495
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0032034
