gopherus_agassizii ENSGAGG00000008167
chelonoidis_abingdonii ENSCABG00000009329
chrysemys_picta_bellii ENSCPBG00000013023
crocodylus_porosus ENSCPRG00005007869
pogona_vitticeps ENSPVIG00000017654
anolis_carolinensis ENSACAG00000011042
notechis_scutatus ENSNSUG00000014777
salvator_merianae ENSSMRG00000016865
pan_troglodytes ENSPTRG00000010610
pan_paniscus ENSPPAG00000019113
homo_sapiens ENSG00000160994
gorilla_gorilla ENSGGOG00000006376
pongo_abelii ENSPPYG00000009663
nomascus_leucogenys ENSNLEG00000005171
colobus_angolensis_palliatus ENSCANG00000035560
piliocolobus_tephrosceles ENSPTEG00000035790
rhinopithecus_bieti ENSRBIG00000042077
rhinopithecus_roxellana ENSRROG00000042820
macaca_mulatta ENSMMUG00000013758
macaca_fascicularis ENSMFAG00000039156
macaca_nemestrina ENSMNEG00000035529
cercocebus_atys ENSCATG00000037737
mandrillus_leucophaeus ENSMLEG00000042868
theropithecus_gelada ENSTGEG00000008165
papio_anubis ENSPANG00000010975
chlorocebus_sabaeus ENSCSAG00000006179
cebus_capucinus_imitator ENSCCAG00000011402
callithrix_jacchus ENSCJAG00000004489
saimiri_boliviensis_boliviensis ENSSBOG00000027944
aotus_nancymaae ENSANAG00000030541
carlito_syrichta ENSTSYG00000036071
propithecus_coquereli ENSPCOG00000022745
prolemur_simus ENSPSMG00000007131
microcebus_murinus ENSMICG00000032296
otolemur_garnettii ENSOGAG00000011860
tupaia_belangeri ENSTBEG00000002384
mus_spicilegus ENSMSIG00000000509
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000078442
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016329
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015516
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0030928
rattus_norvegicus ENSRNOG00000007375
meriones_unguiculatus ENSMUGG00000019874
peromyscus_maniculatus_bairdii ENSPEMG00000008931
microtus_ochrogaster ENSMOCG00000013529
cricetulus_griseus_crigri_1.0 ENSCGRG00000009936
cricetulus_griseus_crigri-picr ENSCGRG00015008141
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001014217
mesocricetus_auratus ENSMAUG00000015800
nannospalax_galili ENSNGAG00000016622
ictidomys_tridecemlineatus ENSSTOG00000023699
urocitellus_parryii ENSUPAG00010001244
marmota_marmota_marmota ENSMMMG00000022286
spermophilus_dauricus ENSSDAG00000009534
chinchilla_lanigera ENSCLAG00000016660
octodon_degus ENSODEG00000011650
cavia_porcellus ENSCPOG00000023751
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009025
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017883
castor_canadensis ENSCCNG00000009914
jaculus_jaculus ENSJJAG00000009592
ochotona_princeps ENSOPRG00000001258
oryctolagus_cuniculus ENSOCUG00000024181
capra_hircus ENSCHIG00000018189
ovis_aries ENSOARG00000004550
bos_mutus ENSBMUG00000013339
bos_taurus ENSBTAG00000020615
bison_bison_bison ENSBBBG00000014400
tursiops_truncatus ENSTTRG00000014525
sus_scrofa ENSSSCG00000013834
equus_asinus_asinus ENSEASG00005003015
equus_caballus ENSECAG00000008463
ursus_americanus ENSUAMG00000027706
ursus_maritimus ENSUMAG00000003609
ailuropoda_melanoleuca ENSAMEG00000002509
mustela_putorius_furo ENSMPUG00000016166
neovison_vison ENSNVIG00000011457
canis_lupus_dingo ENSCAFG00020007933
canis_lupus_familiaris ENSCAFG00000016167
vulpes_vulpes ENSVVUG00000021459
panthera_pardus ENSPPRG00000022023
felis_catus ENSFCAG00000028275
pteropus_vampyrus ENSPVAG00000012970
myotis_lucifugus ENSMLUG00000014791
loxodonta_africana ENSLAFG00000000999
procavia_capensis ENSPCAG00000000801
echinops_telfairi ENSETEG00000017908
dasypus_novemcinctus ENSDNOG00000014239
notamacropus_eugenii ENSMEUG00000015428
phascolarctos_cinereus ENSPCIG00000003198
sarcophilus_harrisii ENSSHAG00000006176
monodelphis_domestica ENSMODG00000014485
