mola_mola ENSMMOG00000004881
labrus_bergylta ENSLBEG00000017581
gambusia_affinis ENSGAFG00000015984
xiphophorus_maculatus ENSXMAG00000005995
poecilia_latipinna ENSPLAG00000004237
poecilia_mexicana ENSPMEG00000020198
poecilia_reticulata ENSPREG00000018156
stegastes_partitus ENSSPAG00000022782
seriola_lalandi_dorsalis ENSSLDG00000004669
seriola_dumerili ENSSDUG00000000982
haplochromis_burtoni ENSHBUG00000019740
amphilophus_citrinellus ENSACIG00000024090
fundulus_heteroclitus ENSFHEG00000021322
kryptolebias_marmoratus ENSKMAG00000008954
oryzias_latipes_asm223471v1 ENSORLG00020019940
oryzias_latipes_asm223469v1 ENSORLG00015008662
oryzias_melastigma ENSOMEG00000022314
cyprinodon_variegatus ENSCVAG00000009687
anabas_testudineus ENSATEG00000008227
monopterus_albus ENSMALG00000009824
cynoglossus_semilaevis ENSCSEG00000005561
periophthalmus_magnuspinnatus ENSPMGG00000015290
esox_lucius ENSELUG00000021283
ictalurus_punctatus ENSIPUG00000007218
pygocentrus_nattereri ENSPNAG00000008231
scleropages_formosus ENSSFOG00015007375
paramormyrops_kingsleyae ENSPKIG00000017788
paramormyrops_kingsleyae ENSPKIG00000012536
