sarcophilus_harrisii ENSSHAG00000012577
phascolarctos_cinereus ENSPCIG00000019339
monodelphis_domestica ENSMODG00000015037
jaculus_jaculus ENSJJAG00000013473
jaculus_jaculus ENSJJAG00000018057
jaculus_jaculus ENSJJAG00000021805
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001018060
cricetulus_griseus_crigri_1.0 ENSCGRG00000003901
dipodomys_ordii ENSDORG00000029002
aotus_nancymaae ENSANAG00000021388
saimiri_boliviensis_boliviensis ENSSBOG00000028593
loxodonta_africana ENSLAFG00000009894
tursiops_truncatus ENSTTRG00000011789
vicugna_pacos ENSVPAG00000006681
pteropus_vampyrus ENSPVAG00000008114
rhinopithecus_bieti ENSRBIG00000038949
rhinopithecus_roxellana ENSRROG00000029517
theropithecus_gelada ENSTGEG00000029045
homo_sapiens ENSG00000240344
sorex_araneus ENSSARG00000010176
sorex_araneus ENSSARG00000008461
ochotona_princeps ENSOPRG00000005690
procavia_capensis ENSPCAG00000005770
neovison_vison ENSNVIG00000008933
bos_taurus ENSBTAG00000005416
tupaia_belangeri ENSTBEG00000000664
dasypus_novemcinctus ENSDNOG00000036321
echinops_telfairi ENSETEG00000014870
microcebus_murinus ENSMICG00000037981
dipodomys_ordii ENSDORG00000026708
choloepus_hoffmanni ENSCHOG00000009425
ornithorhynchus_anatinus ENSOANG00000008065
apteryx_rowi ENSARWG00000005347
parus_major ENSPMJG00000018171
notechis_scutatus ENSNSUG00000013194
latimeria_chalumnae ENSLACG00000015322
astyanax_mexicanus ENSAMXG00000007761
pygocentrus_nattereri ENSPNAG00000025814
ictalurus_punctatus ENSIPUG00000017773
danio_rerio ENSDARG00000033370
xiphophorus_couchianus ENSXCOG00000009947
poecilia_reticulata ENSPREG00000005601
fundulus_heteroclitus ENSFHEG00000021004
kryptolebias_marmoratus ENSKMAG00000009222
oreochromis_niloticus ENSONIG00000010648
neolamprologus_brichardi ENSNBRG00000013421
maylandia_zebra ENSMZEG00005014286
astatotilapia_calliptera ENSACLG00000022365
pundamilia_nyererei ENSPNYG00000008814
amphiprion_percula ENSAPEG00000010102
amphiprion_ocellaris ENSAOCG00000018633
acanthochromis_polyacanthus ENSAPOG00000012187
stegastes_partitus ENSSPAG00000022471
monopterus_albus ENSMALG00000006414
seriola_lalandi_dorsalis ENSSLDG00000018058
seriola_dumerili ENSSDUG00000022130
tetraodon_nigroviridis ENSTNIG00000004708
hippocampus_comes ENSHCOG00000018627
gadus_morhua ENSGMOG00000001814
esox_lucius ENSELUG00000003563
seriola_lalandi_dorsalis ENSSLDG00000005751
ciona_savignyi ENSCSAVG00000000034
drosophila_melanogaster FBgn0033527
