latimeria_chalumnae ENSLACG00000009052
xenopus_tropicalis ENSXETG00000004767
scleropages_formosus ENSSFOG00015009554
paramormyrops_kingsleyae ENSPKIG00000009567
paramormyrops_kingsleyae ENSPKIG00000008352
scleropages_formosus ENSSFOG00015014261
oryzias_latipes_asm223467v1 ENSORLG00000014556
oryzias_latipes_asm223469v1 ENSORLG00015020230
oryzias_latipes_asm223471v1 ENSORLG00020019327
oryzias_melastigma ENSOMEG00000021719
gasterosteus_aculeatus ENSGACG00000019091
cynoglossus_semilaevis ENSCSEG00000014163
gambusia_affinis ENSGAFG00000013807
xiphophorus_maculatus ENSXMAG00000005285
poecilia_latipinna ENSPLAG00000002548
poecilia_mexicana ENSPMEG00000004374
poecilia_formosa ENSPFOG00000013002
poecilia_reticulata ENSPREG00000000523
fundulus_heteroclitus ENSFHEG00000014913
cyprinodon_variegatus ENSCVAG00000011473
kryptolebias_marmoratus ENSKMAG00000021786
amphiprion_ocellaris ENSAOCG00000013878
amphiprion_percula ENSAPEG00000017591
acanthochromis_polyacanthus ENSAPOG00000011127
stegastes_partitus ENSSPAG00000007030
maylandia_zebra ENSMZEG00005010290
pundamilia_nyererei ENSPNYG00000006310
astatotilapia_calliptera ENSACLG00000014981
haplochromis_burtoni ENSHBUG00000014650
neolamprologus_brichardi ENSNBRG00000019444
oreochromis_niloticus ENSONIG00000018917
amphilophus_citrinellus ENSACIG00000006704
monopterus_albus ENSMALG00000001917
mastacembelus_armatus ENSMAMG00000007977
anabas_testudineus ENSATEG00000022098
seriola_lalandi_dorsalis ENSSLDG00000020950
seriola_lalandi_dorsalis ENSSLDG00000002075
seriola_dumerili ENSSDUG00000002155
scophthalmus_maximus ENSSMAG00000016622
takifugu_rubripes ENSTRUG00000006720
tetraodon_nigroviridis ENSTNIG00000012053
mola_mola ENSMMOG00000007228
labrus_bergylta ENSLBEG00000011402
hippocampus_comes ENSHCOG00000019744
periophthalmus_magnuspinnatus ENSPMGG00000010944
gadus_morhua ENSGMOG00000005795
esox_lucius ENSELUG00000024519
pygocentrus_nattereri ENSPNAG00000020848
astyanax_mexicanus ENSAMXG00000000478
ictalurus_punctatus ENSIPUG00000024268
danio_rerio ENSDARG00000018190
lepisosteus_oculatus ENSLOCG00000007957
phascolarctos_cinereus ENSPCIG00000015293
notamacropus_eugenii ENSMEUG00000014021
monodelphis_domestica ENSMODG00000006913
sarcophilus_harrisii ENSSHAG00000015720
ornithorhynchus_anatinus ENSOANG00000007648
chelonoidis_abingdonii ENSCABG00000010117
gopherus_agassizii ENSGAGG00000012737
chrysemys_picta_bellii ENSCPBG00000023903
pelodiscus_sinensis ENSPSIG00000012030
anolis_carolinensis ENSACAG00000025550
pogona_vitticeps ENSPVIG00000013187
notechis_scutatus ENSNSUG00000003170
notechis_scutatus ENSNSUG00000010450
salvator_merianae ENSSMRG00000004333
coturnix_japonica ENSCJPG00005003456
gallus_gallus ENSGALG00000046867
numida_meleagris ENSNMEG00000014136
lonchura_striata_domestica ENSLSDG00000003133
zonotrichia_albicollis ENSZALG00000001922
calidris_pygmaea ENSCPGG00000009021
nothoprocta_perdicaria ENSNPEG00000015709
dromaius_novaehollandiae ENSDNVG00000008154
calidris_pugnax ENSCPUG00000008425
apteryx_rowi ENSARWG00000010783
eptatretus_burgeri ENSEBUG00000011082
eptatretus_burgeri ENSEBUG00000003384
oryctolagus_cuniculus ENSOCUG00000008266
oryctolagus_cuniculus ENSOCUG00000025080
sorex_araneus ENSSARG00000003895
dasypus_novemcinctus ENSDNOG00000032203
bos_taurus ENSBTAG00000011837
bos_mutus ENSBMUG00000014104
bison_bison_bison ENSBBBG00000004626
ovis_aries ENSOARG00000011392
capra_hircus ENSCHIG00000023078
tursiops_truncatus ENSTTRG00000005473
sus_scrofa ENSSSCG00000038776
pteropus_vampyrus ENSPVAG00000014698
equus_caballus ENSECAG00000007103
equus_asinus_asinus ENSEASG00005004153
ursus_maritimus ENSUMAG00000006429
ursus_americanus ENSUAMG00000019617
ailuropoda_melanoleuca ENSAMEG00000012198
neovison_vison ENSNVIG00000003624
mustela_putorius_furo ENSMPUG00000004639
canis_lupus_familiaris ENSCAFG00000017208
canis_lupus_dingo ENSCAFG00020005145
canis_lupus_familiaris ENSCAFG00000002783
vulpes_vulpes ENSVVUG00000016055
panthera_tigris_altaica ENSPTIG00000014699
panthera_pardus ENSPPRG00000004506
felis_catus ENSFCAG00000000468
castor_canadensis ENSCCNG00000017715
dipodomys_ordii ENSDORG00000014999
marmota_marmota_marmota ENSMMMG00000020781
spermophilus_dauricus ENSSDAG00000008674
ictidomys_tridecemlineatus ENSSTOG00000006992
urocitellus_parryii ENSUPAG00010007783
octodon_degus ENSODEG00000010662
chinchilla_lanigera ENSCLAG00000011393
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000010735
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009542
fukomys_damarensis ENSFDAG00000015017
cavia_porcellus ENSCPOG00000026971
cavia_aperea ENSCAPG00000008337
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001015158
cricetulus_griseus_crigri_1.0 ENSCGRG00000016371
cricetulus_griseus_crigri-picr ENSCGRG00015018154
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001021245
cricetulus_griseus_crigri_1.0 ENSCGRG00000004718
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001018825
cricetulus_griseus_crigri_1.0 ENSCGRG00000003351
cricetulus_griseus_crigri-picr ENSCGRG00015021564
peromyscus_maniculatus_bairdii ENSPEMG00000016543
microtus_ochrogaster ENSMOCG00000002658
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000052456
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032443
mus_spicilegus ENSMSIG00000013568
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031324
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0022929
rattus_norvegicus ENSRNOG00000003747
meriones_unguiculatus ENSMUGG00000013790
nannospalax_galili ENSNGAG00000015555
jaculus_jaculus ENSJJAG00000017121
pan_paniscus ENSPPAG00000042483
pan_troglodytes ENSPTRG00000010537
homo_sapiens ENSG00000198356
gorilla_gorilla ENSGGOG00000005545
pongo_abelii ENSPPYG00000009604
nomascus_leucogenys ENSNLEG00000010460
rhinopithecus_bieti ENSRBIG00000028609
rhinopithecus_roxellana ENSRROG00000034020
colobus_angolensis_palliatus ENSCANG00000039418
