chelonoidis_abingdonii ENSCABG00000022277
gopherus_agassizii ENSGAGG00000006888
chrysemys_picta_bellii ENSCPBG00000024050
gopherus_agassizii ENSGAGG00000011451
pelodiscus_sinensis ENSPSIG00000004626
gallus_gallus ENSGALG00000046950
pogona_vitticeps ENSPVIG00000007256
anolis_carolinensis ENSACAG00000016801
notechis_scutatus ENSNSUG00000014444
salvator_merianae ENSSMRG00000003703
sphenodon_punctatus ENSSPUG00000004779
phascolarctos_cinereus ENSPCIG00000033476
notamacropus_eugenii ENSMEUG00000016453
monodelphis_domestica ENSMODG00000013694
bos_mutus ENSBMUG00000015530
bison_bison_bison ENSBBBG00000004506
panthera_pardus ENSPPRG00000002544
pteropus_vampyrus ENSPVAG00000010847
spermophilus_dauricus ENSSDAG00000000279
marmota_marmota_marmota ENSMMMG00000020742
ochotona_princeps ENSOPRG00000007435
pan_paniscus ENSPPAG00000034109
echinops_telfairi ENSETEG00000003160
tursiops_truncatus ENSTTRG00000003959
ovis_aries ENSOARG00000006334
erinaceus_europaeus ENSEEUG00000000762
homo_sapiens ENSG00000105204
pan_troglodytes ENSPTRG00000010981
gorilla_gorilla ENSGGOG00000013068
pongo_abelii ENSPPYG00000009978
nomascus_leucogenys ENSNLEG00000014276
cercocebus_atys ENSCATG00000038454
theropithecus_gelada ENSTGEG00000024944
macaca_fascicularis ENSMFAG00000040358
macaca_mulatta ENSMMUG00000022726
macaca_nemestrina ENSMNEG00000043869
papio_anubis ENSPANG00000002933
mandrillus_leucophaeus ENSMLEG00000030415
chlorocebus_sabaeus ENSCSAG00000003786
rhinopithecus_bieti ENSRBIG00000044512
rhinopithecus_roxellana ENSRROG00000035989
colobus_angolensis_palliatus ENSCANG00000043660
piliocolobus_tephrosceles ENSPTEG00000037133
saimiri_boliviensis_boliviensis ENSSBOG00000033700
cebus_capucinus_imitator ENSCCAG00000022366
callithrix_jacchus ENSCJAG00000014325
aotus_nancymaae ENSANAG00000027313
oryctolagus_cuniculus ENSOCUG00000000385
loxodonta_africana ENSLAFG00000027897
microcebus_murinus ENSMICG00000007680
prolemur_simus ENSPSMG00000023012
propithecus_coquereli ENSPCOG00000022019
otolemur_garnettii ENSOGAG00000032823
carlito_syrichta ENSTSYG00000037028
castor_canadensis ENSCCNG00000007856
dipodomys_ordii ENSDORG00000005757
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008918
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100016664
fukomys_damarensis ENSFDAG00000009552
chinchilla_lanigera ENSCLAG00000000674
octodon_degus ENSODEG00000001063
cavia_porcellus ENSCPOG00000010189
cavia_aperea ENSCAPG00000005262
mus_spicilegus ENSMSIG00000002904
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030533
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000002409
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029435
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0012671
rattus_norvegicus ENSRNOG00000019254
meriones_unguiculatus ENSMUGG00000026000
peromyscus_maniculatus_bairdii ENSPEMG00000013798
microtus_ochrogaster ENSMOCG00000020729
cricetulus_griseus_crigri_1.0 ENSCGRG00000005310
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001010455
cricetulus_griseus_crigri-picr ENSCGRG00015025689
mesocricetus_auratus ENSMAUG00000015877
nannospalax_galili ENSNGAG00000021032
jaculus_jaculus ENSJJAG00000018747
urocitellus_parryii ENSUPAG00010022568
ictidomys_tridecemlineatus ENSSTOG00000023854
panthera_tigris_altaica ENSPTIG00000008058
felis_catus ENSFCAG00000003021
equus_caballus ENSECAG00000021488
equus_asinus_asinus ENSEASG00005011791
sus_scrofa ENSSSCG00000027197
capra_hircus ENSCHIG00000013926
bos_taurus ENSBTAG00000012509
myotis_lucifugus ENSMLUG00000013441
ursus_americanus ENSUAMG00000001658
ursus_maritimus ENSUMAG00000019590
ailuropoda_melanoleuca ENSAMEG00000012685
canis_lupus_dingo ENSCAFG00020015645
canis_lupus_familiaris ENSCAFG00000005428
vulpes_vulpes ENSVVUG00000006120
neovison_vison ENSNVIG00000010841
mustela_putorius_furo ENSMPUG00000017716
dasypus_novemcinctus ENSDNOG00000040481
procavia_capensis ENSPCAG00000011445
ornithorhynchus_anatinus ENSOANG00000004146
gallus_gallus ENSGALG00000049131
xenopus_tropicalis ENSXETG00000032961
latimeria_chalumnae ENSLACG00000014855
pygocentrus_nattereri ENSPNAG00000020949
astyanax_mexicanus ENSAMXG00000007845
ictalurus_punctatus ENSIPUG00000009510
danio_rerio ENSDARG00000070187
esox_lucius ENSELUG00000022570
oryzias_latipes_asm223469v1 ENSORLG00015011489
oryzias_latipes_asm223471v1 ENSORLG00020022509
oryzias_latipes_asm223467v1 ENSORLG00000003415
oryzias_melastigma ENSOMEG00000019341
periophthalmus_magnuspinnatus ENSPMGG00000003566
labrus_bergylta ENSLBEG00000017367
cynoglossus_semilaevis ENSCSEG00000010296
seriola_dumerili ENSSDUG00000004069
seriola_lalandi_dorsalis ENSSLDG00000010032
scophthalmus_maximus ENSSMAG00000011889
gasterosteus_aculeatus ENSGACG00000004191
takifugu_rubripes ENSTRUG00000003911
xiphophorus_maculatus ENSXMAG00000003585
xiphophorus_couchianus ENSXCOG00000009678
poecilia_mexicana ENSPMEG00000016453
poecilia_latipinna ENSPLAG00000021541
poecilia_formosa ENSPFOG00000000109
poecilia_reticulata ENSPREG00000018152
fundulus_heteroclitus ENSFHEG00000001912
kryptolebias_marmoratus ENSKMAG00000007781
maylandia_zebra ENSMZEG00005025241
astatotilapia_calliptera ENSACLG00000005208
haplochromis_burtoni ENSHBUG00000011195
pundamilia_nyererei ENSPNYG00000014333
neolamprologus_brichardi ENSNBRG00000024408
oreochromis_niloticus ENSONIG00000008036
amphilophus_citrinellus ENSACIG00000010858
anabas_testudineus ENSATEG00000000551
mastacembelus_armatus ENSMAMG00000006792
mola_mola ENSMMOG00000006451
monopterus_albus ENSMALG00000015622
amphiprion_percula ENSAPEG00000011885
acanthochromis_polyacanthus ENSAPOG00000015202
amphiprion_ocellaris ENSAOCG00000008843
stegastes_partitus ENSSPAG00000019921
cyprinodon_variegatus ENSCVAG00000015575
gambusia_affinis ENSGAFG00000009036
hippocampus_comes ENSHCOG00000021212
gadus_morhua ENSGMOG00000007672
tetraodon_nigroviridis ENSTNIG00000002197
scleropages_formosus ENSSFOG00015019427
paramormyrops_kingsleyae ENSPKIG00000018997
lepisosteus_oculatus ENSLOCG00000004700
