apteryx_owenii ENSAOWG00000013411
apteryx_rowi ENSARWG00000011443
nothoprocta_perdicaria ENSNPEG00000012337
anas_platyrhynchos_platyrhynchos ENSAPLG00000029447
gopherus_agassizii ENSGAGG00000019024
chelonoidis_abingdonii ENSCABG00000011419
notechis_scutatus ENSNSUG00000018914
pogona_vitticeps ENSPVIG00000020528
nannospalax_galili ENSNGAG00000013147
mesocricetus_auratus ENSMAUG00000009896
jaculus_jaculus ENSJJAG00000021136
dipodomys_ordii ENSDORG00000030114
octodon_degus ENSODEG00000014577
cavia_aperea ENSCAPG00000011365
chinchilla_lanigera ENSCLAG00000007071
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000012587
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100006810
fukomys_damarensis ENSFDAG00000014617
ictidomys_tridecemlineatus ENSSTOG00000033684
spermophilus_dauricus ENSSDAG00000009506
ursus_americanus ENSUAMG00000011399
dasypus_novemcinctus ENSDNOG00000030962
ornithorhynchus_anatinus ENSOANG00000028389
