mola_mola ENSMMOG00000009511
takifugu_rubripes ENSTRUG00000024097
seriola_lalandi_dorsalis ENSSLDG00000020653
seriola_dumerili ENSSDUG00000007190
scophthalmus_maximus ENSSMAG00000003151
maylandia_zebra ENSMZEG00005005808
astatotilapia_calliptera ENSACLG00000026924
oreochromis_niloticus ENSONIG00000003104
amphiprion_ocellaris ENSAOCG00000015080
amphiprion_percula ENSAPEG00000024091
stegastes_partitus ENSSPAG00000012817
anabas_testudineus ENSATEG00000000759
labrus_bergylta ENSLBEG00000028526
hippocampus_comes ENSHCOG00000000541
cynoglossus_semilaevis ENSCSEG00000003468
cynoglossus_semilaevis ENSCSEG00000007690
periophthalmus_magnuspinnatus ENSPMGG00000017632
esox_lucius ENSELUG00000008502
ictalurus_punctatus ENSIPUG00000023729
pygocentrus_nattereri ENSPNAG00000002483
danio_rerio ENSDARG00000078195
pundamilia_nyererei ENSPNYG00000017478
acanthochromis_polyacanthus ENSAPOG00000017471
astyanax_mexicanus ENSAMXG00000016351
scleropages_formosus ENSSFOG00015018887
paramormyrops_kingsleyae ENSPKIG00000023792
octodon_degus ENSODEG00000019420
octodon_degus ENSODEG00000005813
cavia_porcellus ENSCPOG00000014924
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000004547
spermophilus_dauricus ENSSDAG00000010561
urocitellus_parryii ENSUPAG00010017629
ictidomys_tridecemlineatus ENSSTOG00000029715
ochotona_princeps ENSOPRG00000006562
pan_troglodytes ENSPTRG00000015065
homo_sapiens ENSG00000189283
gorilla_gorilla ENSGGOG00000042949
pongo_abelii ENSPPYG00000013753
nomascus_leucogenys ENSNLEG00000033239
rhinopithecus_bieti ENSRBIG00000024516
rhinopithecus_roxellana ENSRROG00000002797
piliocolobus_tephrosceles ENSPTEG00000025125
colobus_angolensis_palliatus ENSCANG00000031611
macaca_fascicularis ENSMFAG00000040773
macaca_mulatta ENSMMUG00000012832
macaca_nemestrina ENSMNEG00000040755
mandrillus_leucophaeus ENSMLEG00000032123
cercocebus_atys ENSCATG00000036063
theropithecus_gelada ENSTGEG00000027162
papio_anubis ENSPANG00000018461
saimiri_boliviensis_boliviensis ENSSBOG00000028228
cebus_capucinus_imitator ENSCCAG00000034976
callithrix_jacchus ENSCJAG00000019708
aotus_nancymaae ENSANAG00000027270
carlito_syrichta ENSTSYG00000034306
prolemur_simus ENSPSMG00000001513
microcebus_murinus ENSMICG00000043473
propithecus_coquereli ENSPCOG00000010600
otolemur_garnettii ENSOGAG00000027462
peromyscus_maniculatus_bairdii ENSPEMG00000014589
microtus_ochrogaster ENSMOCG00000002096
cricetulus_griseus_crigri-picr ENSCGRG00015014775
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001000886
mesocricetus_auratus ENSMAUG00000008107
mus_spicilegus ENSMSIG00000011749
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000060579
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019825
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018948
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0029963
nannospalax_galili ENSNGAG00000011060
dipodomys_ordii ENSDORG00000007571
bos_mutus ENSBMUG00000011983
bos_taurus ENSBTAG00000014418
bison_bison_bison ENSBBBG00000020412
tursiops_truncatus ENSTTRG00000013200
vicugna_pacos ENSVPAG00000010664
pteropus_vampyrus ENSPVAG00000016009
myotis_lucifugus ENSMLUG00000028904
panthera_pardus ENSPPRG00000023211
panthera_tigris_altaica ENSPTIG00000006722
felis_catus ENSFCAG00000033312
neovison_vison ENSNVIG00000020547
sorex_araneus ENSSARG00000008738
choloepus_hoffmanni ENSCHOG00000004155
notamacropus_eugenii ENSMEUG00000000830
gallus_gallus ENSGALG00000007172
meleagris_gallopavo ENSMGAG00000008846
numida_meleagris ENSNMEG00000020737
anser_brachyrhynchus ENSABRG00000001781
ficedula_albicollis ENSFALG00000013210
pelodiscus_sinensis ENSPSIG00000007319
anolis_carolinensis ENSACAG00000009205
pogona_vitticeps ENSPVIG00000005385
sphenodon_punctatus ENSSPUG00000000360
xenopus_tropicalis ENSXETG00000022969
eptatretus_burgeri ENSEBUG00000003924
ciona_intestinalis ENSCING00000013269
ciona_savignyi ENSCSAVG00000005670
saccharomyces_cerevisiae_strain_s288c YDR305C
