castor_canadensis ENSCCNG00000003963
dipodomys_ordii ENSDORG00000011084
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018758
mus_spicilegus ENSMSIG00000026137
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000042724
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017913
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0029670
rattus_norvegicus ENSRNOG00000007271
meriones_unguiculatus ENSMUGG00000022189
peromyscus_maniculatus_bairdii ENSPEMG00000018982
microtus_ochrogaster ENSMOCG00000008905
cricetulus_griseus_crigri_1.0 ENSCGRG00000009962
cricetulus_griseus_crigri-picr ENSCGRG00015028181
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001014451
mesocricetus_auratus ENSMAUG00000020034
nannospalax_galili ENSNGAG00000000887
jaculus_jaculus ENSJJAG00000004772
cavia_porcellus ENSCPOG00000001803
cavia_aperea ENSCAPG00000009335
chinchilla_lanigera ENSCLAG00000006444
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000014001
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009580
fukomys_damarensis ENSFDAG00000007059
octodon_degus ENSODEG00000015307
urocitellus_parryii ENSUPAG00010016024
ictidomys_tridecemlineatus ENSSTOG00000014094
marmota_marmota_marmota ENSMMMG00000015173
spermophilus_dauricus ENSSDAG00000005641
oryctolagus_cuniculus ENSOCUG00000003204
ochotona_princeps ENSOPRG00000006904
prolemur_simus ENSPSMG00000014432
propithecus_coquereli ENSPCOG00000021689
microcebus_murinus ENSMICG00000013005
otolemur_garnettii ENSOGAG00000011147
gorilla_gorilla ENSGGOG00000010418
homo_sapiens ENSG00000006432
pan_troglodytes ENSPTRG00000006499
pan_paniscus ENSPPAG00000027733
pongo_abelii ENSPPYG00000005956
nomascus_leucogenys ENSNLEG00000001891
piliocolobus_tephrosceles ENSPTEG00000032794
colobus_angolensis_palliatus ENSCANG00000023107
rhinopithecus_roxellana ENSRROG00000021073
rhinopithecus_bieti ENSRBIG00000031048
mandrillus_leucophaeus ENSMLEG00000011182
cercocebus_atys ENSCATG00000030062
theropithecus_gelada ENSTGEG00000020741
papio_anubis ENSPANG00000024112
macaca_mulatta ENSMMUG00000005786
macaca_fascicularis ENSMFAG00000002562
macaca_nemestrina ENSMNEG00000037894
chlorocebus_sabaeus ENSCSAG00000012955
cebus_capucinus_imitator ENSCCAG00000035688
saimiri_boliviensis_boliviensis ENSSBOG00000026870
callithrix_jacchus ENSCJAG00000014758
aotus_nancymaae ENSANAG00000001676
tupaia_belangeri ENSTBEG00000002437
pteropus_vampyrus ENSPVAG00000011942
myotis_lucifugus ENSMLUG00000017361
equus_asinus_asinus ENSEASG00005004074
equus_caballus ENSECAG00000024287
bos_mutus ENSBMUG00000000879
bos_taurus ENSBTAG00000005700
bison_bison_bison ENSBBBG00000006680
capra_hircus ENSCHIG00000016673
