phascolarctos_cinereus ENSPCIG00000008338
notamacropus_eugenii ENSMEUG00000010712
sarcophilus_harrisii ENSSHAG00000010253
monodelphis_domestica ENSMODG00000008014
loxodonta_africana ENSLAFG00000001418
procavia_capensis ENSPCAG00000006288
dasypus_novemcinctus ENSDNOG00000008715
equus_caballus ENSECAG00000008935
equus_asinus_asinus ENSEASG00005003339
vicugna_pacos ENSVPAG00000009182
vicugna_pacos ENSVPAG00000008380
neovison_vison ENSNVIG00000006838
mustela_putorius_furo ENSMPUG00000014647
ursus_americanus ENSUAMG00000012232
ursus_maritimus ENSUMAG00000013818
canis_lupus_familiaris ENSCAFG00000011072
canis_lupus_dingo ENSCAFG00020026965
vulpes_vulpes ENSVVUG00000009260
panthera_pardus ENSPPRG00000014002
panthera_tigris_altaica ENSPTIG00000009660
felis_catus ENSFCAG00000003384
erinaceus_europaeus ENSEEUG00000002142
bos_taurus ENSBTAG00000034633
bos_mutus ENSBMUG00000026619
bison_bison_bison ENSBBBG00000002200
ovis_aries ENSOARG00000003617
capra_hircus ENSCHIG00000019035
tursiops_truncatus ENSTTRG00000014039
sus_scrofa ENSSSCG00000010148
sorex_araneus ENSSARG00000005381
pteropus_vampyrus ENSPVAG00000006524
cebus_capucinus_imitator ENSCCAG00000033977
saimiri_boliviensis_boliviensis ENSSBOG00000023753
callithrix_jacchus ENSCJAG00000017881
aotus_nancymaae ENSANAG00000023707
gorilla_gorilla ENSGGOG00000026132
pan_troglodytes ENSPTRG00000002137
homo_sapiens ENSG00000086619
pongo_abelii ENSPPYG00000000089
nomascus_leucogenys ENSNLEG00000003192
papio_anubis ENSPANG00000018966
theropithecus_gelada ENSTGEG00000014059
mandrillus_leucophaeus ENSMLEG00000042897
cercocebus_atys ENSCATG00000041284
macaca_fascicularis ENSMFAG00000045389
macaca_mulatta ENSMMUG00000044139
macaca_nemestrina ENSMNEG00000039548
chlorocebus_sabaeus ENSCSAG00000009755
colobus_angolensis_palliatus ENSCANG00000035174
piliocolobus_tephrosceles ENSPTEG00000036704
rhinopithecus_bieti ENSRBIG00000043925
rhinopithecus_roxellana ENSRROG00000035226
pan_paniscus ENSPPAG00000043582
carlito_syrichta ENSTSYG00000006133
microcebus_murinus ENSMICG00000002613
otolemur_garnettii ENSOGAG00000015531
propithecus_coquereli ENSPCOG00000006144
choloepus_hoffmanni ENSCHOG00000005369
dipodomys_ordii ENSDORG00000004831
castor_canadensis ENSCCNG00000027043
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019084
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000057069
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018226
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0019276
rattus_norvegicus ENSRNOG00000002609
meriones_unguiculatus ENSMUGG00000016299
cricetulus_griseus_crigri-picr ENSCGRG00015012227
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001025067
cricetulus_griseus_crigri_1.0 ENSCGRG00000015966
mesocricetus_auratus ENSMAUG00000003884
microtus_ochrogaster ENSMOCG00000000371
peromyscus_maniculatus_bairdii ENSPEMG00000023632
nannospalax_galili ENSNGAG00000017325
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100004746
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018091
fukomys_damarensis ENSFDAG00000008210
cavia_porcellus ENSCPOG00000006615
cavia_aperea ENSCAPG00000016042
chinchilla_lanigera ENSCLAG00000017322
octodon_degus ENSODEG00000005305
spermophilus_dauricus ENSSDAG00000016644
urocitellus_parryii ENSUPAG00010021030
ictidomys_tridecemlineatus ENSSTOG00000013810
marmota_marmota_marmota ENSMMMG00000018104
oryctolagus_cuniculus ENSOCUG00000012789
ochotona_princeps ENSOPRG00000013007
echinops_telfairi ENSETEG00000018423
myotis_lucifugus ENSMLUG00000027600
myotis_lucifugus ENSMLUG00000009458
tupaia_belangeri ENSTBEG00000004476
ornithorhynchus_anatinus ENSOANG00000029286
ornithorhynchus_anatinus ENSOANG00000031260
anser_brachyrhynchus ENSABRG00000012980
anas_platyrhynchos_platyrhynchos ENSAPLG00000008526
gallus_gallus ENSGALG00000040000
coturnix_japonica ENSCJPG00005019930
meleagris_gallopavo ENSMGAG00000011803
numida_meleagris ENSNMEG00000017092
lonchura_striata_domestica ENSLSDG00000015180
