gallus_gallus ENSGALG00000040355
coturnix_japonica ENSCJPG00005011672
numida_meleagris ENSNMEG00000017208
anser_brachyrhynchus ENSABRG00000007235
anas_platyrhynchos_platyrhynchos ENSAPLG00000022840
nothoprocta_perdicaria ENSNPEG00000014077
cyanistes_caeruleus ENSCCEG00000012497
serinus_canaria ENSSCAG00000013783
zonotrichia_albicollis ENSZALG00000008751
junco_hyemalis ENSJHYG00000016597
calidris_pygmaea ENSCPGG00000003078
melopsittacus_undulatus ENSMUNG00000005660
lonchura_striata_domestica ENSLSDG00000014176
calidris_pugnax ENSCPUG00000009166
manacus_vitellinus ENSMVIG00005016445
lepidothrix_coronata ENSLCOG00000003602
parus_major ENSPMJG00000000638
apteryx_haastii ENSAHAG00000014959
apteryx_rowi ENSARWG00000016164
apteryx_owenii ENSAOWG00000007977
dromaius_novaehollandiae ENSDNVG00000009980
gopherus_agassizii ENSGAGG00000008546
pelodiscus_sinensis ENSPSIG00000014305
crocodylus_porosus ENSCPRG00005017707
pogona_vitticeps ENSPVIG00000000712
notechis_scutatus ENSNSUG00000015275
salvator_merianae ENSSMRG00000011705
anolis_carolinensis ENSACAG00000016461
pan_troglodytes ENSPTRG00000043956
pan_paniscus ENSPPAG00000034583
homo_sapiens ENSG00000261787
gorilla_gorilla ENSGGOG00000038986
nomascus_leucogenys ENSNLEG00000010898
papio_anubis ENSPANG00000017721
mandrillus_leucophaeus ENSMLEG00000039858
macaca_mulatta ENSMMUG00000003177
macaca_fascicularis ENSMFAG00000038608
macaca_nemestrina ENSMNEG00000031304
cercocebus_atys ENSCATG00000022653
theropithecus_gelada ENSTGEG00000020641
chlorocebus_sabaeus ENSCSAG00000014111
rhinopithecus_bieti ENSRBIG00000042446
rhinopithecus_roxellana ENSRROG00000032013
colobus_angolensis_palliatus ENSCANG00000036404
piliocolobus_tephrosceles ENSPTEG00000007622
cebus_capucinus_imitator ENSCCAG00000035473
callithrix_jacchus ENSCJAG00000044889
saimiri_boliviensis_boliviensis ENSSBOG00000028372
aotus_nancymaae ENSANAG00000036246
carlito_syrichta ENSTSYG00000034706
prolemur_simus ENSPSMG00000001057
propithecus_coquereli ENSPCOG00000013097
microcebus_murinus ENSMICG00000029020
dipodomys_ordii ENSDORG00000026273
castor_canadensis ENSCCNG00000024577
peromyscus_maniculatus_bairdii ENSPEMG00000007410
meriones_unguiculatus ENSMUGG00000019515
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001018557
cricetulus_griseus_crigri-picr ENSCGRG00015021884
mesocricetus_auratus ENSMAUG00000011340
microtus_ochrogaster ENSMOCG00000021189
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0014746
mus_spicilegus ENSMSIG00000008499
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000099032
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0013943
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0023876
rattus_norvegicus ENSRNOG00000052668
jaculus_jaculus ENSJJAG00000016689
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000010465
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011110
fukomys_damarensis ENSFDAG00000020167
chinchilla_lanigera ENSCLAG00000002343
cavia_porcellus ENSCPOG00000014534
octodon_degus ENSODEG00000003290
urocitellus_parryii ENSUPAG00010007074
ictidomys_tridecemlineatus ENSSTOG00000007256
marmota_marmota_marmota ENSMMMG00000002278
nannospalax_galili ENSNGAG00000019941
bos_taurus ENSBTAG00000050513
bos_mutus ENSBMUG00000014280
bison_bison_bison ENSBBBG00000018694
ovis_aries ENSOARG00000000076
tursiops_truncatus ENSTTRG00000017150
neovison_vison ENSNVIG00000023883
ailuropoda_melanoleuca ENSAMEG00000012533
canis_lupus_familiaris ENSCAFG00000029615
panthera_pardus ENSPPRG00000004915
panthera_tigris_altaica ENSPTIG00000019151
felis_catus ENSFCAG00000046273
equus_asinus_asinus ENSEASG00005001270
equus_caballus ENSECAG00000038988
