apteryx_owenii ENSAOWG00000000773
apteryx_rowi ENSARWG00000017761
apteryx_haastii ENSAHAG00000002167
dromaius_novaehollandiae ENSDNVG00000003049
nothoprocta_perdicaria ENSNPEG00000001611
lonchura_striata_domestica ENSLSDG00000012827
taeniopygia_guttata ENSTGUG00000015013
serinus_canaria ENSSCAG00000008583
parus_major ENSPMJG00000008036
cyanistes_caeruleus ENSCCEG00000013866
zonotrichia_albicollis ENSZALG00000003987
junco_hyemalis ENSJHYG00000002937
ficedula_albicollis ENSFALG00000002877
manacus_vitellinus ENSMVIG00005000034
calidris_pugnax ENSCPUG00000004297
calidris_pygmaea ENSCPGG00000013414
melopsittacus_undulatus ENSMUNG00000010253
coturnix_japonica ENSCJPG00005011425
meleagris_gallopavo ENSMGAG00000002055
gallus_gallus ENSGALG00000002634
numida_meleagris ENSNMEG00000013774
anser_brachyrhynchus ENSABRG00000021775
crocodylus_porosus ENSCPRG00005002653
chelonoidis_abingdonii ENSCABG00000022023
gopherus_agassizii ENSGAGG00000019272
chrysemys_picta_bellii ENSCPBG00000008391
pelodiscus_sinensis ENSPSIG00000005842
sphenodon_punctatus ENSSPUG00000014402
anolis_carolinensis ENSACAG00000011812
pogona_vitticeps ENSPVIG00000014646
notechis_scutatus ENSNSUG00000017293
salvator_merianae ENSSMRG00000020627
macaca_fascicularis ENSMFAG00000002489
macaca_mulatta ENSMMUG00000012588
macaca_nemestrina ENSMNEG00000030557
cercocebus_atys ENSCATG00000017981
mandrillus_leucophaeus ENSMLEG00000038000
theropithecus_gelada ENSTGEG00000027206
papio_anubis ENSPANG00000007093
piliocolobus_tephrosceles ENSPTEG00000026341
colobus_angolensis_palliatus ENSCANG00000031007
rhinopithecus_roxellana ENSRROG00000026471
rhinopithecus_bieti ENSRBIG00000040336
colobus_angolensis_palliatus ENSCANG00000013760
pan_paniscus ENSPPAG00000037408
pan_troglodytes ENSPTRG00000017348
gorilla_gorilla ENSGGOG00000016365
homo_sapiens ENSG00000171720
pongo_abelii ENSPPYG00000015889
nomascus_leucogenys ENSNLEG00000009594
cebus_capucinus_imitator ENSCCAG00000023377
saimiri_boliviensis_boliviensis ENSSBOG00000024636
callithrix_jacchus ENSCJAG00000018086
aotus_nancymaae ENSANAG00000022422
carlito_syrichta ENSTSYG00000008102
prolemur_simus ENSPSMG00000021427
microcebus_murinus ENSMICG00000017449
propithecus_coquereli ENSPCOG00000006048
otolemur_garnettii ENSOGAG00000000605
tupaia_belangeri ENSTBEG00000007520
ursus_maritimus ENSUMAG00000011842
ursus_americanus ENSUAMG00000028355
ailuropoda_melanoleuca ENSAMEG00000010427
neovison_vison ENSNVIG00000012175
mustela_putorius_furo ENSMPUG00000008187
canis_lupus_familiaris ENSCAFG00000006173
canis_lupus_dingo ENSCAFG00020020439
vulpes_vulpes ENSVVUG00000019813
panthera_tigris_altaica ENSPTIG00000006047
panthera_pardus ENSPPRG00000002299
felis_catus ENSFCAG00000006904
equus_caballus ENSECAG00000020589
bos_mutus ENSBMUG00000022826
bison_bison_bison ENSBBBG00000010603
bos_taurus ENSBTAG00000017360
capra_hircus ENSCHIG00000023640
ovis_aries ENSOARG00000000836
tursiops_truncatus ENSTTRG00000013734
pteropus_vampyrus ENSPVAG00000015643
myotis_lucifugus ENSMLUG00000008662
oryctolagus_cuniculus ENSOCUG00000008961
ochotona_princeps ENSOPRG00000016937
sus_scrofa ENSSSCG00000014388
cavia_porcellus ENSCPOG00000014275
cavia_aperea ENSCAPG00000011851
chinchilla_lanigera ENSCLAG00000014357
octodon_degus ENSODEG00000013234
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100010179
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000007216
fukomys_damarensis ENSFDAG00000009667
urocitellus_parryii ENSUPAG00010012085
ictidomys_tridecemlineatus ENSSTOG00000016240
spermophilus_dauricus ENSSDAG00000019371
marmota_marmota_marmota ENSMMMG00000017747
microtus_ochrogaster ENSMOCG00000000336
peromyscus_maniculatus_bairdii ENSPEMG00000023895
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001010047
cricetulus_griseus_crigri-picr ENSCGRG00015026291
cricetulus_griseus_crigri_1.0 ENSCGRG00000010930
mesocricetus_auratus ENSMAUG00000011562
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023112
mus_spicilegus ENSMSIG00000026000
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000024454
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022203
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0018936
rattus_norvegicus ENSRNOG00000019618
meriones_unguiculatus ENSMUGG00000008861
castor_canadensis ENSCCNG00000023381
jaculus_jaculus ENSJJAG00000000176
nannospalax_galili ENSNGAG00000012179
dipodomys_ordii ENSDORG00000012591
dipodomys_ordii ENSDORG00000023931
dasypus_novemcinctus ENSDNOG00000008318
choloepus_hoffmanni ENSCHOG00000008290
procavia_capensis ENSPCAG00000010817
phascolarctos_cinereus ENSPCIG00000029855
notamacropus_eugenii ENSMEUG00000000667
sarcophilus_harrisii ENSSHAG00000010990
monodelphis_domestica ENSMODG00000010634
xenopus_tropicalis ENSXETG00000002708
paramormyrops_kingsleyae ENSPKIG00000020703
scleropages_formosus ENSSFOG00015003477
pygocentrus_nattereri ENSPNAG00000022978
ictalurus_punctatus ENSIPUG00000013646
lepisosteus_oculatus ENSLOCG00000012055
amphiprion_ocellaris ENSAOCG00000007417
amphiprion_percula ENSAPEG00000015573
acanthochromis_polyacanthus ENSAPOG00000012613
stegastes_partitus ENSSPAG00000005839
poecilia_formosa ENSPFOG00000003483
poecilia_latipinna ENSPLAG00000005319
poecilia_mexicana ENSPMEG00000003471
xiphophorus_couchianus ENSXCOG00000013347
gambusia_affinis ENSGAFG00000015460
fundulus_heteroclitus ENSFHEG00000022243
cyprinodon_variegatus ENSCVAG00000011733
kryptolebias_marmoratus ENSKMAG00000006701
oryzias_melastigma ENSOMEG00000018417
oryzias_melastigma ENSOMEG00000018377
oryzias_melastigma ENSOMEG00000017479
oryzias_latipes_asm223471v1 ENSORLG00020020324
oryzias_latipes_asm223469v1 ENSORLG00015015418
oryzias_latipes_asm223467v1 ENSORLG00000009006
pundamilia_nyererei ENSPNYG00000000039
haplochromis_burtoni ENSHBUG00000018014
astatotilapia_calliptera ENSACLG00000021445
maylandia_zebra ENSMZEG00005005356
neolamprologus_brichardi ENSNBRG00000022356
oreochromis_niloticus ENSONIG00000015834
amphilophus_citrinellus ENSACIG00000022451
scophthalmus_maximus ENSSMAG00000013850
cynoglossus_semilaevis ENSCSEG00000016239
seriola_dumerili ENSSDUG00000014029
seriola_lalandi_dorsalis ENSSLDG00000024495
monopterus_albus ENSMALG00000012716
mastacembelus_armatus ENSMAMG00000000517
anabas_testudineus ENSATEG00000017498
mola_mola ENSMMOG00000010115
labrus_bergylta ENSLBEG00000014544
gasterosteus_aculeatus ENSGACG00000018752
hippocampus_comes ENSHCOG00000004619
tetraodon_nigroviridis ENSTNIG00000010123
periophthalmus_magnuspinnatus ENSPMGG00000008801
astyanax_mexicanus ENSAMXG00000042915
ciona_intestinalis ENSCING00000002360
hippocampus_comes ENSHCOG00000006396
caenorhabditis_elegans_strain_n2 WBGene00001835
saccharomyces_cerevisiae_strain_s288c YGL194C
