phascolarctos_cinereus ENSPCIG00000016381
notamacropus_eugenii ENSMEUG00000005731
sarcophilus_harrisii ENSSHAG00000014241
monodelphis_domestica ENSMODG00000013709
dipodomys_ordii ENSDORG00000012871
castor_canadensis ENSCCNG00000014014
peromyscus_maniculatus_bairdii ENSPEMG00000007158
microtus_ochrogaster ENSMOCG00000012739
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001009052
cricetulus_griseus_crigri-picr ENSCGRG00015027747
cricetulus_griseus_crigri_1.0 ENSCGRG00000011979
mesocricetus_auratus ENSMAUG00000010299
mus_spicilegus ENSMSIG00000003734
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029242
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000042599
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0022001
rattus_norvegicus ENSRNOG00000052445
meriones_unguiculatus ENSMUGG00000013353
nannospalax_galili ENSNGAG00000010381
spermophilus_dauricus ENSSDAG00000024637
ictidomys_tridecemlineatus ENSSTOG00000012789
urocitellus_parryii ENSUPAG00010015626
marmota_marmota_marmota ENSMMMG00000011574
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000012198
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100015008
fukomys_damarensis ENSFDAG00000012696
chinchilla_lanigera ENSCLAG00000001992
octodon_degus ENSODEG00000013688
cavia_porcellus ENSCPOG00000011219
castor_canadensis ENSCCNG00000014113
cavia_aperea ENSCAPG00000016107
oryctolagus_cuniculus ENSOCUG00000003221
ochotona_princeps ENSOPRG00000009982
pan_troglodytes ENSPTRG00000019762
pan_paniscus ENSPPAG00000036374
homo_sapiens ENSG00000006459
gorilla_gorilla ENSGGOG00000003842
pongo_abelii ENSPPYG00000018054
nomascus_leucogenys ENSNLEG00000001833
macaca_fascicularis ENSMFAG00000002056
macaca_mulatta ENSMMUG00000008126
macaca_nemestrina ENSMNEG00000028468
papio_anubis ENSPANG00000011491
cercocebus_atys ENSCATG00000031213
theropithecus_gelada ENSTGEG00000026873
mandrillus_leucophaeus ENSMLEG00000039850
chlorocebus_sabaeus ENSCSAG00000008271
rhinopithecus_roxellana ENSRROG00000030856
rhinopithecus_bieti ENSRBIG00000041215
colobus_angolensis_palliatus ENSCANG00000034724
piliocolobus_tephrosceles ENSPTEG00000036016
cebus_capucinus_imitator ENSCCAG00000036194
saimiri_boliviensis_boliviensis ENSSBOG00000028446
callithrix_jacchus ENSCJAG00000013403
aotus_nancymaae ENSANAG00000020956
carlito_syrichta ENSTSYG00000006335
prolemur_simus ENSPSMG00000006220
microcebus_murinus ENSMICG00000003175
propithecus_coquereli ENSPCOG00000027250
otolemur_garnettii ENSOGAG00000007678
tupaia_belangeri ENSTBEG00000008592
pteropus_vampyrus ENSPVAG00000003162
myotis_lucifugus ENSMLUG00000004198
bos_taurus ENSBTAG00000003495
bos_mutus ENSBMUG00000016755
bison_bison_bison ENSBBBG00000007563
ovis_aries ENSOARG00000012538
capra_hircus ENSCHIG00000013546
tursiops_truncatus ENSTTRG00000009520
sus_scrofa ENSSSCG00000016501
vicugna_pacos ENSVPAG00000004141
equus_asinus_asinus ENSEASG00005009924
equus_caballus ENSECAG00000002716
ursus_americanus ENSUAMG00000013112
ursus_maritimus ENSUMAG00000015072
ailuropoda_melanoleuca ENSAMEG00000017856
neovison_vison ENSNVIG00000021549
mustela_putorius_furo ENSMPUG00000003567
canis_lupus_familiaris ENSCAFG00000003990
canis_lupus_dingo ENSCAFG00020022158
vulpes_vulpes ENSVVUG00000001798
panthera_pardus ENSPPRG00000024771
panthera_tigris_altaica ENSPTIG00000015958
felis_catus ENSFCAG00000030285
choloepus_hoffmanni ENSCHOG00000006854
dasypus_novemcinctus ENSDNOG00000009716
loxodonta_africana ENSLAFG00000005723
procavia_capensis ENSPCAG00000000824
sorex_araneus ENSSARG00000007571
echinops_telfairi ENSETEG00000000607
erinaceus_europaeus ENSEEUG00000000229
ornithorhynchus_anatinus ENSOANG00000003792
sphenodon_punctatus ENSSPUG00000003965
sphenodon_punctatus ENSSPUG00000003977
pogona_vitticeps ENSPVIG00000013531
anolis_carolinensis ENSACAG00000012823
notechis_scutatus ENSNSUG00000013609
salvator_merianae ENSSMRG00000015999
calidris_pygmaea ENSCPGG00000004354
calidris_pugnax ENSCPUG00000000608
melopsittacus_undulatus ENSMUNG00000012085
lepidothrix_coronata ENSLCOG00000009826
manacus_vitellinus ENSMVIG00005016935
zonotrichia_albicollis ENSZALG00000000053
junco_hyemalis ENSJHYG00000000370
serinus_canaria ENSSCAG00000009690
lonchura_striata_domestica ENSLSDG00000009510
taeniopygia_guttata ENSTGUG00000011686
cyanistes_caeruleus ENSCCEG00000016140
parus_major ENSPMJG00000009352
ficedula_albicollis ENSFALG00000003684
gallus_gallus ENSGALG00000035108
meleagris_gallopavo ENSMGAG00000013191
coturnix_japonica ENSCJPG00005020287
numida_meleagris ENSNMEG00000013480
anas_platyrhynchos_platyrhynchos ENSAPLG00000016389
anser_brachyrhynchus ENSABRG00000005332
nothoprocta_perdicaria ENSNPEG00000002670
nothoprocta_perdicaria ENSNPEG00000002674
apteryx_owenii ENSAOWG00000001782
apteryx_rowi ENSARWG00000005853
apteryx_haastii ENSAHAG00000004552
dromaius_novaehollandiae ENSDNVG00000009935
crocodylus_porosus ENSCPRG00005017999
chelonoidis_abingdonii ENSCABG00000022196
gopherus_agassizii ENSGAGG00000000249
chrysemys_picta_bellii ENSCPBG00000011923
pelodiscus_sinensis ENSPSIG00000010327
xenopus_tropicalis ENSXETG00000002669
latimeria_chalumnae ENSLACG00000018132
paramormyrops_kingsleyae ENSPKIG00000000021
paramormyrops_kingsleyae ENSPKIG00000021966
scleropages_formosus ENSSFOG00015005277
astyanax_mexicanus ENSAMXG00000006392
pygocentrus_nattereri ENSPNAG00000009787
ictalurus_punctatus ENSIPUG00000024226
danio_rerio ENSDARG00000018111
esox_lucius ENSELUG00000013901
periophthalmus_magnuspinnatus ENSPMGG00000002236
hippocampus_comes ENSHCOG00000008290
mola_mola ENSMMOG00000000633
tetraodon_nigroviridis ENSTNIG00000011391
gasterosteus_aculeatus ENSGACG00000019975
astatotilapia_calliptera ENSACLG00000019716
astatotilapia_calliptera ENSACLG00000019796
xiphophorus_couchianus ENSXCOG00000014808
stegastes_partitus ENSSPAG00000011055
cyprinodon_variegatus ENSCVAG00000019522
fundulus_heteroclitus ENSFHEG00000006893
xiphophorus_maculatus ENSXMAG00000004648
gambusia_affinis ENSGAFG00000017117
poecilia_latipinna ENSPLAG00000015471
poecilia_mexicana ENSPMEG00000018251
poecilia_formosa ENSPFOG00000016338
poecilia_reticulata ENSPREG00000022163
kryptolebias_marmoratus ENSKMAG00000011120
oryzias_latipes_asm223469v1 ENSORLG00015009641
oryzias_latipes_asm223467v1 ENSORLG00000015953
oryzias_melastigma ENSOMEG00000004584
pundamilia_nyererei ENSPNYG00000017422
haplochromis_burtoni ENSHBUG00000010822
maylandia_zebra ENSMZEG00005002933
neolamprologus_brichardi ENSNBRG00000009905
oreochromis_niloticus ENSONIG00000000096
amphilophus_citrinellus ENSACIG00000002694
amphiprion_ocellaris ENSAOCG00000023094
amphiprion_percula ENSAPEG00000020214
acanthochromis_polyacanthus ENSAPOG00000002628
stegastes_partitus ENSSPAG00000020629
labrus_bergylta ENSLBEG00000019455
takifugu_rubripes ENSTRUG00000015683
scophthalmus_maximus ENSSMAG00000004000
mastacembelus_armatus ENSMAMG00000013897
seriola_dumerili ENSSDUG00000019300
seriola_lalandi_dorsalis ENSSLDG00000018185
cynoglossus_semilaevis ENSCSEG00000007113
anabas_testudineus ENSATEG00000020515
monopterus_albus ENSMALG00000014385
gadus_morhua ENSGMOG00000003233
esox_lucius ENSELUG00000002230
pygocentrus_nattereri ENSPNAG00000000252
astyanax_mexicanus ENSAMXG00000013160
ictalurus_punctatus ENSIPUG00000011881
danio_rerio ENSDARG00000018559
scleropages_formosus ENSSFOG00015010477
lepisosteus_oculatus ENSLOCG00000016675
paramormyrops_kingsleyae ENSPKIG00000017083
paramormyrops_kingsleyae ENSPKIG00000017069
oryzias_latipes_asm223471v1 ENSORLG00020010823
oryzias_latipes_asm223471v1 ENSORLG00020010838
oryzias_melastigma ENSOMEG00000004598
xiphophorus_couchianus ENSXCOG00000010617
xiphophorus_maculatus ENSXMAG00000028864
poecilia_reticulata ENSPREG00000022156
gambusia_affinis ENSGAFG00000017126
stegastes_partitus ENSSPAG00000011063
neolamprologus_brichardi ENSNBRG00000009889
astatotilapia_calliptera ENSACLG00000019803
mastacembelus_armatus ENSMAMG00000013877
mola_mola ENSMMOG00000000624
seriola_lalandi_dorsalis ENSSLDG00000018167
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028243
petromyzon_marinus ENSPMAG00000003183
eptatretus_burgeri ENSEBUG00000015427
