apteryx_owenii ENSAOWG00000010459
apteryx_haastii ENSAHAG00000001565
apteryx_rowi ENSARWG00000008987
dromaius_novaehollandiae ENSDNVG00000015675
calidris_pygmaea ENSCPGG00000013317
calidris_pugnax ENSCPUG00000014972
gallus_gallus ENSGALG00000004431
coturnix_japonica ENSCJPG00005009684
numida_meleagris ENSNMEG00000017082
cyanistes_caeruleus ENSCCEG00000018906
parus_major ENSPMJG00000015349
lonchura_striata_domestica ENSLSDG00000018195
taeniopygia_guttata ENSTGUG00000004523
ficedula_albicollis ENSFALG00000012661
zonotrichia_albicollis ENSZALG00000013004
junco_hyemalis ENSJHYG00000013884
serinus_canaria ENSSCAG00000016086
lepidothrix_coronata ENSLCOG00000011322
anas_platyrhynchos_platyrhynchos ENSAPLG00000024570
melopsittacus_undulatus ENSMUNG00000011615
crocodylus_porosus ENSCPRG00005009642
chelonoidis_abingdonii ENSCABG00000001230
gopherus_agassizii ENSGAGG00000013705
chrysemys_picta_bellii ENSCPBG00000025882
pelodiscus_sinensis ENSPSIG00000014285
pogona_vitticeps ENSPVIG00000022367
sarcophilus_harrisii ENSSHAG00000008596
notamacropus_eugenii ENSMEUG00000013901
monodelphis_domestica ENSMODG00000012190
phascolarctos_cinereus ENSPCIG00000015309
phascolarctos_cinereus ENSPCIG00000021838
propithecus_coquereli ENSPCOG00000021042
microcebus_murinus ENSMICG00000001638
carlito_syrichta ENSTSYG00000005955
ictidomys_tridecemlineatus ENSSTOG00000012780
oryctolagus_cuniculus ENSOCUG00000004547
aotus_nancymaae ENSANAG00000030371
otolemur_garnettii ENSOGAG00000005040
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001016695
cricetulus_griseus_crigri_1.0 ENSCGRG00000014890
mesocricetus_auratus ENSMAUG00000005624
peromyscus_maniculatus_bairdii ENSPEMG00000025677
microtus_ochrogaster ENSMOCG00000018004
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016183
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000020088
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0030788
spermophilus_dauricus ENSSDAG00000013703
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017379
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016765
fukomys_damarensis ENSFDAG00000010673
chinchilla_lanigera ENSCLAG00000012839
cavia_porcellus ENSCPOG00000032583
octodon_degus ENSODEG00000014517
castor_canadensis ENSCCNG00000030857
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015372
mus_spicilegus ENSMSIG00000030634
meriones_unguiculatus ENSMUGG00000004201
urocitellus_parryii ENSUPAG00010004509
tupaia_belangeri ENSTBEG00000008657
prolemur_simus ENSPSMG00000007560
pteropus_vampyrus ENSPVAG00000000098
dasypus_novemcinctus ENSDNOG00000035765
marmota_marmota_marmota ENSMMMG00000007230
dipodomys_ordii ENSDORG00000029471
cavia_aperea ENSCAPG00000005571
jaculus_jaculus ENSJJAG00000016603
jaculus_jaculus ENSJJAG00000011202
nannospalax_galili ENSNGAG00000010545
cricetulus_griseus_crigri-picr ENSCGRG00015006369
prolemur_simus ENSPSMG00000001788
panthera_pardus ENSPPRG00000000864
felis_catus ENSFCAG00000023189
erinaceus_europaeus ENSEEUG00000012221
choloepus_hoffmanni ENSCHOG00000008009
pan_paniscus ENSPPAG00000031193
nomascus_leucogenys ENSNLEG00000011243
piliocolobus_tephrosceles ENSPTEG00000032378
colobus_angolensis_palliatus ENSCANG00000038841
macaca_mulatta ENSMMUG00000006398
macaca_fascicularis ENSMFAG00000039894
mandrillus_leucophaeus ENSMLEG00000037528
chlorocebus_sabaeus ENSCSAG00000008263
theropithecus_gelada ENSTGEG00000028925
saimiri_boliviensis_boliviensis ENSSBOG00000036189
callithrix_jacchus ENSCJAG00000042744
pan_troglodytes ENSPTRG00000002584
homo_sapiens ENSG00000079332
gorilla_gorilla ENSGGOG00000024879
pongo_abelii ENSPPYG00000002374
papio_anubis ENSPANG00000022249
cercocebus_atys ENSCATG00000039017
macaca_nemestrina ENSMNEG00000030362
rhinopithecus_bieti ENSRBIG00000031590
rhinopithecus_roxellana ENSRROG00000044164
cebus_capucinus_imitator ENSCCAG00000019722
ochotona_princeps ENSOPRG00000000499
pan_troglodytes ENSPTRG00000049051
pan_paniscus ENSPPAG00000043124
gorilla_gorilla ENSGGOG00000016645
nomascus_leucogenys ENSNLEG00000030321
rhinopithecus_bieti ENSRBIG00000035897
rhinopithecus_roxellana ENSRROG00000038882
piliocolobus_tephrosceles ENSPTEG00000028628
macaca_fascicularis ENSMFAG00000040479
macaca_mulatta ENSMMUG00000006016
macaca_nemestrina ENSMNEG00000025951
theropithecus_gelada ENSTGEG00000006396
papio_anubis ENSPANG00000031623
cercocebus_atys ENSCATG00000009459
mandrillus_leucophaeus ENSMLEG00000038605
nomascus_leucogenys ENSNLEG00000032811
callithrix_jacchus ENSCJAG00000023301
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000000604
bos_taurus ENSBTAG00000016858
sorex_araneus ENSSARG00000000951
equus_asinus_asinus ENSEASG00005016046
mustela_putorius_furo ENSMPUG00000004338
ailuropoda_melanoleuca ENSAMEG00000017868
ursus_maritimus ENSUMAG00000007921
panthera_pardus ENSPPRG00000023919
felis_catus ENSFCAG00000043085
equus_caballus ENSECAG00000009730
capra_hircus ENSCHIG00000018882
ovis_aries ENSOARG00000005884
bos_mutus ENSBMUG00000016616
sus_scrofa ENSSSCG00000010260
neovison_vison ENSNVIG00000010997
bison_bison_bison ENSBBBG00000021871
vicugna_pacos ENSVPAG00000002631
panthera_tigris_altaica ENSPTIG00000015795
vulpes_vulpes ENSVVUG00000021609
canis_lupus_dingo ENSCAFG00020025897
ursus_americanus ENSUAMG00000003779
tursiops_truncatus ENSTTRG00000006648
choloepus_hoffmanni ENSCHOG00000000472
pan_paniscus ENSPPAG00000032561
pan_troglodytes ENSPTRG00000051715
gorilla_gorilla ENSGGOG00000040443
nomascus_leucogenys ENSNLEG00000034562
carlito_syrichta ENSTSYG00000033030
