takifugu_rubripes ENSTRUG00000011118
tetraodon_nigroviridis ENSTNIG00000010145
mola_mola ENSMMOG00000012482
labrus_bergylta ENSLBEG00000026182
amphiprion_ocellaris ENSAOCG00000003911
amphiprion_percula ENSAPEG00000014183
acanthochromis_polyacanthus ENSAPOG00000012017
stegastes_partitus ENSSPAG00000016313
neolamprologus_brichardi ENSNBRG00000021406
neolamprologus_brichardi ENSNBRG00000021374
astatotilapia_calliptera ENSACLG00000004179
maylandia_zebra ENSMZEG00005021766
haplochromis_burtoni ENSHBUG00000002511
pundamilia_nyererei ENSPNYG00000006484
oreochromis_niloticus ENSONIG00000001824
amphilophus_citrinellus ENSACIG00000014103
monopterus_albus ENSMALG00000010207
mastacembelus_armatus ENSMAMG00000003789
anabas_testudineus ENSATEG00000019333
scophthalmus_maximus ENSSMAG00000009445
cynoglossus_semilaevis ENSCSEG00000002547
seriola_lalandi_dorsalis ENSSLDG00000010292
seriola_lalandi_dorsalis ENSSLDG00000012324
seriola_dumerili ENSSDUG00000020138
poecilia_formosa ENSPFOG00000006576
poecilia_latipinna ENSPLAG00000009540
poecilia_mexicana ENSPMEG00000002296
poecilia_reticulata ENSPREG00000013973
xiphophorus_maculatus ENSXMAG00000015814
xiphophorus_couchianus ENSXCOG00000002358
gambusia_affinis ENSGAFG00000005618
cyprinodon_variegatus ENSCVAG00000007393
fundulus_heteroclitus ENSFHEG00000001862
kryptolebias_marmoratus ENSKMAG00000012470
oryzias_latipes_asm223471v1 ENSORLG00020010612
oryzias_latipes_asm223467v1 ENSORLG00000006112
oryzias_latipes_asm223469v1 ENSORLG00015007554
oryzias_melastigma ENSOMEG00000010246
gasterosteus_aculeatus ENSGACG00000019408
periophthalmus_magnuspinnatus ENSPMGG00000022429
periophthalmus_magnuspinnatus ENSPMGG00000022425
hippocampus_comes ENSHCOG00000013521
gadus_morhua ENSGMOG00000007855
esox_lucius ENSELUG00000014789
pygocentrus_nattereri ENSPNAG00000027116
astyanax_mexicanus ENSAMXG00000011806
ictalurus_punctatus ENSIPUG00000005265
danio_rerio ENSDARG00000069433
scleropages_formosus ENSSFOG00015000813
paramormyrops_kingsleyae ENSPKIG00000001359
lepisosteus_oculatus ENSLOCG00000014472
gopherus_agassizii ENSGAGG00000004697
