anolis_carolinensis ENSACAG00000015268
pogona_vitticeps ENSPVIG00000007934
notechis_scutatus ENSNSUG00000010565
salvator_merianae ENSSMRG00000000416
sphenodon_punctatus ENSSPUG00000003640
lepidothrix_coronata ENSLCOG00000011119
lepidothrix_coronata ENSLCOG00000011120
manacus_vitellinus ENSMVIG00005017435
lonchura_striata_domestica ENSLSDG00000015773
lonchura_striata_domestica ENSLSDG00000015767
taeniopygia_guttata ENSTGUG00000014130
taeniopygia_guttata ENSTGUG00000000296
junco_hyemalis ENSJHYG00000005826
zonotrichia_albicollis ENSZALG00000012008
serinus_canaria ENSSCAG00000000168
ficedula_albicollis ENSFALG00000008827
parus_major ENSPMJG00000006447
cyanistes_caeruleus ENSCCEG00000019121
melopsittacus_undulatus ENSMUNG00000009899
calidris_pugnax ENSCPUG00000007834
calidris_pygmaea ENSCPGG00000004202
gallus_gallus ENSGALG00000002831
coturnix_japonica ENSCJPG00005008824
meleagris_gallopavo ENSMGAG00000003508
numida_meleagris ENSNMEG00000017935
anas_platyrhynchos_platyrhynchos ENSAPLG00000027587
anas_platyrhynchos_platyrhynchos ENSAPLG00000003738
anser_brachyrhynchus ENSABRG00000015043
apteryx_owenii ENSAOWG00000010973
apteryx_haastii ENSAHAG00000004065
apteryx_rowi ENSARWG00000003619
dromaius_novaehollandiae ENSDNVG00000013845
nothoprocta_perdicaria ENSNPEG00000003617
crocodylus_porosus ENSCPRG00005007836
chelonoidis_abingdonii ENSCABG00000014175
chelonoidis_abingdonii ENSCABG00000014173
gopherus_agassizii ENSGAGG00000018846
chrysemys_picta_bellii ENSCPBG00000007639
pelodiscus_sinensis ENSPSIG00000010303
sarcophilus_harrisii ENSSHAG00000000669
sarcophilus_harrisii ENSSHAG00000006077
phascolarctos_cinereus ENSPCIG00000013582
notamacropus_eugenii ENSMEUG00000005409
monodelphis_domestica ENSMODG00000006308
choloepus_hoffmanni ENSCHOG00000004435
dasypus_novemcinctus ENSDNOG00000046535
loxodonta_africana ENSLAFG00000016210
procavia_capensis ENSPCAG00000001816
echinops_telfairi ENSETEG00000006946
pan_paniscus ENSPPAG00000028491
gorilla_gorilla ENSGGOG00000008765
pan_troglodytes ENSPTRG00000017531
homo_sapiens ENSG00000174705
pongo_abelii ENSPPYG00000016044
nomascus_leucogenys ENSNLEG00000000384
piliocolobus_tephrosceles ENSPTEG00000032137
colobus_angolensis_palliatus ENSCANG00000031308
cercocebus_atys ENSCATG00000043516
mandrillus_leucophaeus ENSMLEG00000029587
papio_anubis ENSPANG00000013857
macaca_fascicularis ENSMFAG00000040954
macaca_nemestrina ENSMNEG00000036165
macaca_mulatta ENSMMUG00000010102
theropithecus_gelada ENSTGEG00000012458
chlorocebus_sabaeus ENSCSAG00000009606
rhinopithecus_bieti ENSRBIG00000036914
rhinopithecus_roxellana ENSRROG00000038290
cebus_capucinus_imitator ENSCCAG00000018545
saimiri_boliviensis_boliviensis ENSSBOG00000014112
callithrix_jacchus ENSCJAG00000019258
aotus_nancymaae ENSANAG00000014072
carlito_syrichta ENSTSYG00000037034
prolemur_simus ENSPSMG00000021456
propithecus_coquereli ENSPCOG00000021760
microcebus_murinus ENSMICG00000011279
otolemur_garnettii ENSOGAG00000012721
tupaia_belangeri ENSTBEG00000014330
castor_canadensis ENSCCNG00000013591
dipodomys_ordii ENSDORG00000003937
cricetulus_griseus_crigri_1.0 ENSCGRG00000015200
cricetulus_griseus_crigri-picr ENSCGRG00015020542
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001010764
peromyscus_maniculatus_bairdii ENSPEMG00000011209
mus_spicilegus ENSMSIG00000023801
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017026
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000040711
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016185
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0017321
rattus_norvegicus ENSRNOG00000004063
meriones_unguiculatus ENSMUGG00000006719
nannospalax_galili ENSNGAG00000000827
jaculus_jaculus ENSJJAG00000013982
urocitellus_parryii ENSUPAG00010022216
spermophilus_dauricus ENSSDAG00000013542
ictidomys_tridecemlineatus ENSSTOG00000028124
marmota_marmota_marmota ENSMMMG00000010235
chinchilla_lanigera ENSCLAG00000015389
octodon_degus ENSODEG00000001294
