calidris_pygmaea ENSCPGG00000014045
calidris_pugnax ENSCPUG00000009718
melopsittacus_undulatus ENSMUNG00000002050
cyanistes_caeruleus ENSCCEG00000006318
parus_major ENSPMJG00000013839
lonchura_striata_domestica ENSLSDG00000005707
taeniopygia_guttata ENSTGUG00000007746
junco_hyemalis ENSJHYG00000005197
zonotrichia_albicollis ENSZALG00000000161
ficedula_albicollis ENSFALG00000003366
serinus_canaria ENSSCAG00000007236
lepidothrix_coronata ENSLCOG00000012366
manacus_vitellinus ENSMVIG00005013308
anser_brachyrhynchus ENSABRG00000021588
anas_platyrhynchos_platyrhynchos ENSAPLG00000006906
gallus_gallus ENSGALG00000031000
coturnix_japonica ENSCJPG00005015010
meleagris_gallopavo ENSMGAG00000007692
numida_meleagris ENSNMEG00000001449
nothoprocta_perdicaria ENSNPEG00000001876
dromaius_novaehollandiae ENSDNVG00000005709
apteryx_haastii ENSAHAG00000012070
apteryx_owenii ENSAOWG00000012341
apteryx_rowi ENSARWG00000010878
crocodylus_porosus ENSCPRG00005007693
gopherus_agassizii ENSGAGG00000010627
chelonoidis_abingdonii ENSCABG00000003974
chrysemys_picta_bellii ENSCPBG00000023446
pelodiscus_sinensis ENSPSIG00000003164
anolis_carolinensis ENSACAG00000013368
pogona_vitticeps ENSPVIG00000011870
notechis_scutatus ENSNSUG00000002594
salvator_merianae ENSSMRG00000006956
sphenodon_punctatus ENSSPUG00000007056
notamacropus_eugenii ENSMEUG00000010375
monodelphis_domestica ENSMODG00000004041
sarcophilus_harrisii ENSSHAG00000001408
cebus_capucinus_imitator ENSCCAG00000032131
saimiri_boliviensis_boliviensis ENSSBOG00000019978
aotus_nancymaae ENSANAG00000037195
aotus_nancymaae ENSANAG00000035837
callithrix_jacchus ENSCJAG00000012990
rhinopithecus_roxellana ENSRROG00000031834
rhinopithecus_bieti ENSRBIG00000035157
piliocolobus_tephrosceles ENSPTEG00000037608
macaca_fascicularis ENSMFAG00000003499
macaca_mulatta ENSMMUG00000013824
macaca_nemestrina ENSMNEG00000044786
chlorocebus_sabaeus ENSCSAG00000002893
theropithecus_gelada ENSTGEG00000020773
mandrillus_leucophaeus ENSMLEG00000043247
cercocebus_atys ENSCATG00000033611
pan_paniscus ENSPPAG00000005769
pan_troglodytes ENSPTRG00000008466
homo_sapiens ENSG00000198931
gorilla_gorilla ENSGGOG00000012638
pongo_abelii ENSPPYG00000007652
nomascus_leucogenys ENSNLEG00000015615
colobus_angolensis_palliatus ENSCANG00000037297
papio_anubis ENSPANG00000008153
carlito_syrichta ENSTSYG00000031872
tupaia_belangeri ENSTBEG00000005969
panthera_tigris_altaica ENSPTIG00000018170
neovison_vison ENSNVIG00000009917
sorex_araneus ENSSARG00000003934
ovis_aries ENSOARG00000013556
procavia_capensis ENSPCAG00000002719
myotis_lucifugus ENSMLUG00000003209
pteropus_vampyrus ENSPVAG00000002727
equus_caballus ENSECAG00000026808
equus_asinus_asinus ENSEASG00005000758
erinaceus_europaeus ENSEEUG00000008747
ailuropoda_melanoleuca ENSAMEG00000000357
ursus_americanus ENSUAMG00000025758
canis_lupus_familiaris ENSCAFG00000019865
canis_lupus_dingo ENSCAFG00020004978
vulpes_vulpes ENSVVUG00000003521
felis_catus ENSFCAG00000039632
panthera_pardus ENSPPRG00000010226
bos_mutus ENSBMUG00000013182
bos_mutus ENSBMUG00000010126
bos_taurus ENSBTAG00000000639
bison_bison_bison ENSBBBG00000015695
capra_hircus ENSCHIG00000018530
tursiops_truncatus ENSTTRG00000004627
sus_scrofa ENSSSCG00000002650
jaculus_jaculus ENSJJAG00000018585
dipodomys_ordii ENSDORG00000028533
mus_spicilegus ENSMSIG00000015264
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031667
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032785
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000006589
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0023265
rattus_norvegicus ENSRNOG00000014405
meriones_unguiculatus ENSMUGG00000010248
cricetulus_griseus_crigri-picr ENSCGRG00015021119
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001009398
cricetulus_griseus_crigri_1.0 ENSCGRG00000015229
mesocricetus_auratus ENSMAUG00000021299
