gopherus_agassizii ENSGAGG00000009807
chelonoidis_abingdonii ENSCABG00000012927
chrysemys_picta_bellii ENSCPBG00000027059
pelodiscus_sinensis ENSPSIG00000010850
anser_brachyrhynchus ENSABRG00000002667
anas_platyrhynchos_platyrhynchos ENSAPLG00000021695
gallus_gallus ENSGALG00000040713
meleagris_gallopavo ENSMGAG00000008594
coturnix_japonica ENSCJPG00005015079
numida_meleagris ENSNMEG00000005438
taeniopygia_guttata ENSTGUG00000014470
taeniopygia_guttata ENSTGUG00000014491
lonchura_striata_domestica ENSLSDG00000004633
junco_hyemalis ENSJHYG00000006411
zonotrichia_albicollis ENSZALG00000004665
serinus_canaria ENSSCAG00000008507
ficedula_albicollis ENSFALG00000002821
parus_major ENSPMJG00000013711
cyanistes_caeruleus ENSCCEG00000004288
lepidothrix_coronata ENSLCOG00000012524
melopsittacus_undulatus ENSMUNG00000016404
calidris_pygmaea ENSCPGG00000018504
calidris_pugnax ENSCPUG00000011021
apteryx_owenii ENSAOWG00000000547
apteryx_rowi ENSARWG00000005297
apteryx_haastii ENSAHAG00000012364
nothoprocta_perdicaria ENSNPEG00000005171
dromaius_novaehollandiae ENSDNVG00000008598
melopsittacus_undulatus ENSMUNG00000001990
crocodylus_porosus ENSCPRG00005008383
pogona_vitticeps ENSPVIG00000011368
anolis_carolinensis ENSACAG00000003307
notechis_scutatus ENSNSUG00000020396
salvator_merianae ENSSMRG00000007226
sphenodon_punctatus ENSSPUG00000005891
phascolarctos_cinereus ENSPCIG00000012759
notamacropus_eugenii ENSMEUG00000007309
sarcophilus_harrisii ENSSHAG00000013461
monodelphis_domestica ENSMODG00000003105
ornithorhynchus_anatinus ENSOANG00000002361
echinops_telfairi ENSETEG00000000865
echinops_telfairi ENSETEG00000010697
sorex_araneus ENSSARG00000000720
homo_sapiens ENSG00000132612
homo_sapiens ENSG00000260914
pan_troglodytes ENSPTRG00000008277
pan_paniscus ENSPPAG00000029881
gorilla_gorilla ENSGGOG00000039002
pongo_abelii ENSPPYG00000007500
nomascus_leucogenys ENSNLEG00000005466
piliocolobus_tephrosceles ENSPTEG00000010024
colobus_angolensis_palliatus ENSCANG00000014350
rhinopithecus_roxellana ENSRROG00000039462
macaca_fascicularis ENSMFAG00000001733
macaca_nemestrina ENSMNEG00000034995
macaca_mulatta ENSMMUG00000016637
mandrillus_leucophaeus ENSMLEG00000036512
cercocebus_atys ENSCATG00000014896
papio_anubis ENSPANG00000023064
theropithecus_gelada ENSTGEG00000009340
chlorocebus_sabaeus ENSCSAG00000004121
cebus_capucinus_imitator ENSCCAG00000036627
saimiri_boliviensis_boliviensis ENSSBOG00000025781
callithrix_jacchus ENSCJAG00000015386
aotus_nancymaae ENSANAG00000023284
carlito_syrichta ENSTSYG00000012535
propithecus_coquereli ENSPCOG00000005934
microcebus_murinus ENSMICG00000009652
prolemur_simus ENSPSMG00000013242
otolemur_garnettii ENSOGAG00000016975
fukomys_damarensis ENSFDAG00000017130
fukomys_damarensis ENSFDAG00000011729
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005937
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016678
chinchilla_lanigera ENSCLAG00000004391
octodon_degus ENSODEG00000015260
cavia_porcellus ENSCPOG00000003700
cavia_aperea ENSCAPG00000016928
dipodomys_ordii ENSDORG00000011198
oryctolagus_cuniculus ENSOCUG00000017640
ochotona_princeps ENSOPRG00000006964
mus_spicilegus ENSMSIG00000004953
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032645
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000031913
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031527
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0023127
rattus_norvegicus ENSRNOG00000020351
meriones_unguiculatus ENSMUGG00000017418
microtus_ochrogaster ENSMOCG00000004892
peromyscus_maniculatus_bairdii ENSPEMG00000004833
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001014486
cricetulus_griseus_crigri_1.0 ENSCGRG00000002400
cricetulus_griseus_crigri-picr ENSCGRG00015009264
mesocricetus_auratus ENSMAUG00000020823
nannospalax_galili ENSNGAG00000008881
jaculus_jaculus ENSJJAG00000013363
castor_canadensis ENSCCNG00000030928
urocitellus_parryii ENSUPAG00010023739
ictidomys_tridecemlineatus ENSSTOG00000012857
spermophilus_dauricus ENSSDAG00000024236
marmota_marmota_marmota ENSMMMG00000014211
tupaia_belangeri ENSTBEG00000011230
ovis_aries ENSOARG00000007022
ovis_aries ENSOARG00000007019
ovis_aries ENSOARG00000003534
capra_hircus ENSCHIG00000011388
bos_mutus ENSBMUG00000001543
bos_taurus ENSBTAG00000001659
bison_bison_bison ENSBBBG00000000752
tursiops_truncatus ENSTTRG00000009990
sus_scrofa ENSSSCG00000025151
ursus_americanus ENSUAMG00000002574
erinaceus_europaeus ENSEEUG00000008542
carlito_syrichta ENSTSYG00000032257
ursus_maritimus ENSUMAG00000018790
ailuropoda_melanoleuca ENSAMEG00000007570
mustela_putorius_furo ENSMPUG00000007285
neovison_vison ENSNVIG00000008117
canis_lupus_familiaris ENSCAFG00000020283
vulpes_vulpes ENSVVUG00000013391
panthera_pardus ENSPPRG00000008908
panthera_tigris_altaica ENSPTIG00000009747
felis_catus ENSFCAG00000015636
myotis_lucifugus ENSMLUG00000006550
equus_asinus_asinus ENSEASG00005021299
equus_caballus ENSECAG00000010711
canis_lupus_dingo ENSCAFG00020020223
ursus_americanus ENSUAMG00000022692
sus_scrofa ENSSSCG00000039776
pteropus_vampyrus ENSPVAG00000015978
dasypus_novemcinctus ENSDNOG00000043280
mus_spicilegus ENSMSIG00000022994
loxodonta_africana ENSLAFG00000008828
procavia_capensis ENSPCAG00000006419
choloepus_hoffmanni ENSCHOG00000010743
xenopus_tropicalis ENSXETG00000017838
latimeria_chalumnae ENSLACG00000008857
poecilia_mexicana ENSPMEG00000020445
poecilia_mexicana ENSPMEG00000004393
poecilia_formosa ENSPFOG00000002356
poecilia_formosa ENSPFOG00000009079
poecilia_latipinna ENSPLAG00000008737
poecilia_latipinna ENSPLAG00000011629
poecilia_reticulata ENSPREG00000003457
xiphophorus_couchianus ENSXCOG00000020767
xiphophorus_maculatus ENSXMAG00000016114
gambusia_affinis ENSGAFG00000021962
cyprinodon_variegatus ENSCVAG00000009570
fundulus_heteroclitus ENSFHEG00000020184
kryptolebias_marmoratus ENSKMAG00000016502
oryzias_latipes_asm223471v1 ENSORLG00020013190
oryzias_latipes_asm223469v1 ENSORLG00015003436
oryzias_latipes_asm223467v1 ENSORLG00000015217
oryzias_melastigma ENSOMEG00000019646
amphiprion_percula ENSAPEG00000006568
amphiprion_ocellaris ENSAOCG00000006189
acanthochromis_polyacanthus ENSAPOG00000009082
stegastes_partitus ENSSPAG00000004657
gasterosteus_aculeatus ENSGACG00000002120
scophthalmus_maximus ENSSMAG00000000504
tetraodon_nigroviridis ENSTNIG00000008843
takifugu_rubripes ENSTRUG00000003329
monopterus_albus ENSMALG00000003267
mastacembelus_armatus ENSMAMG00000012902
anabas_testudineus ENSATEG00000006636
seriola_lalandi_dorsalis ENSSLDG00000004140
seriola_dumerili ENSSDUG00000003733
labrus_bergylta ENSLBEG00000005620
mola_mola ENSMMOG00000010691
haplochromis_burtoni ENSHBUG00000023394
pundamilia_nyererei ENSPNYG00000008098
maylandia_zebra ENSMZEG00005015074
astatotilapia_calliptera ENSACLG00000006042
oreochromis_niloticus ENSONIG00000010938
neolamprologus_brichardi ENSNBRG00000002060
amphilophus_citrinellus ENSACIG00000011860
cynoglossus_semilaevis ENSCSEG00000021803
hippocampus_comes ENSHCOG00000008316
periophthalmus_magnuspinnatus ENSPMGG00000021278
gadus_morhua ENSGMOG00000003735
esox_lucius ENSELUG00000012680
danio_rerio ENSDARG00000030114
hippocampus_comes ENSHCOG00000007257
scleropages_formosus ENSSFOG00015023362
paramormyrops_kingsleyae ENSPKIG00000004735
pygocentrus_nattereri ENSPNAG00000017421
astyanax_mexicanus ENSAMXG00000018042
ictalurus_punctatus ENSIPUG00000008557
lepisosteus_oculatus ENSLOCG00000002848
eptatretus_burgeri ENSEBUG00000015309
