apteryx_owenii ENSAOWG00000002204
apteryx_rowi ENSARWG00000007835
apteryx_haastii ENSAHAG00000016158
dromaius_novaehollandiae ENSDNVG00000017674
nothoprocta_perdicaria ENSNPEG00000010961
anser_brachyrhynchus ENSABRG00000001017
anas_platyrhynchos_platyrhynchos ENSAPLG00000004854
coturnix_japonica ENSCJPG00005016952
gallus_gallus ENSGALG00000002325
meleagris_gallopavo ENSMGAG00000015599
numida_meleagris ENSNMEG00000021664
manacus_vitellinus ENSMVIG00005008892
lepidothrix_coronata ENSLCOG00000007586
lonchura_striata_domestica ENSLSDG00000002133
taeniopygia_guttata ENSTGUG00000018276
serinus_canaria ENSSCAG00000012809
zonotrichia_albicollis ENSZALG00000001870
parus_major ENSPMJG00000008362
cyanistes_caeruleus ENSCCEG00000020966
ficedula_albicollis ENSFALG00000004598
melopsittacus_undulatus ENSMUNG00000004967
calidris_pugnax ENSCPUG00000017312
calidris_pygmaea ENSCPGG00000016913
crocodylus_porosus ENSCPRG00005000385
gopherus_agassizii ENSGAGG00000023685
chelonoidis_abingdonii ENSCABG00000009173
chrysemys_picta_bellii ENSCPBG00000023267
pelodiscus_sinensis ENSPSIG00000001836
notechis_scutatus ENSNSUG00000001248
pogona_vitticeps ENSPVIG00000000215
salvator_merianae ENSSMRG00000004517
anolis_carolinensis ENSACAG00000003699
phascolarctos_cinereus ENSPCIG00000017281
monodelphis_domestica ENSMODG00000016108
sarcophilus_harrisii ENSSHAG00000013535
castor_canadensis ENSCCNG00000031460
dipodomys_ordii ENSDORG00000009672
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000004496
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100014454
fukomys_damarensis ENSFDAG00000013478
cavia_porcellus ENSCPOG00000033322
cavia_aperea ENSCAPG00000009096
octodon_degus ENSODEG00000014585
chinchilla_lanigera ENSCLAG00000014739
urocitellus_parryii ENSUPAG00010016447
ictidomys_tridecemlineatus ENSSTOG00000027057
spermophilus_dauricus ENSSDAG00000014495
