latimeria_chalumnae ENSLACG00000013576
xenopus_tropicalis ENSXETG00000024321
notamacropus_eugenii ENSMEUG00000007215
phascolarctos_cinereus ENSPCIG00000008888
sarcophilus_harrisii ENSSHAG00000016684
monodelphis_domestica ENSMODG00000010813
ornithorhynchus_anatinus ENSOANG00000003030
cebus_capucinus_imitator ENSCCAG00000036294
saimiri_boliviensis_boliviensis ENSSBOG00000025908
callithrix_jacchus ENSCJAG00000002706
pan_troglodytes ENSPTRG00000020164
pan_paniscus ENSPPAG00000040181
homo_sapiens ENSG00000156675
gorilla_gorilla ENSGGOG00000007027
pongo_abelii ENSPPYG00000018515
nomascus_leucogenys ENSNLEG00000012194
colobus_angolensis_palliatus ENSCANG00000007065
piliocolobus_tephrosceles ENSPTEG00000034007
rhinopithecus_roxellana ENSRROG00000035596
rhinopithecus_bieti ENSRBIG00000037446
theropithecus_gelada ENSTGEG00000007491
cercocebus_atys ENSCATG00000033278
mandrillus_leucophaeus ENSMLEG00000039773
macaca_nemestrina ENSMNEG00000032675
macaca_fascicularis ENSMFAG00000042170
papio_anubis ENSPANG00000000534
chlorocebus_sabaeus ENSCSAG00000015528
carlito_syrichta ENSTSYG00000036278
carlito_syrichta ENSTSYG00000030097
carlito_syrichta ENSTSYG00000026030
carlito_syrichta ENSTSYG00000026618
carlito_syrichta ENSTSYG00000001057
propithecus_coquereli ENSPCOG00000021023
prolemur_simus ENSPSMG00000013734
microcebus_murinus ENSMICG00000010174
otolemur_garnettii ENSOGAG00000028363
urocitellus_parryii ENSUPAG00010023950
spermophilus_dauricus ENSSDAG00000006662
ictidomys_tridecemlineatus ENSSTOG00000005565
marmota_marmota_marmota ENSMMMG00000015299
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000003171
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100010205
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008741
fukomys_damarensis ENSFDAG00000014892
chinchilla_lanigera ENSCLAG00000003452
octodon_degus ENSODEG00000005421
cavia_porcellus ENSCPOG00000033083
cavia_aperea ENSCAPG00000008190
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032064
mus_spicilegus ENSMSIG00000030062
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000031488
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030945
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0021415
rattus_norvegicus ENSRNOG00000058940
meriones_unguiculatus ENSMUGG00000018066
peromyscus_maniculatus_bairdii ENSPEMG00000011100
microtus_ochrogaster ENSMOCG00000015989
cricetulus_griseus_crigri-picr ENSCGRG00015025510
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001009456
cricetulus_griseus_crigri_1.0 ENSCGRG00000009052
mesocricetus_auratus ENSMAUG00000008611
nannospalax_galili ENSNGAG00000022309
jaculus_jaculus ENSJJAG00000013090
dipodomys_ordii ENSDORG00000023243
castor_canadensis ENSCCNG00000029404
dasypus_novemcinctus ENSDNOG00000033388
capra_hircus ENSCHIG00000024656
ovis_aries ENSOARG00000001004
bison_bison_bison ENSBBBG00000022298
bos_mutus ENSBMUG00000006378
bos_taurus ENSBTAG00000011684
tursiops_truncatus ENSTTRG00000016943
sus_scrofa ENSSSCG00000015823
equus_asinus_asinus ENSEASG00005016696
equus_caballus ENSECAG00000016134
ursus_americanus ENSUAMG00000023508
ursus_maritimus ENSUMAG00000009112
ailuropoda_melanoleuca ENSAMEG00000011009
neovison_vison ENSNVIG00000011334
mustela_putorius_furo ENSMPUG00000010000
canis_lupus_familiaris ENSCAFG00000006176
canis_lupus_dingo ENSCAFG00020001706
vulpes_vulpes ENSVVUG00000020146
panthera_tigris_altaica ENSPTIG00000018552
panthera_pardus ENSPPRG00000007377
felis_catus ENSFCAG00000028568
pteropus_vampyrus ENSPVAG00000006010
myotis_lucifugus ENSMLUG00000007472
loxodonta_africana ENSLAFG00000004250
procavia_capensis ENSPCAG00000004052
echinops_telfairi ENSETEG00000007044
oryctolagus_cuniculus ENSOCUG00000004502
ochotona_princeps ENSOPRG00000010860
tupaia_belangeri ENSTBEG00000008155
erinaceus_europaeus ENSEEUG00000001030
castor_canadensis ENSCCNG00000029406
anolis_carolinensis ENSACAG00000000233
pogona_vitticeps ENSPVIG00000012674
notechis_scutatus ENSNSUG00000001256
salvator_merianae ENSSMRG00000021375
sphenodon_punctatus ENSSPUG00000018114
chelonoidis_abingdonii ENSCABG00000005421
gopherus_agassizii ENSGAGG00000023937
chrysemys_picta_bellii ENSCPBG00000005742
pelodiscus_sinensis ENSPSIG00000014732
anser_brachyrhynchus ENSABRG00000000382
anas_platyrhynchos_platyrhynchos ENSAPLG00000008753
gallus_gallus ENSGALG00000003129
coturnix_japonica ENSCJPG00005015191
meleagris_gallopavo ENSMGAG00000001841
numida_meleagris ENSNMEG00000019636
parus_major ENSPMJG00000017941
cyanistes_caeruleus ENSCCEG00000007359
serinus_canaria ENSSCAG00000017054
junco_hyemalis ENSJHYG00000003058
lonchura_striata_domestica ENSLSDG00000006183
taeniopygia_guttata ENSTGUG00000004717
zonotrichia_albicollis ENSZALG00000010599
ficedula_albicollis ENSFALG00000006766
manacus_vitellinus ENSMVIG00005019155
lepidothrix_coronata ENSLCOG00000008190
melopsittacus_undulatus ENSMUNG00000011351
calidris_pygmaea ENSCPGG00000008218
calidris_pugnax ENSCPUG00000004727
apteryx_haastii ENSAHAG00000001527
apteryx_rowi ENSARWG00000011650
apteryx_owenii ENSAOWG00000002294
dromaius_novaehollandiae ENSDNVG00000006675
nothoprocta_perdicaria ENSNPEG00000011546
calidris_pugnax ENSCPUG00000004728
aotus_nancymaae ENSANAG00000022141
prolemur_simus ENSPSMG00000013739
ursus_maritimus ENSUMAG00000009114
lonchura_striata_domestica ENSLSDG00000006187
danio_rerio ENSDARG00000046124
takifugu_rubripes ENSTRUG00000008324
xiphophorus_maculatus ENSXMAG00000014024
gambusia_affinis ENSGAFG00000008481
astatotilapia_calliptera ENSACLG00000017198
maylandia_zebra ENSMZEG00005018276
haplochromis_burtoni ENSHBUG00000020499
stegastes_partitus ENSSPAG00000003502
acanthochromis_polyacanthus ENSAPOG00000009442
monopterus_albus ENSMALG00000005941
oryzias_melastigma ENSOMEG00000005812
gasterosteus_aculeatus ENSGACG00000017061
esox_lucius ENSELUG00000020450
paramormyrops_kingsleyae ENSPKIG00000020560
petromyzon_marinus ENSPMAG00000006301
eptatretus_burgeri ENSEBUG00000009152
