drosophila_melanogaster FBgn0033454
caenorhabditis_elegans_strain_n2 WBGene00013143
petromyzon_marinus ENSPMAG00000004860
eptatretus_burgeri ENSEBUG00000003526
gallus_gallus ENSGALG00000005558
coturnix_japonica ENSCJPG00005005614
meleagris_gallopavo ENSMGAG00000005694
numida_meleagris ENSNMEG00000012091
anser_brachyrhynchus ENSABRG00000014067
anas_platyrhynchos_platyrhynchos ENSAPLG00000008515
calidris_pugnax ENSCPUG00000012201
calidris_pygmaea ENSCPGG00000014693
melopsittacus_undulatus ENSMUNG00000013968
junco_hyemalis ENSJHYG00000004044
zonotrichia_albicollis ENSZALG00000002996
serinus_canaria ENSSCAG00000005498
taeniopygia_guttata ENSTGUG00000016128
taeniopygia_guttata ENSTGUG00000006592
lonchura_striata_domestica ENSLSDG00000010560
parus_major ENSPMJG00000017652
cyanistes_caeruleus ENSCCEG00000002175
ficedula_albicollis ENSFALG00000003409
manacus_vitellinus ENSMVIG00005006968
lepidothrix_coronata ENSLCOG00000012638
apteryx_owenii ENSAOWG00000004046
apteryx_haastii ENSAHAG00000013159
apteryx_rowi ENSARWG00000003007
dromaius_novaehollandiae ENSDNVG00000013487
nothoprocta_perdicaria ENSNPEG00000014264
crocodylus_porosus ENSCPRG00005014863
chelonoidis_abingdonii ENSCABG00000020850
gopherus_agassizii ENSGAGG00000024028
chrysemys_picta_bellii ENSCPBG00000000253
pelodiscus_sinensis ENSPSIG00000013024
sphenodon_punctatus ENSSPUG00000012939
pogona_vitticeps ENSPVIG00000017920
anolis_carolinensis ENSACAG00000002451
notechis_scutatus ENSNSUG00000015492
salvator_merianae ENSSMRG00000016942
anolis_carolinensis ENSACAG00000012119
pan_paniscus ENSPPAG00000041939
pan_troglodytes ENSPTRG00000007621
homo_sapiens ENSG00000183751
gorilla_gorilla ENSGGOG00000009378
pongo_abelii ENSPPYG00000006977
nomascus_leucogenys ENSNLEG00000008889
macaca_fascicularis ENSMFAG00000030302
macaca_mulatta ENSMMUG00000007943
macaca_nemestrina ENSMNEG00000032603
theropithecus_gelada ENSTGEG00000003695
papio_anubis ENSPANG00000007024
cercocebus_atys ENSCATG00000031298
mandrillus_leucophaeus ENSMLEG00000043359
chlorocebus_sabaeus ENSCSAG00000011191
piliocolobus_tephrosceles ENSPTEG00000034233
colobus_angolensis_palliatus ENSCANG00000031169
rhinopithecus_roxellana ENSRROG00000026697
rhinopithecus_bieti ENSRBIG00000032982
cebus_capucinus_imitator ENSCCAG00000034486
saimiri_boliviensis_boliviensis ENSSBOG00000013923
callithrix_jacchus ENSCJAG00000015245
aotus_nancymaae ENSANAG00000030472
carlito_syrichta ENSTSYG00000036142
propithecus_coquereli ENSPCOG00000019749
microcebus_murinus ENSMICG00000012787
otolemur_garnettii ENSOGAG00000010104
chinchilla_lanigera ENSCLAG00000013342
octodon_degus ENSODEG00000013930
cavia_porcellus ENSCPOG00000005998
cavia_aperea ENSCAPG00000016762
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000002431
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100012878
fukomys_damarensis ENSFDAG00000007751
urocitellus_parryii ENSUPAG00010016941
ictidomys_tridecemlineatus ENSSTOG00000012964
microtus_ochrogaster ENSMOCG00000019634
peromyscus_maniculatus_bairdii ENSPEMG00000009768
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001021817
cricetulus_griseus_crigri_1.0 ENSCGRG00000013364
cricetulus_griseus_crigri-picr ENSCGRG00015013942
mesocricetus_auratus ENSMAUG00000008718
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000040688
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022110
mus_spicilegus ENSMSIG00000008080
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021199
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0023516
rattus_norvegicus ENSRNOG00000013429
meriones_unguiculatus ENSMUGG00000025640
nannospalax_galili ENSNGAG00000002428
jaculus_jaculus ENSJJAG00000004124
dipodomys_ordii ENSDORG00000007377
tupaia_belangeri ENSTBEG00000000017
bos_mutus ENSBMUG00000017851
bos_taurus ENSBTAG00000020366
bison_bison_bison ENSBBBG00000019585
capra_hircus ENSCHIG00000007747
ovis_aries ENSOARG00000017059
sus_scrofa ENSSSCG00000037686
tursiops_truncatus ENSTTRG00000011395
ursus_americanus ENSUAMG00000019276
ursus_maritimus ENSUMAG00000022149
ailuropoda_melanoleuca ENSAMEG00000017654
mustela_putorius_furo ENSMPUG00000015545
neovison_vison ENSNVIG00000022174
canis_lupus_familiaris ENSCAFG00000019430
canis_lupus_dingo ENSCAFG00020026321
vulpes_vulpes ENSVVUG00000009589
panthera_pardus ENSPPRG00000000893
panthera_pardus ENSPPRG00000001717
panthera_tigris_altaica ENSPTIG00000010377
felis_catus ENSFCAG00000011740
myotis_lucifugus ENSMLUG00000011684
pteropus_vampyrus ENSPVAG00000016710
equus_caballus ENSECAG00000019299
equus_asinus_asinus ENSEASG00005004649
dasypus_novemcinctus ENSDNOG00000019996
sorex_araneus ENSSARG00000010958
ochotona_princeps ENSOPRG00000002527
loxodonta_africana ENSLAFG00000004699
procavia_capensis ENSPCAG00000002157
echinops_telfairi ENSETEG00000019403
erinaceus_europaeus ENSEEUG00000000761
notamacropus_eugenii ENSMEUG00000004011
phascolarctos_cinereus ENSPCIG00000021811
monodelphis_domestica ENSMODG00000016091
sarcophilus_harrisii ENSSHAG00000015266
ornithorhynchus_anatinus ENSOANG00000009819
xenopus_tropicalis ENSXETG00000007217
latimeria_chalumnae ENSLACG00000000615
scophthalmus_maximus ENSSMAG00000014338
cynoglossus_semilaevis ENSCSEG00000015634
seriola_dumerili ENSSDUG00000008158
