salvator_merianae ENSSMRG00000020878
pogona_vitticeps ENSPVIG00000015948
gopherus_agassizii ENSGAGG00000021106
chelonoidis_abingdonii ENSCABG00000002511
gopherus_agassizii ENSGAGG00000021104
chrysemys_picta_bellii ENSCPBG00000023339
pelodiscus_sinensis ENSPSIG00000018153
crocodylus_porosus ENSCPRG00005002509
sphenodon_punctatus ENSSPUG00000014008
calidris_pygmaea ENSCPGG00000007050
calidris_pugnax ENSCPUG00000011098
taeniopygia_guttata ENSTGUG00000004212
lonchura_striata_domestica ENSLSDG00000003143
serinus_canaria ENSSCAG00000005111
cyanistes_caeruleus ENSCCEG00000024255
parus_major ENSPMJG00000009466
ficedula_albicollis ENSFALG00000001422
junco_hyemalis ENSJHYG00000007543
zonotrichia_albicollis ENSZALG00000003445
manacus_vitellinus ENSMVIG00005001405
lepidothrix_coronata ENSLCOG00000012559
melopsittacus_undulatus ENSMUNG00000008277
anas_platyrhynchos_platyrhynchos ENSAPLG00000005215
anser_brachyrhynchus ENSABRG00000020163
meleagris_gallopavo ENSMGAG00000004594
gallus_gallus ENSGALG00000004604
coturnix_japonica ENSCJPG00005020307
numida_meleagris ENSNMEG00000007680
apteryx_owenii ENSAOWG00000015085
apteryx_rowi ENSARWG00000015662
apteryx_haastii ENSAHAG00000016134
dromaius_novaehollandiae ENSDNVG00000015362
nothoprocta_perdicaria ENSNPEG00000001695
notechis_scutatus ENSNSUG00000008062
crocodylus_porosus ENSCPRG00005000436
loxodonta_africana ENSLAFG00000022510
procavia_capensis ENSPCAG00000012353
echinops_telfairi ENSETEG00000017843
equus_caballus ENSECAG00000022067
equus_asinus_asinus ENSEASG00005007709
pteropus_vampyrus ENSPVAG00000003457
ovis_aries ENSOARG00000009155
capra_hircus ENSCHIG00000015959
bos_taurus ENSBTAG00000036101
bos_taurus ENSBTAG00000036099
bos_mutus ENSBMUG00000013130
bison_bison_bison ENSBBBG00000024044
tursiops_truncatus ENSTTRG00000011617
sus_scrofa ENSSSCG00000005663
erinaceus_europaeus ENSEEUG00000003616
cebus_capucinus_imitator ENSCCAG00000026517
saimiri_boliviensis_boliviensis ENSSBOG00000026132
callithrix_jacchus ENSCJAG00000020240
aotus_nancymaae ENSANAG00000034498
pan_troglodytes ENSPTRG00000021442
pan_paniscus ENSPPAG00000036497
gorilla_gorilla ENSGGOG00000007427
homo_sapiens ENSG00000286112
homo_sapiens ENSG00000171097
pongo_abelii ENSPPYG00000019665
nomascus_leucogenys ENSNLEG00000017629
colobus_angolensis_palliatus ENSCANG00000042945
piliocolobus_tephrosceles ENSPTEG00000006469
rhinopithecus_bieti ENSRBIG00000030782
rhinopithecus_roxellana ENSRROG00000044573
macaca_nemestrina ENSMNEG00000031327
macaca_mulatta ENSMMUG00000021848
macaca_fascicularis ENSMFAG00000001847
papio_anubis ENSPANG00000025931
theropithecus_gelada ENSTGEG00000017539
chlorocebus_sabaeus ENSCSAG00000014449
cercocebus_atys ENSCATG00000043522
mandrillus_leucophaeus ENSMLEG00000043087
carlito_syrichta ENSTSYG00000026774
microcebus_murinus ENSMICG00000014042
propithecus_coquereli ENSPCOG00000025020
prolemur_simus ENSPSMG00000020315
otolemur_garnettii ENSOGAG00000001657
otolemur_garnettii ENSOGAG00000032663
ursus_americanus ENSUAMG00000016287
ursus_maritimus ENSUMAG00000020623
ailuropoda_melanoleuca ENSAMEG00000015821
mustela_putorius_furo ENSMPUG00000013007
neovison_vison ENSNVIG00000015951
canis_lupus_dingo ENSCAFG00020022992
canis_lupus_familiaris ENSCAFG00000020030
vulpes_vulpes ENSVVUG00000026017
panthera_pardus ENSPPRG00000019755
panthera_tigris_altaica ENSPTIG00000011042
felis_catus ENSFCAG00000005862
myotis_lucifugus ENSMLUG00000014338
dipodomys_ordii ENSDORG00000008671
castor_canadensis ENSCCNG00000023183
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000039648
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024302
mus_spicilegus ENSMSIG00000004284
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023385
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0024842
rattus_norvegicus ENSRNOG00000016097
meriones_unguiculatus ENSMUGG00000009481
cricetulus_griseus_crigri-picr ENSCGRG00015015837
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023967
cricetulus_griseus_crigri_1.0 ENSCGRG00000004979
mesocricetus_auratus ENSMAUG00000019437
peromyscus_maniculatus_bairdii ENSPEMG00000010986
microtus_ochrogaster ENSMOCG00000021586
nannospalax_galili ENSNGAG00000007585
cavia_aperea ENSCAPG00000013986
cavia_porcellus ENSCPOG00000021570
octodon_degus ENSODEG00000016683
chinchilla_lanigera ENSCLAG00000001172
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100015181
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000010822
fukomys_damarensis ENSFDAG00000012041
ictidomys_tridecemlineatus ENSSTOG00000026320
urocitellus_parryii ENSUPAG00010017771
marmota_marmota_marmota ENSMMMG00000013394
spermophilus_dauricus ENSSDAG00000007102
oryctolagus_cuniculus ENSOCUG00000026753
ochotona_princeps ENSOPRG00000010786
tupaia_belangeri ENSTBEG00000008491
dasypus_novemcinctus ENSDNOG00000048195
dasypus_novemcinctus ENSDNOG00000007928
phascolarctos_cinereus ENSPCIG00000030121
notamacropus_eugenii ENSMEUG00000000115
sarcophilus_harrisii ENSSHAG00000018862
ornithorhynchus_anatinus ENSOANG00000003335
xenopus_tropicalis ENSXETG00000012909
latimeria_chalumnae ENSLACG00000015602
scleropages_formosus ENSSFOG00015016599
scleropages_formosus ENSSFOG00015016570
paramormyrops_kingsleyae ENSPKIG00000025085
takifugu_rubripes ENSTRUG00000018388
tetraodon_nigroviridis ENSTNIG00000007504
mola_mola ENSMMOG00000004598
gasterosteus_aculeatus ENSGACG00000015991
cynoglossus_semilaevis ENSCSEG00000015176
monopterus_albus ENSMALG00000012324
mastacembelus_armatus ENSMAMG00000018263
anabas_testudineus ENSATEG00000012650
seriola_dumerili ENSSDUG00000007909
seriola_lalandi_dorsalis ENSSLDG00000014977
scophthalmus_maximus ENSSMAG00000009812
xiphophorus_maculatus ENSXMAG00000005791
xiphophorus_couchianus ENSXCOG00000001328
gambusia_affinis ENSGAFG00000013586
poecilia_mexicana ENSPMEG00000010001
poecilia_mexicana ENSPMEG00000009261
poecilia_formosa ENSPFOG00000007267
poecilia_formosa ENSPFOG00000015963
poecilia_latipinna ENSPLAG00000021870
poecilia_reticulata ENSPREG00000021980
cyprinodon_variegatus ENSCVAG00000015721
fundulus_heteroclitus ENSFHEG00000002292
kryptolebias_marmoratus ENSKMAG00000009948
oryzias_latipes_asm223469v1 ENSORLG00015016256
oryzias_latipes_asm223467v1 ENSORLG00000004002
oryzias_latipes_asm223471v1 ENSORLG00020009327
oryzias_melastigma ENSOMEG00000011754
astatotilapia_calliptera ENSACLG00000027823
maylandia_zebra ENSMZEG00005003170
haplochromis_burtoni ENSHBUG00000008749
pundamilia_nyererei ENSPNYG00000003450
oreochromis_niloticus ENSONIG00000011295
neolamprologus_brichardi ENSNBRG00000007769
amphilophus_citrinellus ENSACIG00000001684
amphiprion_percula ENSAPEG00000022413
amphiprion_ocellaris ENSAOCG00000015857
acanthochromis_polyacanthus ENSAPOG00000021062
stegastes_partitus ENSSPAG00000005893
labrus_bergylta ENSLBEG00000024280
labrus_bergylta ENSLBEG00000024238
hippocampus_comes ENSHCOG00000001634
periophthalmus_magnuspinnatus ENSPMGG00000004793
gadus_morhua ENSGMOG00000015967
esox_lucius ENSELUG00000022920
astyanax_mexicanus ENSAMXG00000012558
pygocentrus_nattereri ENSPNAG00000029006
ictalurus_punctatus ENSIPUG00000007984
ictalurus_punctatus ENSIPUG00000007957
ictalurus_punctatus ENSIPUG00000008008
danio_rerio ENSDARG00000023645
lepisosteus_oculatus ENSLOCG00000004106
