takifugu_rubripes ENSTRUG00000025211
tetraodon_nigroviridis ENSTNIG00000018461
gasterosteus_aculeatus ENSGACG00000007723
monopterus_albus ENSMALG00000001142
mastacembelus_armatus ENSMAMG00000015811
seriola_dumerili ENSSDUG00000013284
scophthalmus_maximus ENSSMAG00000000675
amphiprion_ocellaris ENSAOCG00000005926
amphiprion_percula ENSAPEG00000014579
acanthochromis_polyacanthus ENSAPOG00000021339
stegastes_partitus ENSSPAG00000001111
gambusia_affinis ENSGAFG00000004095
xiphophorus_maculatus ENSXMAG00000026232
poecilia_formosa ENSPFOG00000005117
poecilia_mexicana ENSPMEG00000021274
poecilia_latipinna ENSPLAG00000004626
poecilia_reticulata ENSPREG00000003362
cyprinodon_variegatus ENSCVAG00000005692
fundulus_heteroclitus ENSFHEG00000012529
kryptolebias_marmoratus ENSKMAG00000017371
oryzias_latipes_asm223471v1 ENSORLG00020017620
oryzias_latipes_asm223469v1 ENSORLG00015002393
oryzias_latipes_asm223467v1 ENSORLG00000006676
oryzias_melastigma ENSOMEG00000019167
astatotilapia_calliptera ENSACLG00000000707
maylandia_zebra ENSMZEG00005013177
pundamilia_nyererei ENSPNYG00000012947
haplochromis_burtoni ENSHBUG00000005573
neolamprologus_brichardi ENSNBRG00000018387
anabas_testudineus ENSATEG00000008807
hippocampus_comes ENSHCOG00000012854
esox_lucius ENSELUG00000021748
danio_rerio ENSDARG00000089838
lepisosteus_oculatus ENSLOCG00000003866
