labrus_bergylta ENSLBEG00000024771
gasterosteus_aculeatus ENSGACG00000017319
tetraodon_nigroviridis ENSTNIG00000018804
tetraodon_nigroviridis ENSTNIG00000002432
takifugu_rubripes ENSTRUG00000015433
mola_mola ENSMMOG00000007903
fundulus_heteroclitus ENSFHEG00000009130
cyprinodon_variegatus ENSCVAG00000005809
poecilia_formosa ENSPFOG00000009206
poecilia_mexicana ENSPMEG00000009791
poecilia_latipinna ENSPLAG00000021223
poecilia_reticulata ENSPREG00000018515
xiphophorus_maculatus ENSXMAG00000020189
xiphophorus_couchianus ENSXCOG00000000827
gambusia_affinis ENSGAFG00000014489
kryptolebias_marmoratus ENSKMAG00000020674
oryzias_latipes_asm223471v1 ENSORLG00020006845
oryzias_latipes_asm223467v1 ENSORLG00000023960
oryzias_latipes_asm223469v1 ENSORLG00015008802
oryzias_melastigma ENSOMEG00000018970
maylandia_zebra ENSMZEG00005015254
maylandia_zebra ENSMZEG00005025681
astatotilapia_calliptera ENSACLG00000009024
pundamilia_nyererei ENSPNYG00000019064
haplochromis_burtoni ENSHBUG00000015873
neolamprologus_brichardi ENSNBRG00000010334
oreochromis_niloticus ENSONIG00000020753
amphilophus_citrinellus ENSACIG00000021569
amphiprion_ocellaris ENSAOCG00000001283
amphiprion_percula ENSAPEG00000000156
acanthochromis_polyacanthus ENSAPOG00000001542
stegastes_partitus ENSSPAG00000009668
monopterus_albus ENSMALG00000007854
mastacembelus_armatus ENSMAMG00000016740
anabas_testudineus ENSATEG00000021970
hippocampus_comes ENSHCOG00000007249
scophthalmus_maximus ENSSMAG00000007395
cynoglossus_semilaevis ENSCSEG00000019179
seriola_lalandi_dorsalis ENSSLDG00000021736
seriola_dumerili ENSSDUG00000016907
gadus_morhua ENSGMOG00000017366
esox_lucius ENSELUG00000015476
pygocentrus_nattereri ENSPNAG00000013569
astyanax_mexicanus ENSAMXG00000040358
ictalurus_punctatus ENSIPUG00000005854
danio_rerio ENSDARG00000078509
scleropages_formosus ENSSFOG00015009925
lepisosteus_oculatus ENSLOCG00000017708
