takifugu_rubripes ENSTRUG00000011065
tetraodon_nigroviridis ENSTNIG00000003003
cynoglossus_semilaevis ENSCSEG00000007315
labrus_bergylta ENSLBEG00000022477
labrus_bergylta ENSLBEG00000015972
mola_mola ENSMMOG00000007665
gasterosteus_aculeatus ENSGACG00000003329
seriola_lalandi_dorsalis ENSSLDG00000014029
seriola_dumerili ENSSDUG00000020988
scophthalmus_maximus ENSSMAG00000016954
mastacembelus_armatus ENSMAMG00000015587
monopterus_albus ENSMALG00000020383
anabas_testudineus ENSATEG00000005210
astatotilapia_calliptera ENSACLG00000002294
maylandia_zebra ENSMZEG00005002924
haplochromis_burtoni ENSHBUG00000013094
pundamilia_nyererei ENSPNYG00000000622
neolamprologus_brichardi ENSNBRG00000017524
oreochromis_niloticus ENSONIG00000007318
amphilophus_citrinellus ENSACIG00000001815
oryzias_latipes_asm223467v1 ENSORLG00000002339
oryzias_latipes_asm223471v1 ENSORLG00020007508
oryzias_latipes_asm223469v1 ENSORLG00015003735
oryzias_melastigma ENSOMEG00000008809
amphiprion_percula ENSAPEG00000001233
amphiprion_ocellaris ENSAOCG00000020975
acanthochromis_polyacanthus ENSAPOG00000012494
stegastes_partitus ENSSPAG00000017989
poecilia_mexicana ENSPMEG00000014075
poecilia_formosa ENSPFOG00000003091
poecilia_reticulata ENSPREG00000003333
xiphophorus_maculatus ENSXMAG00000000102
xiphophorus_couchianus ENSXCOG00000007365
gambusia_affinis ENSGAFG00000021137
fundulus_heteroclitus ENSFHEG00000021732
cyprinodon_variegatus ENSCVAG00000008218
kryptolebias_marmoratus ENSKMAG00000010923
hippocampus_comes ENSHCOG00000020925
periophthalmus_magnuspinnatus ENSPMGG00000004034
gadus_morhua ENSGMOG00000010963
esox_lucius ENSELUG00000003906
pygocentrus_nattereri ENSPNAG00000024341
astyanax_mexicanus ENSAMXG00000018904
ictalurus_punctatus ENSIPUG00000007959
danio_rerio ENSDARG00000104204
scleropages_formosus ENSSFOG00015017531
scleropages_formosus ENSSFOG00015021804
