labrus_bergylta ENSLBEG00000006001
tetraodon_nigroviridis ENSTNIG00000008838
maylandia_zebra ENSMZEG00005015519
astatotilapia_calliptera ENSACLG00000004383
pundamilia_nyererei ENSPNYG00000003290
astatotilapia_calliptera ENSACLG00000004390
maylandia_zebra ENSMZEG00005015515
oreochromis_niloticus ENSONIG00000010877
neolamprologus_brichardi ENSNBRG00000004530
amphilophus_citrinellus ENSACIG00000011734
amphiprion_percula ENSAPEG00000006780
amphiprion_ocellaris ENSAOCG00000010906
acanthochromis_polyacanthus ENSAPOG00000013359
acanthochromis_polyacanthus ENSAPOG00000013329
acanthochromis_polyacanthus ENSAPOG00000008588
poecilia_mexicana ENSPMEG00000012416
poecilia_formosa ENSPFOG00000022146
poecilia_latipinna ENSPLAG00000010116
poecilia_formosa ENSPFOG00000004583
poecilia_latipinna ENSPLAG00000010099
poecilia_mexicana ENSPMEG00000012359
poecilia_reticulata ENSPREG00000002885
xiphophorus_couchianus ENSXCOG00000020718
xiphophorus_maculatus ENSXMAG00000026984
xiphophorus_maculatus ENSXMAG00000022570
xiphophorus_maculatus ENSXMAG00000029587
xiphophorus_maculatus ENSXMAG00000024607
xiphophorus_couchianus ENSXCOG00000003191
cyprinodon_variegatus ENSCVAG00000017462
fundulus_heteroclitus ENSFHEG00000021017
fundulus_heteroclitus ENSFHEG00000021030
kryptolebias_marmoratus ENSKMAG00000015968
mastacembelus_armatus ENSMAMG00000012768
scophthalmus_maximus ENSSMAG00000002399
esox_lucius ENSELUG00000011863
