apteryx_owenii ENSAOWG00000001169
apteryx_haastii ENSAHAG00000012361
apteryx_rowi ENSARWG00000009430
dromaius_novaehollandiae ENSDNVG00000003385
nothoprocta_perdicaria ENSNPEG00000010911
calidris_pygmaea ENSCPGG00000006315
calidris_pugnax ENSCPUG00000005411
melopsittacus_undulatus ENSMUNG00000011303
anser_brachyrhynchus ENSABRG00000021981
anas_platyrhynchos_platyrhynchos ENSAPLG00000006033
gallus_gallus ENSGALG00000007796
coturnix_japonica ENSCJPG00005007275
meleagris_gallopavo ENSMGAG00000009281
numida_meleagris ENSNMEG00000000843
manacus_vitellinus ENSMVIG00005003801
lepidothrix_coronata ENSLCOG00000007448
parus_major ENSPMJG00000009107
cyanistes_caeruleus ENSCCEG00000021291
taeniopygia_guttata ENSTGUG00000008550
lonchura_striata_domestica ENSLSDG00000002710
serinus_canaria ENSSCAG00000015447
junco_hyemalis ENSJHYG00000008840
ficedula_albicollis ENSFALG00000013180
crocodylus_porosus ENSCPRG00005004725
gopherus_agassizii ENSGAGG00000002337
chelonoidis_abingdonii ENSCABG00000016120
chrysemys_picta_bellii ENSCPBG00000015016
pelodiscus_sinensis ENSPSIG00000007149
salvator_merianae ENSSMRG00000005775
pogona_vitticeps ENSPVIG00000024534
notechis_scutatus ENSNSUG00000014308
anolis_carolinensis ENSACAG00000012671
phascolarctos_cinereus ENSPCIG00000007829
notamacropus_eugenii ENSMEUG00000007416
sarcophilus_harrisii ENSSHAG00000012411
monodelphis_domestica ENSMODG00000025790
erinaceus_europaeus ENSEEUG00000005727
sorex_araneus ENSSARG00000007355
myotis_lucifugus ENSMLUG00000008531
pteropus_vampyrus ENSPVAG00000008871
equus_caballus ENSECAG00000013155
equus_asinus_asinus ENSEASG00005023282
tursiops_truncatus ENSTTRG00000003823
vicugna_pacos ENSVPAG00000004955
bos_mutus ENSBMUG00000016489
bos_taurus ENSBTAG00000000835
bison_bison_bison ENSBBBG00000023792
capra_hircus ENSCHIG00000014229
ovis_aries ENSOARG00000015051
sus_scrofa ENSSSCG00000007485
ursus_americanus ENSUAMG00000016528
ursus_maritimus ENSUMAG00000024242
ailuropoda_melanoleuca ENSAMEG00000013223
canis_lupus_dingo ENSCAFG00020021900
canis_lupus_familiaris ENSCAFG00000011825
vulpes_vulpes ENSVVUG00000022730
neovison_vison ENSNVIG00000022589
mustela_putorius_furo ENSMPUG00000006155
panthera_tigris_altaica ENSPTIG00000020298
panthera_pardus ENSPPRG00000015142
felis_catus ENSFCAG00000002451
pan_troglodytes ENSPTRG00000013638
pan_paniscus ENSPPAG00000036066
homo_sapiens ENSG00000064787
gorilla_gorilla ENSGGOG00000001286
pongo_abelii ENSPPYG00000011142
nomascus_leucogenys ENSNLEG00000007019
rhinopithecus_bieti ENSRBIG00000032508
rhinopithecus_roxellana ENSRROG00000029559
colobus_angolensis_palliatus ENSCANG00000015008
piliocolobus_tephrosceles ENSPTEG00000010897
macaca_fascicularis ENSMFAG00000033646
macaca_mulatta ENSMMUG00000020082
macaca_nemestrina ENSMNEG00000039962
theropithecus_gelada ENSTGEG00000014134
papio_anubis ENSPANG00000020784
cercocebus_atys ENSCATG00000031760
mandrillus_leucophaeus ENSMLEG00000028154
chlorocebus_sabaeus ENSCSAG00000015313
cebus_capucinus_imitator ENSCCAG00000033293
saimiri_boliviensis_boliviensis ENSSBOG00000027776
callithrix_jacchus ENSCJAG00000000622
aotus_nancymaae ENSANAG00000019184
carlito_syrichta ENSTSYG00000005262
propithecus_coquereli ENSPCOG00000021951
prolemur_simus ENSPSMG00000020657
microcebus_murinus ENSMICG00000004635
otolemur_garnettii ENSOGAG00000000952
tupaia_belangeri ENSTBEG00000011761
dipodomys_ordii ENSDORG00000002327
castor_canadensis ENSCCNG00000019641
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025647
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000013523
mus_spicilegus ENSMSIG00000021493
mus_spicilegus ENSMSIG00000021458
mus_spicilegus ENSMSIG00000021478
mus_spicilegus ENSMSIG00000021444
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024727
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0026168
rattus_norvegicus ENSRNOG00000012906
meriones_unguiculatus ENSMUGG00000011516
cricetulus_griseus_crigri-picr ENSCGRG00015017333
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001007157
mesocricetus_auratus ENSMAUG00000015308
microtus_ochrogaster ENSMOCG00000004294
peromyscus_maniculatus_bairdii ENSPEMG00000000354
nannospalax_galili ENSNGAG00000015655
jaculus_jaculus ENSJJAG00000014333
cavia_porcellus ENSCPOG00000009194
cavia_aperea ENSCAPG00000008947
chinchilla_lanigera ENSCLAG00000006299
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000015145
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009125
fukomys_damarensis ENSFDAG00000007744
ictidomys_tridecemlineatus ENSSTOG00000028914
marmota_marmota_marmota ENSMMMG00000008267
urocitellus_parryii ENSUPAG00010000967
spermophilus_dauricus ENSSDAG00000008394
oryctolagus_cuniculus ENSOCUG00000004927
ochotona_princeps ENSOPRG00000005305
dasypus_novemcinctus ENSDNOG00000047867
choloepus_hoffmanni ENSCHOG00000002410
loxodonta_africana ENSLAFG00000002312
procavia_capensis ENSPCAG00000002000
echinops_telfairi ENSETEG00000007950
ornithorhynchus_anatinus ENSOANG00000003140
