ursus_americanus ENSUAMG00000001504
ursus_maritimus ENSUMAG00000020759
ailuropoda_melanoleuca ENSAMEG00000019206
canis_lupus_familiaris ENSCAFG00000019433
vulpes_vulpes ENSVVUG00000029595
neovison_vison ENSNVIG00000023868
equus_caballus ENSECAG00000001086
equus_asinus_asinus ENSEASG00005019236
bos_taurus ENSBTAG00000008278
bos_mutus ENSBMUG00000014421
capra_hircus ENSCHIG00000019873
ovis_aries ENSOARG00000006359
vicugna_pacos ENSVPAG00000000858
pteropus_vampyrus ENSPVAG00000000467
myotis_lucifugus ENSMLUG00000014286
prolemur_simus ENSPSMG00000022767
propithecus_coquereli ENSPCOG00000024026
microcebus_murinus ENSMICG00000033392
otolemur_garnettii ENSOGAG00000026922
pan_troglodytes ENSPTRG00000052029
pan_troglodytes ENSPTRG00000022422
pan_paniscus ENSPPAG00000007444
homo_sapiens ENSG00000177854
gorilla_gorilla ENSGGOG00000008146
pongo_abelii ENSPPYG00000020864
nomascus_leucogenys ENSNLEG00000013763
macaca_mulatta ENSMMUG00000005132
theropithecus_gelada ENSTGEG00000011748
chlorocebus_sabaeus ENSCSAG00000000523
callithrix_jacchus ENSCJAG00000023112
oryctolagus_cuniculus ENSOCUG00000001116
dasypus_novemcinctus ENSDNOG00000003232
loxodonta_africana ENSLAFG00000003455
phascolarctos_cinereus ENSPCIG00000016396
monodelphis_domestica ENSMODG00000025357
pogona_vitticeps ENSPVIG00000019028
anolis_carolinensis ENSACAG00000012472
notechis_scutatus ENSNSUG00000014918
salvator_merianae ENSSMRG00000001862
gopherus_agassizii ENSGAGG00000007275
chrysemys_picta_bellii ENSCPBG00000006847
latimeria_chalumnae ENSLACG00000013533
fundulus_heteroclitus ENSFHEG00000017479
cyprinodon_variegatus ENSCVAG00000005960
poecilia_latipinna ENSPLAG00000010485
poecilia_formosa ENSPFOG00000020016
poecilia_mexicana ENSPMEG00000002532
poecilia_reticulata ENSPREG00000000200
xiphophorus_maculatus ENSXMAG00000026278
xiphophorus_couchianus ENSXCOG00000015795
gambusia_affinis ENSGAFG00000011808
kryptolebias_marmoratus ENSKMAG00000010543
oryzias_latipes_asm223469v1 ENSORLG00015008264
oryzias_latipes_asm223467v1 ENSORLG00000029023
oryzias_latipes_asm223471v1 ENSORLG00020008988
oryzias_melastigma ENSOMEG00000017523
maylandia_zebra ENSMZEG00005003264
astatotilapia_calliptera ENSACLG00000010752
pundamilia_nyererei ENSPNYG00000002600
haplochromis_burtoni ENSHBUG00000005982
neolamprologus_brichardi ENSNBRG00000011207
oreochromis_niloticus ENSONIG00000020624
amphilophus_citrinellus ENSACIG00000018777
amphiprion_percula ENSAPEG00000014099
amphiprion_ocellaris ENSAOCG00000005343
acanthochromis_polyacanthus ENSAPOG00000007729
stegastes_partitus ENSSPAG00000003592
monopterus_albus ENSMALG00000011025
mastacembelus_armatus ENSMAMG00000002686
anabas_testudineus ENSATEG00000003096
seriola_lalandi_dorsalis ENSSLDG00000020258
seriola_dumerili ENSSDUG00000006577
mola_mola ENSMMOG00000014543
periophthalmus_magnuspinnatus ENSPMGG00000007517
gadus_morhua ENSGMOG00000014659
pygocentrus_nattereri ENSPNAG00000014529
astyanax_mexicanus ENSAMXG00000025518
ictalurus_punctatus ENSIPUG00000013961
danio_rerio ENSDARG00000051989
lepisosteus_oculatus ENSLOCG00000017979
