apteryx_owenii ENSAOWG00000010469
apteryx_haastii ENSAHAG00000009865
apteryx_rowi ENSARWG00000011171
dromaius_novaehollandiae ENSDNVG00000008765
taeniopygia_guttata ENSTGUG00000001240
lonchura_striata_domestica ENSLSDG00000000547
serinus_canaria ENSSCAG00000006801
ficedula_albicollis ENSFALG00000000526
parus_major ENSPMJG00000000784
junco_hyemalis ENSJHYG00000014012
calidris_pygmaea ENSCPGG00000008227
calidris_pugnax ENSCPUG00000017751
gallus_gallus ENSGALG00000024047
coturnix_japonica ENSCJPG00005005060
meleagris_gallopavo ENSMGAG00000005587
numida_meleagris ENSNMEG00000011829
anser_brachyrhynchus ENSABRG00000012969
cyanistes_caeruleus ENSCCEG00000016849
zonotrichia_albicollis ENSZALG00000015994
lepidothrix_coronata ENSLCOG00000009671
manacus_vitellinus ENSMVIG00005008942
anas_platyrhynchos_platyrhynchos ENSAPLG00000016475
melopsittacus_undulatus ENSMUNG00000002215
manacus_vitellinus ENSMVIG00005003300
lepidothrix_coronata ENSLCOG00000009670
cyanistes_caeruleus ENSCCEG00000003996
melopsittacus_undulatus ENSMUNG00000003385
nothoprocta_perdicaria ENSNPEG00000009376
notechis_scutatus ENSNSUG00000012241
pogona_vitticeps ENSPVIG00000016197
gopherus_agassizii ENSGAGG00000000543
chelonoidis_abingdonii ENSCABG00000002033
chrysemys_picta_bellii ENSCPBG00000000873
pelodiscus_sinensis ENSPSIG00000017084
sphenodon_punctatus ENSSPUG00000003545
anolis_carolinensis ENSACAG00000025431
salvator_merianae ENSSMRG00000012064
crocodylus_porosus ENSCPRG00005016254
phascolarctos_cinereus ENSPCIG00000020665
sarcophilus_harrisii ENSSHAG00000018449
notamacropus_eugenii ENSMEUG00000000536
monodelphis_domestica ENSMODG00000017647
castor_canadensis ENSCCNG00000007868
dipodomys_ordii ENSDORG00000026501
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001012143
cricetulus_griseus_crigri-picr ENSCGRG00015004147
cricetulus_griseus_crigri_1.0 ENSCGRG00000012790
mesocricetus_auratus ENSMAUG00000019673
microtus_ochrogaster ENSMOCG00000021799
peromyscus_maniculatus_bairdii ENSPEMG00000029362
mus_spicilegus ENSMSIG00000012978
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000028654
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026427
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027407
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028757
rattus_norvegicus ENSRNOG00000014259
meriones_unguiculatus ENSMUGG00000007475
nannospalax_galili ENSNGAG00000017487
jaculus_jaculus ENSJJAG00000011159
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100016630
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000010727
fukomys_damarensis ENSFDAG00000019087
chinchilla_lanigera ENSCLAG00000010158
cavia_porcellus ENSCPOG00000036849
octodon_degus ENSODEG00000007752
ictidomys_tridecemlineatus ENSSTOG00000005037
urocitellus_parryii ENSUPAG00010016508
marmota_marmota_marmota ENSMMMG00000002838
tupaia_belangeri ENSTBEG00000002060
chlorocebus_sabaeus ENSCSAG00000000311
theropithecus_gelada ENSTGEG00000014629
piliocolobus_tephrosceles ENSPTEG00000031090
cebus_capucinus_imitator ENSCCAG00000025374
carlito_syrichta ENSTSYG00000009275
prolemur_simus ENSPSMG00000011381
microcebus_murinus ENSMICG00000030328
propithecus_coquereli ENSPCOG00000021177
otolemur_garnettii ENSOGAG00000015380
cercocebus_atys ENSCATG00000033384
mandrillus_leucophaeus ENSMLEG00000017162
theropithecus_gelada ENSTGEG00000023483
papio_anubis ENSPANG00000032870
macaca_fascicularis ENSMFAG00000029625
macaca_mulatta ENSMMUG00000016223
macaca_nemestrina ENSMNEG00000032787
chlorocebus_sabaeus ENSCSAG00000001138
rhinopithecus_bieti ENSRBIG00000043373
rhinopithecus_roxellana ENSRROG00000039181
colobus_angolensis_palliatus ENSCANG00000015653
piliocolobus_tephrosceles ENSPTEG00000029327
pan_troglodytes ENSPTRG00000000580
pan_paniscus ENSPPAG00000029651
homo_sapiens ENSG00000116990
gorilla_gorilla ENSGGOG00000001693
pongo_abelii ENSPPYG00000001498
nomascus_leucogenys ENSNLEG00000012063
cebus_capucinus_imitator ENSCCAG00000022829
saimiri_boliviensis_boliviensis ENSSBOG00000031434
callithrix_jacchus ENSCJAG00000002700
aotus_nancymaae ENSANAG00000035601
pteropus_vampyrus ENSPVAG00000003347
myotis_lucifugus ENSMLUG00000000337
erinaceus_europaeus ENSEEUG00000004078
ursus_americanus ENSUAMG00000000568
ursus_maritimus ENSUMAG00000017291
ailuropoda_melanoleuca ENSAMEG00000004412
neovison_vison ENSNVIG00000014970
mustela_putorius_furo ENSMPUG00000014286
canis_lupus_dingo ENSCAFG00020003867
canis_lupus_familiaris ENSCAFG00000003022
vulpes_vulpes ENSVVUG00000005189
panthera_pardus ENSPPRG00000006062
panthera_tigris_altaica ENSPTIG00000021086
felis_catus ENSFCAG00000022640
