apteryx_owenii ENSAOWG00000016974
apteryx_haastii ENSAHAG00000012948
apteryx_rowi ENSARWG00000018447
dromaius_novaehollandiae ENSDNVG00000000713
nothoprocta_perdicaria ENSNPEG00000008514
coturnix_japonica ENSCJPG00005012975
meleagris_gallopavo ENSMGAG00000014107
gallus_gallus ENSGALG00000016567
numida_meleagris ENSNMEG00000007342
anser_brachyrhynchus ENSABRG00000001343
anas_platyrhynchos_platyrhynchos ENSAPLG00000012184
calidris_pugnax ENSCPUG00000012538
calidris_pygmaea ENSCPGG00000004052
melopsittacus_undulatus ENSMUNG00000010490
ficedula_albicollis ENSFALG00000003744
cyanistes_caeruleus ENSCCEG00000020253
manacus_vitellinus ENSMVIG00005013198
lonchura_striata_domestica ENSLSDG00000017609
serinus_canaria ENSSCAG00000007749
junco_hyemalis ENSJHYG00000008105
crocodylus_porosus ENSCPRG00005003158
chelonoidis_abingdonii ENSCABG00000018848
gopherus_agassizii ENSGAGG00000013520
chrysemys_picta_bellii ENSCPBG00000022322
pelodiscus_sinensis ENSPSIG00000012781
pogona_vitticeps ENSPVIG00000021823
anolis_carolinensis ENSACAG00000002346
notechis_scutatus ENSNSUG00000004993
salvator_merianae ENSSMRG00000012338
sphenodon_punctatus ENSSPUG00000009710
notamacropus_eugenii ENSMEUG00000009976
phascolarctos_cinereus ENSPCIG00000009228
sarcophilus_harrisii ENSSHAG00000002604
sarcophilus_harrisii ENSSHAG00000005244
monodelphis_domestica ENSMODG00000015948
loxodonta_africana ENSLAFG00000005225
procavia_capensis ENSPCAG00000002743
echinops_telfairi ENSETEG00000000796
choloepus_hoffmanni ENSCHOG00000008246
dasypus_novemcinctus ENSDNOG00000008521
urocitellus_parryii ENSUPAG00010003940
ictidomys_tridecemlineatus ENSSTOG00000010872
spermophilus_dauricus ENSSDAG00000010921
marmota_marmota_marmota ENSMMMG00000013154
dipodomys_ordii ENSDORG00000010204
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001003555
cricetulus_griseus_crigri-picr ENSCGRG00015008875
cricetulus_griseus_crigri_1.0 ENSCGRG00000004290
mesocricetus_auratus ENSMAUG00000010745
microtus_ochrogaster ENSMOCG00000022783
peromyscus_maniculatus_bairdii ENSPEMG00000023642
mus_spicilegus ENSMSIG00000018278
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020327
