latimeria_chalumnae ENSLACG00000001204
xenopus_tropicalis ENSXETG00000027405
xiphophorus_maculatus ENSXMAG00000015252
xiphophorus_couchianus ENSXCOG00000019852
gambusia_affinis ENSGAFG00000008857
poecilia_formosa ENSPFOG00000006750
poecilia_latipinna ENSPLAG00000011636
poecilia_mexicana ENSPMEG00000011343
poecilia_reticulata ENSPREG00000012315
fundulus_heteroclitus ENSFHEG00000010091
cyprinodon_variegatus ENSCVAG00000007874
kryptolebias_marmoratus ENSKMAG00000009675
astatotilapia_calliptera ENSACLG00000011576
maylandia_zebra ENSMZEG00005026661
pundamilia_nyererei ENSPNYG00000009052
haplochromis_burtoni ENSHBUG00000022232
oreochromis_niloticus ENSONIG00000019793
neolamprologus_brichardi ENSNBRG00000015011
amphiprion_ocellaris ENSAOCG00000004343
amphiprion_percula ENSAPEG00000005828
acanthochromis_polyacanthus ENSAPOG00000016764
stegastes_partitus ENSSPAG00000018660
anabas_testudineus ENSATEG00000011064
mastacembelus_armatus ENSMAMG00000015637
seriola_dumerili ENSSDUG00000013517
seriola_lalandi_dorsalis ENSSLDG00000016115
scophthalmus_maximus ENSSMAG00000004896
monopterus_albus ENSMALG00000007559
labrus_bergylta ENSLBEG00000015795
tetraodon_nigroviridis ENSTNIG00000017537
takifugu_rubripes ENSTRUG00000013055
mola_mola ENSMMOG00000018377
periophthalmus_magnuspinnatus ENSPMGG00000021422
gasterosteus_aculeatus ENSGACG00000004109
cynoglossus_semilaevis ENSCSEG00000014994
hippocampus_comes ENSHCOG00000016072
oryzias_latipes_asm223467v1 ENSORLG00000030245
oryzias_melastigma ENSOMEG00000023500
gadus_morhua ENSGMOG00000011366
esox_lucius ENSELUG00000015033
pygocentrus_nattereri ENSPNAG00000022347
astyanax_mexicanus ENSAMXG00000043269
ictalurus_punctatus ENSIPUG00000004025
danio_rerio ENSDARG00000099528
scleropages_formosus ENSSFOG00015008797
paramormyrops_kingsleyae ENSPKIG00000018035
lepisosteus_oculatus ENSLOCG00000010531
phascolarctos_cinereus ENSPCIG00000008483
notamacropus_eugenii ENSMEUG00000014401
monodelphis_domestica ENSMODG00000001339
sarcophilus_harrisii ENSSHAG00000014156
ornithorhynchus_anatinus ENSOANG00000004386
chelonoidis_abingdonii ENSCABG00000001466
gopherus_agassizii ENSGAGG00000005527
chrysemys_picta_bellii ENSCPBG00000011136
pelodiscus_sinensis ENSPSIG00000004965
crocodylus_porosus ENSCPRG00005009665
sphenodon_punctatus ENSSPUG00000011128
calidris_pugnax ENSCPUG00000002043
calidris_pygmaea ENSCPGG00000000349
manacus_vitellinus ENSMVIG00005019451
lepidothrix_coronata ENSLCOG00000007768
taeniopygia_guttata ENSTGUG00000001021
taeniopygia_guttata ENSTGUG00000014885
lonchura_striata_domestica ENSLSDG00000011192
junco_hyemalis ENSJHYG00000006090
zonotrichia_albicollis ENSZALG00000009232
parus_major ENSPMJG00000011735
cyanistes_caeruleus ENSCCEG00000006192
ficedula_albicollis ENSFALG00000001343
melopsittacus_undulatus ENSMUNG00000012834
anser_brachyrhynchus ENSABRG00000013292
anas_platyrhynchos_platyrhynchos ENSAPLG00000004636
gallus_gallus ENSGALG00000001800
coturnix_japonica ENSCJPG00005009823
meleagris_gallopavo ENSMGAG00000001547
numida_meleagris ENSNMEG00000008107
apteryx_haastii ENSAHAG00000011011
apteryx_owenii ENSAOWG00000012834
apteryx_rowi ENSARWG00000008366
dromaius_novaehollandiae ENSDNVG00000016216
nothoprocta_perdicaria ENSNPEG00000012153
pogona_vitticeps ENSPVIG00000012998
anolis_carolinensis ENSACAG00000012955
salvator_merianae ENSSMRG00000019625
propithecus_coquereli ENSPCOG00000026203
prolemur_simus ENSPSMG00000001817
microcebus_murinus ENSMICG00000007097
otolemur_garnettii ENSOGAG00000016549
pan_paniscus ENSPPAG00000038054
pan_troglodytes ENSPTRG00000010343
homo_sapiens ENSG00000141994
gorilla_gorilla ENSGGOG00000027433
pongo_abelii ENSPPYG00000009435
nomascus_leucogenys ENSNLEG00000013734
homo_sapiens ENSG00000267157
rhinopithecus_bieti ENSRBIG00000025322
rhinopithecus_roxellana ENSRROG00000037008
piliocolobus_tephrosceles ENSPTEG00000026168
colobus_angolensis_palliatus ENSCANG00000036677
mandrillus_leucophaeus ENSMLEG00000043222
cercocebus_atys ENSCATG00000040809
theropithecus_gelada ENSTGEG00000018690
papio_anubis ENSPANG00000015039
chlorocebus_sabaeus ENSCSAG00000009883
macaca_fascicularis ENSMFAG00000031910
macaca_nemestrina ENSMNEG00000036509
macaca_mulatta ENSMMUG00000031027
saimiri_boliviensis_boliviensis ENSSBOG00000020402
cebus_capucinus_imitator ENSCCAG00000036889
callithrix_jacchus ENSCJAG00000016997
aotus_nancymaae ENSANAG00000021997
ochotona_princeps ENSOPRG00000000954
spermophilus_dauricus ENSSDAG00000009321
tupaia_belangeri ENSTBEG00000006319
castor_canadensis ENSCCNG00000025808
dipodomys_ordii ENSDORG00000006754
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022700
mus_spicilegus ENSMSIG00000022291
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000007603
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021789
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0020778
rattus_norvegicus ENSRNOG00000050381
meriones_unguiculatus ENSMUGG00000006175
cricetulus_griseus_crigri_1.0 ENSCGRG00000005214
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023361
cricetulus_griseus_crigri-picr ENSCGRG00015002070
mesocricetus_auratus ENSMAUG00000008347
peromyscus_maniculatus_bairdii ENSPEMG00000020784
microtus_ochrogaster ENSMOCG00000021796
nannospalax_galili ENSNGAG00000017157
jaculus_jaculus ENSJJAG00000023742
cavia_porcellus ENSCPOG00000021236
cavia_aperea ENSCAPG00000012525
chinchilla_lanigera ENSCLAG00000008470
octodon_degus ENSODEG00000015771
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007077
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000013475
fukomys_damarensis ENSFDAG00000014182
urocitellus_parryii ENSUPAG00010023640
ictidomys_tridecemlineatus ENSSTOG00000025017
marmota_marmota_marmota ENSMMMG00000019016
pteropus_vampyrus ENSPVAG00000010503
myotis_lucifugus ENSMLUG00000007159
ursus_americanus ENSUAMG00000024269
ursus_maritimus ENSUMAG00000010831
ailuropoda_melanoleuca ENSAMEG00000012423
mustela_putorius_furo ENSMPUG00000006188
neovison_vison ENSNVIG00000014698
canis_lupus_familiaris ENSCAFG00000018762
canis_lupus_dingo ENSCAFG00020018976
vulpes_vulpes ENSVVUG00000013781
felis_catus ENSFCAG00000027534
panthera_pardus ENSPPRG00000000633
capra_hircus ENSCHIG00000021327
ovis_aries ENSOARG00000007052
bos_mutus ENSBMUG00000025978
bos_taurus ENSBTAG00000011842
bison_bison_bison ENSBBBG00000021385
tursiops_truncatus ENSTTRG00000013600
sus_scrofa ENSSSCG00000040968
equus_caballus ENSECAG00000019359
equus_asinus_asinus ENSEASG00005023094
sorex_araneus ENSSARG00000001454
dasypus_novemcinctus ENSDNOG00000048551
procavia_capensis ENSPCAG00000005233
loxodonta_africana ENSLAFG00000027552
echinops_telfairi ENSETEG00000004749
serinus_canaria ENSSCAG00000015705
notechis_scutatus ENSNSUG00000000351
petromyzon_marinus ENSPMAG00000007671
