labrus_bergylta ENSLBEG00000014083
takifugu_rubripes ENSTRUG00000003118
poecilia_latipinna ENSPLAG00000009686
poecilia_mexicana ENSPMEG00000019762
xiphophorus_couchianus ENSXCOG00000010447
fundulus_heteroclitus ENSFHEG00000014884
oryzias_melastigma ENSOMEG00000023259
acanthochromis_polyacanthus ENSAPOG00000016469
acanthochromis_polyacanthus ENSAPOG00000008809
acanthochromis_polyacanthus ENSAPOG00000014160
amphiprion_percula ENSAPEG00000011349
neolamprologus_brichardi ENSNBRG00000009807
haplochromis_burtoni ENSHBUG00000014230
seriola_dumerili ENSSDUG00000004679
astyanax_mexicanus ENSAMXG00000035529
mustela_putorius_furo ENSMPUG00000014444
