takifugu_rubripes ENSTRUG00000010906
tetraodon_nigroviridis ENSTNIG00000004276
mola_mola ENSMMOG00000016491
labrus_bergylta ENSLBEG00000008394
gasterosteus_aculeatus ENSGACG00000005697
monopterus_albus ENSMALG00000014974
mastacembelus_armatus ENSMAMG00000015534
anabas_testudineus ENSATEG00000006709
scophthalmus_maximus ENSSMAG00000010169
cynoglossus_semilaevis ENSCSEG00000006092
seriola_dumerili ENSSDUG00000016567
seriola_lalandi_dorsalis ENSSLDG00000023165
stegastes_partitus ENSSPAG00000010694
stegastes_partitus ENSSPAG00000011140
amphiprion_ocellaris ENSAOCG00000002295
amphiprion_percula ENSAPEG00000015575
acanthochromis_polyacanthus ENSAPOG00000024241
astatotilapia_calliptera ENSACLG00000018412
maylandia_zebra ENSMZEG00005021294
haplochromis_burtoni ENSHBUG00000019047
pundamilia_nyererei ENSPNYG00000011346
oreochromis_niloticus ENSONIG00000001675
neolamprologus_brichardi ENSNBRG00000022905
amphilophus_citrinellus ENSACIG00000016322
xiphophorus_maculatus ENSXMAG00000019366
xiphophorus_couchianus ENSXCOG00000002856
gambusia_affinis ENSGAFG00000002541
poecilia_formosa ENSPFOG00000000118
poecilia_mexicana ENSPMEG00000002395
poecilia_latipinna ENSPLAG00000013991
poecilia_reticulata ENSPREG00000013271
fundulus_heteroclitus ENSFHEG00000018014
cyprinodon_variegatus ENSCVAG00000005481
kryptolebias_marmoratus ENSKMAG00000002754
oryzias_latipes_asm223467v1 ENSORLG00000002802
oryzias_latipes_asm223471v1 ENSORLG00020019131
oryzias_latipes_asm223469v1 ENSORLG00015013209
oryzias_melastigma ENSOMEG00000007975
hippocampus_comes ENSHCOG00000006845
periophthalmus_magnuspinnatus ENSPMGG00000004270
gadus_morhua ENSGMOG00000002408
esox_lucius ENSELUG00000011361
pygocentrus_nattereri ENSPNAG00000019230
astyanax_mexicanus ENSAMXG00000038710
ictalurus_punctatus ENSIPUG00000006439
danio_rerio ENSDARG00000042616
paramormyrops_kingsleyae ENSPKIG00000013268
scleropages_formosus ENSSFOG00015015465
lepisosteus_oculatus ENSLOCG00000014437
lepisosteus_oculatus ENSLOCG00000014434
latimeria_chalumnae ENSLACG00000018034
