gopherus_agassizii ENSGAGG00000011244
chelonoidis_abingdonii ENSCABG00000010492
pelodiscus_sinensis ENSPSIG00000017506
calidris_pugnax ENSCPUG00000011608
calidris_pygmaea ENSCPGG00000000786
coturnix_japonica ENSCJPG00005015265
gallus_gallus ENSGALG00000046607
numida_meleagris ENSNMEG00000007188
anser_brachyrhynchus ENSABRG00000008557
anas_platyrhynchos_platyrhynchos ENSAPLG00000029853
apteryx_haastii ENSAHAG00000006955
apteryx_owenii ENSAOWG00000010844
apteryx_rowi ENSARWG00000004728
dromaius_novaehollandiae ENSDNVG00000002015
ficedula_albicollis ENSFALG00000001456
cyanistes_caeruleus ENSCCEG00000005395
crocodylus_porosus ENSCPRG00005007538
pogona_vitticeps ENSPVIG00000020602
anolis_carolinensis ENSACAG00000014728
salvator_merianae ENSSMRG00000010104
sphenodon_punctatus ENSSPUG00000000075
loxodonta_africana ENSLAFG00000013409
procavia_capensis ENSPCAG00000003064
echinops_telfairi ENSETEG00000004249
urocitellus_parryii ENSUPAG00010004024
spermophilus_dauricus ENSSDAG00000022851
ictidomys_tridecemlineatus ENSSTOG00000000590
marmota_marmota_marmota ENSMMMG00000018931
castor_canadensis ENSCCNG00000016587
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000092607
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026272
mus_spicilegus ENSMSIG00000004699
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025328
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0026772
rattus_norvegicus ENSRNOG00000021092
meriones_unguiculatus ENSMUGG00000004890
meriones_unguiculatus ENSMUGG00000007930
peromyscus_maniculatus_bairdii ENSPEMG00000023042
microtus_ochrogaster ENSMOCG00000008260
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001006323
cricetulus_griseus_crigri-picr ENSCGRG00015017945
cricetulus_griseus_crigri_1.0 ENSCGRG00000011013
mesocricetus_auratus ENSMAUG00000021081
nannospalax_galili ENSNGAG00000005774
dipodomys_ordii ENSDORG00000010356
chinchilla_lanigera ENSCLAG00000000328
cavia_porcellus ENSCPOG00000002184
octodon_degus ENSODEG00000013925
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005098
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100010986
fukomys_damarensis ENSFDAG00000008088
oryctolagus_cuniculus ENSOCUG00000026766
ochotona_princeps ENSOPRG00000014115
macaca_mulatta ENSMMUG00000007900
macaca_fascicularis ENSMFAG00000039820
macaca_nemestrina ENSMNEG00000026712
theropithecus_gelada ENSTGEG00000015308
papio_anubis ENSPANG00000007288
chlorocebus_sabaeus ENSCSAG00000001790
mandrillus_leucophaeus ENSMLEG00000018977
cercocebus_atys ENSCATG00000042592
rhinopithecus_bieti ENSRBIG00000020166
rhinopithecus_roxellana ENSRROG00000038049
piliocolobus_tephrosceles ENSPTEG00000029517
colobus_angolensis_palliatus ENSCANG00000037312
pan_troglodytes ENSPTRG00000001279
pan_paniscus ENSPPAG00000029574
gorilla_gorilla ENSGGOG00000003357
homo_sapiens ENSG00000163156
pongo_abelii ENSPPYG00000000874
nomascus_leucogenys ENSNLEG00000010123
saimiri_boliviensis_boliviensis ENSSBOG00000032405
cebus_capucinus_imitator ENSCCAG00000034389
callithrix_jacchus ENSCJAG00000007277
aotus_nancymaae ENSANAG00000021348
carlito_syrichta ENSTSYG00000028742
microcebus_murinus ENSMICG00000047233
propithecus_coquereli ENSPCOG00000004493
prolemur_simus ENSPSMG00000014126
otolemur_garnettii ENSOGAG00000032806
capra_hircus ENSCHIG00000014264
ovis_aries ENSOARG00000020940
bos_mutus ENSBMUG00000024189
bos_taurus ENSBTAG00000018070
bison_bison_bison ENSBBBG00000013137
tursiops_truncatus ENSTTRG00000007011
sus_scrofa ENSSSCG00000006632
vicugna_pacos ENSVPAG00000011638
ursus_americanus ENSUAMG00000027307
ursus_maritimus ENSUMAG00000002656
ailuropoda_melanoleuca ENSAMEG00000000911
mustela_putorius_furo ENSMPUG00000004051
neovison_vison ENSNVIG00000015600
canis_lupus_dingo ENSCAFG00020013477
canis_lupus_familiaris ENSCAFG00000012499
vulpes_vulpes ENSVVUG00000012685
panthera_tigris_altaica ENSPTIG00000012793
panthera_pardus ENSPPRG00000008819
felis_catus ENSFCAG00000005560
myotis_lucifugus ENSMLUG00000015145
pteropus_vampyrus ENSPVAG00000011664
erinaceus_europaeus ENSEEUG00000000295
sorex_araneus ENSSARG00000003308
equus_asinus_asinus ENSEASG00005002113
equus_caballus ENSECAG00000023965
jaculus_jaculus ENSJJAG00000023316
choloepus_hoffmanni ENSCHOG00000009801
dasypus_novemcinctus ENSDNOG00000004323
phascolarctos_cinereus ENSPCIG00000021078
notamacropus_eugenii ENSMEUG00000001235
monodelphis_domestica ENSMODG00000018842
sarcophilus_harrisii ENSSHAG00000013796
notechis_scutatus ENSNSUG00000004787
xenopus_tropicalis ENSXETG00000008141
latimeria_chalumnae ENSLACG00000012010
scleropages_formosus ENSSFOG00015011831
paramormyrops_kingsleyae ENSPKIG00000010881
tetraodon_nigroviridis ENSTNIG00000006168
takifugu_rubripes ENSTRUG00000000984
hippocampus_comes ENSHCOG00000013064
oryzias_latipes_asm223471v1 ENSORLG00020015490
oryzias_latipes_asm223467v1 ENSORLG00000015819
oryzias_latipes_asm223469v1 ENSORLG00015022050
oryzias_melastigma ENSOMEG00000018249
labrus_bergylta ENSLBEG00000026834
gasterosteus_aculeatus ENSGACG00000013557
mola_mola ENSMMOG00000002945
maylandia_zebra ENSMZEG00005010530
haplochromis_burtoni ENSHBUG00000015034
astatotilapia_calliptera ENSACLG00000004532
pundamilia_nyererei ENSPNYG00000012651
oreochromis_niloticus ENSONIG00000006651
neolamprologus_brichardi ENSNBRG00000014008
amphilophus_citrinellus ENSACIG00000004585
amphiprion_ocellaris ENSAOCG00000007908
amphiprion_percula ENSAPEG00000001789
acanthochromis_polyacanthus ENSAPOG00000007922
stegastes_partitus ENSSPAG00000007163
poecilia_formosa ENSPFOG00000001801
poecilia_mexicana ENSPMEG00000007728
poecilia_latipinna ENSPLAG00000013531
xiphophorus_couchianus ENSXCOG00000005979
gambusia_affinis ENSGAFG00000010982
poecilia_reticulata ENSPREG00000019679
xiphophorus_maculatus ENSXMAG00000019171
fundulus_heteroclitus ENSFHEG00000021814
cyprinodon_variegatus ENSCVAG00000018958
kryptolebias_marmoratus ENSKMAG00000017892
anabas_testudineus ENSATEG00000000394
monopterus_albus ENSMALG00000007981
scophthalmus_maximus ENSSMAG00000016883
cynoglossus_semilaevis ENSCSEG00000009547
seriola_dumerili ENSSDUG00000001853
seriola_lalandi_dorsalis ENSSLDG00000013191
mastacembelus_armatus ENSMAMG00000012279
periophthalmus_magnuspinnatus ENSPMGG00000012936
gadus_morhua ENSGMOG00000005177
esox_lucius ENSELUG00000011028
astyanax_mexicanus ENSAMXG00000018828
pygocentrus_nattereri ENSPNAG00000012139
ictalurus_punctatus ENSIPUG00000007327
danio_rerio ENSDARG00000003027
lepisosteus_oculatus ENSLOCG00000007801
petromyzon_marinus ENSPMAG00000005391
eptatretus_burgeri ENSEBUG00000014278
