labrus_bergylta ENSLBEG00000008655
scophthalmus_maximus ENSSMAG00000018185
poecilia_latipinna ENSPLAG00000008174
poecilia_reticulata ENSPREG00000000961
fundulus_heteroclitus ENSFHEG00000017778
kryptolebias_marmoratus ENSKMAG00000018469
oryzias_latipes_asm223469v1 ENSORLG00015010803
oryzias_latipes_asm223471v1 ENSORLG00020016302
pundamilia_nyererei ENSPNYG00000012436
maylandia_zebra ENSMZEG00005001945
neolamprologus_brichardi ENSNBRG00000007734
mola_mola ENSMMOG00000019939
cynoglossus_semilaevis ENSCSEG00000010936
