labrus_bergylta ENSLBEG00000026866
gasterosteus_aculeatus ENSGACG00000003808
monopterus_albus ENSMALG00000006105
mastacembelus_armatus ENSMAMG00000014674
anabas_testudineus ENSATEG00000012885
maylandia_zebra ENSMZEG00005026746
astatotilapia_calliptera ENSACLG00000014302
pundamilia_nyererei ENSPNYG00000012653
haplochromis_burtoni ENSHBUG00000002044
neolamprologus_brichardi ENSNBRG00000013830
oreochromis_niloticus ENSONIG00000002726
amphilophus_citrinellus ENSACIG00000018405
poecilia_formosa ENSPFOG00000005894
poecilia_latipinna ENSPLAG00000001393
poecilia_mexicana ENSPMEG00000014324
xiphophorus_maculatus ENSXMAG00000003767
xiphophorus_couchianus ENSXCOG00000019900
gambusia_affinis ENSGAFG00000010212
fundulus_heteroclitus ENSFHEG00000008168
seriola_lalandi_dorsalis ENSSLDG00000014190
seriola_dumerili ENSSDUG00000012027
takifugu_rubripes ENSTRUG00000004297
tetraodon_nigroviridis ENSTNIG00000009154
mola_mola ENSMMOG00000018021
cynoglossus_semilaevis ENSCSEG00000015168
amphiprion_ocellaris ENSAOCG00000019820
amphiprion_percula ENSAPEG00000010423
acanthochromis_polyacanthus ENSAPOG00000017690
stegastes_partitus ENSSPAG00000019238
scophthalmus_maximus ENSSMAG00000006906
hippocampus_comes ENSHCOG00000003023
gadus_morhua ENSGMOG00000002484
