drosophila_melanogaster FBgn0033935
caenorhabditis_elegans_strain_n2 WBGene00013261
oryzias_latipes_asm223469v1 ENSORLG00015020621
oryzias_latipes_asm223471v1 ENSORLG00020006245
oryzias_latipes_asm223467v1 ENSORLG00000013242
oryzias_melastigma ENSOMEG00000017780
hippocampus_comes ENSHCOG00000014831
takifugu_rubripes ENSTRUG00000001568
tetraodon_nigroviridis ENSTNIG00000003127
poecilia_mexicana ENSPMEG00000009415
poecilia_formosa ENSPFOG00000000339
poecilia_latipinna ENSPLAG00000022524
poecilia_reticulata ENSPREG00000011688
xiphophorus_maculatus ENSXMAG00000007497
xiphophorus_couchianus ENSXCOG00000016342
gambusia_affinis ENSGAFG00000001826
cyprinodon_variegatus ENSCVAG00000014617
fundulus_heteroclitus ENSFHEG00000017574
kryptolebias_marmoratus ENSKMAG00000012504
gasterosteus_aculeatus ENSGACG00000018335
scophthalmus_maximus ENSSMAG00000007499
cynoglossus_semilaevis ENSCSEG00000007263
periophthalmus_magnuspinnatus ENSPMGG00000005751
acanthochromis_polyacanthus ENSAPOG00000017971
stegastes_partitus ENSSPAG00000007548
astatotilapia_calliptera ENSACLG00000010709
maylandia_zebra ENSMZEG00005011566
haplochromis_burtoni ENSHBUG00000007136
pundamilia_nyererei ENSPNYG00000023522
neolamprologus_brichardi ENSNBRG00000005632
oreochromis_niloticus ENSONIG00000011314
amphilophus_citrinellus ENSACIG00000009177
mola_mola ENSMMOG00000018920
monopterus_albus ENSMALG00000013971
mastacembelus_armatus ENSMAMG00000022749
anabas_testudineus ENSATEG00000008149
seriola_dumerili ENSSDUG00000019126
seriola_lalandi_dorsalis ENSSLDG00000021610
labrus_bergylta ENSLBEG00000023756
amphiprion_percula ENSAPEG00000013160
amphiprion_ocellaris ENSAOCG00000003777
gadus_morhua ENSGMOG00000011512
esox_lucius ENSELUG00000016179
pygocentrus_nattereri ENSPNAG00000021966
astyanax_mexicanus ENSAMXG00000009059
ictalurus_punctatus ENSIPUG00000006194
danio_rerio ENSDARG00000091777
scleropages_formosus ENSSFOG00015013491
paramormyrops_kingsleyae ENSPKIG00000011942
lepisosteus_oculatus ENSLOCG00000001342
chelonoidis_abingdonii ENSCABG00000000325
ornithorhynchus_anatinus ENSOANG00000012699
phascolarctos_cinereus ENSPCIG00000018266
notamacropus_eugenii ENSMEUG00000005228
sarcophilus_harrisii ENSSHAG00000005395
monodelphis_domestica ENSMODG00000019775
castor_canadensis ENSCCNG00000011376
rattus_norvegicus ENSRNOG00000062165
propithecus_coquereli ENSPCOG00000022924
prolemur_simus ENSPSMG00000023992
microcebus_murinus ENSMICG00000002956
otolemur_garnettii ENSOGAG00000008854
otolemur_garnettii ENSOGAG00000026866
dipodomys_ordii ENSDORG00000013292
erinaceus_europaeus ENSEEUG00000012187
carlito_syrichta ENSTSYG00000001511
chinchilla_lanigera ENSCLAG00000011818
octodon_degus ENSODEG00000003644
cavia_porcellus ENSCPOG00000004526
cavia_aperea ENSCAPG00000013672
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011921
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005841
fukomys_damarensis ENSFDAG00000005706
urocitellus_parryii ENSUPAG00010013693
ictidomys_tridecemlineatus ENSSTOG00000011275
marmota_marmota_marmota ENSMMMG00000017830
spermophilus_dauricus ENSSDAG00000012646
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024382
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000038696
mus_spicilegus ENSMSIG00000014730
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023465
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0024922
rattus_norvegicus ENSRNOG00000017583
meriones_unguiculatus ENSMUGG00000003508
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001009499
cricetulus_griseus_crigri_1.0 ENSCGRG00000003111
cricetulus_griseus_crigri-picr ENSCGRG00015003661
mesocricetus_auratus ENSMAUG00000001416
peromyscus_maniculatus_bairdii ENSPEMG00000023004
microtus_ochrogaster ENSMOCG00000007657
nannospalax_galili ENSNGAG00000002676
jaculus_jaculus ENSJJAG00000014299
oryctolagus_cuniculus ENSOCUG00000001574
ochotona_princeps ENSOPRG00000003761
loxodonta_africana ENSLAFG00000014506
procavia_capensis ENSPCAG00000005180
bos_mutus ENSBMUG00000019899
bos_taurus ENSBTAG00000010271
bison_bison_bison ENSBBBG00000014882
capra_hircus ENSCHIG00000026766
ovis_aries ENSOARG00000012741
