gallus_gallus ENSGALG00000023847
coturnix_japonica ENSCJPG00005004601
meleagris_gallopavo ENSMGAG00000016610
numida_meleagris ENSNMEG00000007187
anser_brachyrhynchus ENSABRG00000008659
junco_hyemalis ENSJHYG00000015320
serinus_canaria ENSSCAG00000007584
ficedula_albicollis ENSFALG00000000310
lepidothrix_coronata ENSLCOG00000011524
calidris_pugnax ENSCPUG00000014633
calidris_pygmaea ENSCPGG00000011506
apteryx_owenii ENSAOWG00000009542
apteryx_haastii ENSAHAG00000013588
apteryx_rowi ENSARWG00000015320
crocodylus_porosus ENSCPRG00005003538
gopherus_agassizii ENSGAGG00000000258
chelonoidis_abingdonii ENSCABG00000011669
anolis_carolinensis ENSACAG00000017899
pogona_vitticeps ENSPVIG00000016627
salvator_merianae ENSSMRG00000002676
pogona_vitticeps ENSPVIG00000016626
notechis_scutatus ENSNSUG00000012749
chrysemys_picta_bellii ENSCPBG00000006587
loxodonta_africana ENSLAFG00000008228
echinops_telfairi ENSETEG00000011845
procavia_capensis ENSPCAG00000010851
bos_taurus ENSBTAG00000052414
bos_mutus ENSBMUG00000017638
bison_bison_bison ENSBBBG00000000074
tursiops_truncatus ENSTTRG00000006587
sus_scrofa ENSSSCG00000017427
vicugna_pacos ENSVPAG00000006717
ursus_americanus ENSUAMG00000024622
ailuropoda_melanoleuca ENSAMEG00000005636
canis_lupus_familiaris ENSCAFG00000015920
canis_lupus_dingo ENSCAFG00020018269
vulpes_vulpes ENSVVUG00000019013
panthera_pardus ENSPPRG00000010532
pteropus_vampyrus ENSPVAG00000010630
equus_asinus_asinus ENSEASG00005006673
dipodomys_ordii ENSDORG00000005913
castor_canadensis ENSCCNG00000025399
cricetulus_griseus_crigri_1.0 ENSCGRG00000012558
cricetulus_griseus_crigri-picr ENSCGRG00015003574
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001016906
mesocricetus_auratus ENSMAUG00000015239
peromyscus_maniculatus_bairdii ENSPEMG00000012716
microtus_ochrogaster ENSMOCG00000018599
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018011
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000006930
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017168
mus_spicilegus ENSMSIG00000001037
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0018298
rattus_norvegicus ENSRNOG00000014819
meriones_unguiculatus ENSMUGG00000017517
nannospalax_galili ENSNGAG00000007898
jaculus_jaculus ENSJJAG00000022760
spermophilus_dauricus ENSSDAG00000008165
spermophilus_dauricus ENSSDAG00000008195
urocitellus_parryii ENSUPAG00010009150
marmota_marmota_marmota ENSMMMG00000006582
ictidomys_tridecemlineatus ENSSTOG00000020475
ochotona_princeps ENSOPRG00000007970
oryctolagus_cuniculus ENSOCUG00000000605
tupaia_belangeri ENSTBEG00000006946
pan_troglodytes ENSPTRG00000009177
pan_paniscus ENSPPAG00000028111
gorilla_gorilla ENSGGOG00000012786
homo_sapiens ENSG00000173805
pongo_abelii ENSPPYG00000008411
nomascus_leucogenys ENSNLEG00000011052
rhinopithecus_roxellana ENSRROG00000003100
rhinopithecus_bieti ENSRBIG00000025280
colobus_angolensis_palliatus ENSCANG00000043194
macaca_fascicularis ENSMFAG00000006931
macaca_mulatta ENSMMUG00000038293
macaca_nemestrina ENSMNEG00000035755
mandrillus_leucophaeus ENSMLEG00000010153
cercocebus_atys ENSCATG00000012503
papio_anubis ENSPANG00000021515
carlito_syrichta ENSTSYG00000031579
propithecus_coquereli ENSPCOG00000000955
prolemur_simus ENSPSMG00000013966
microcebus_murinus ENSMICG00000026602
otolemur_garnettii ENSOGAG00000009517
ornithorhynchus_anatinus ENSOANG00000030145
nothoprocta_perdicaria ENSNPEG00000002727
dromaius_novaehollandiae ENSDNVG00000008044
zonotrichia_albicollis ENSZALG00000005159
manacus_vitellinus ENSMVIG00005004901
melopsittacus_undulatus ENSMUNG00000016347
phascolarctos_cinereus ENSPCIG00000015384
sarcophilus_harrisii ENSSHAG00000005125
monodelphis_domestica ENSMODG00000014659
xenopus_tropicalis ENSXETG00000012489
latimeria_chalumnae ENSLACG00000007300
mastacembelus_armatus ENSMAMG00000010892
anabas_testudineus ENSATEG00000020436
seriola_dumerili ENSSDUG00000000985
seriola_lalandi_dorsalis ENSSLDG00000011569
scophthalmus_maximus ENSSMAG00000006168
monopterus_albus ENSMALG00000004610
amphiprion_percula ENSAPEG00000021076
amphiprion_ocellaris ENSAOCG00000021350
acanthochromis_polyacanthus ENSAPOG00000010890
stegastes_partitus ENSSPAG00000018438
maylandia_zebra ENSMZEG00005008443
haplochromis_burtoni ENSHBUG00000000586
astatotilapia_calliptera ENSACLG00000019016
pundamilia_nyererei ENSPNYG00000002974
oreochromis_niloticus ENSONIG00000018805
neolamprologus_brichardi ENSNBRG00000023010
amphilophus_citrinellus ENSACIG00000008033
fundulus_heteroclitus ENSFHEG00000001760
cyprinodon_variegatus ENSCVAG00000019409
poecilia_formosa ENSPFOG00000003564
poecilia_mexicana ENSPMEG00000009123
poecilia_latipinna ENSPLAG00000010470
poecilia_reticulata ENSPREG00000000453
xiphophorus_couchianus ENSXCOG00000014356
xiphophorus_maculatus ENSXMAG00000000197
gambusia_affinis ENSGAFG00000011352
kryptolebias_marmoratus ENSKMAG00000020079
oryzias_latipes_asm223467v1 ENSORLG00000025102
oryzias_latipes_asm223471v1 ENSORLG00020004161
oryzias_latipes_asm223469v1 ENSORLG00015002689
oryzias_melastigma ENSOMEG00000011780
tetraodon_nigroviridis ENSTNIG00000004864
takifugu_rubripes ENSTRUG00000003718
mola_mola ENSMMOG00000007717
labrus_bergylta ENSLBEG00000008907
gasterosteus_aculeatus ENSGACG00000018327
hippocampus_comes ENSHCOG00000015579
periophthalmus_magnuspinnatus ENSPMGG00000016288
gadus_morhua ENSGMOG00000019513
esox_lucius ENSELUG00000009890
pygocentrus_nattereri ENSPNAG00000011893
astyanax_mexicanus ENSAMXG00000018307
ictalurus_punctatus ENSIPUG00000012460
danio_rerio ENSDARG00000074508
scleropages_formosus ENSSFOG00015002821
lepisosteus_oculatus ENSLOCG00000013653
