takifugu_rubripes ENSTRUG00000015689
tetraodon_nigroviridis ENSTNIG00000011787
mola_mola ENSMMOG00000016368
cynoglossus_semilaevis ENSCSEG00000018439
seriola_lalandi_dorsalis ENSSLDG00000016938
seriola_dumerili ENSSDUG00000012478
scophthalmus_maximus ENSSMAG00000016103
monopterus_albus ENSMALG00000019060
mastacembelus_armatus ENSMAMG00000013805
anabas_testudineus ENSATEG00000013501
poecilia_formosa ENSPFOG00000003612
poecilia_mexicana ENSPMEG00000001281
poecilia_latipinna ENSPLAG00000022493
poecilia_reticulata ENSPREG00000022108
xiphophorus_maculatus ENSXMAG00000011380
xiphophorus_couchianus ENSXCOG00000006665
gambusia_affinis ENSGAFG00000005652
fundulus_heteroclitus ENSFHEG00000002380
cyprinodon_variegatus ENSCVAG00000014151
kryptolebias_marmoratus ENSKMAG00000013077
oryzias_latipes_asm223471v1 ENSORLG00020002710
oryzias_latipes_asm223469v1 ENSORLG00015007556
oryzias_latipes_asm223467v1 ENSORLG00000008349
oryzias_melastigma ENSOMEG00000003537
maylandia_zebra ENSMZEG00005015996
astatotilapia_calliptera ENSACLG00000013014
pundamilia_nyererei ENSPNYG00000019079
haplochromis_burtoni ENSHBUG00000003184
neolamprologus_brichardi ENSNBRG00000018682
oreochromis_niloticus ENSONIG00000004297
amphilophus_citrinellus ENSACIG00000015479
amphiprion_percula ENSAPEG00000004287
amphiprion_ocellaris ENSAOCG00000000651
acanthochromis_polyacanthus ENSAPOG00000002733
stegastes_partitus ENSSPAG00000004827
labrus_bergylta ENSLBEG00000026320
gasterosteus_aculeatus ENSGACG00000020378
hippocampus_comes ENSHCOG00000005854
periophthalmus_magnuspinnatus ENSPMGG00000002747
gadus_morhua ENSGMOG00000018450
esox_lucius ENSELUG00000007019
pygocentrus_nattereri ENSPNAG00000003132
astyanax_mexicanus ENSAMXG00000005951
ictalurus_punctatus ENSIPUG00000024388
danio_rerio ENSDARG00000030006
scleropages_formosus ENSSFOG00015000200
paramormyrops_kingsleyae ENSPKIG00000015197
lepisosteus_oculatus ENSLOCG00000007970
sphenodon_punctatus ENSSPUG00000018183
anolis_carolinensis ENSACAG00000003248
gopherus_agassizii ENSGAGG00000025453
chelonoidis_abingdonii ENSCABG00000017678
chrysemys_picta_bellii ENSCPBG00000003110
anas_platyrhynchos_platyrhynchos ENSAPLG00000015156
anser_brachyrhynchus ENSABRG00000012223
gallus_gallus ENSGALG00000027982
coturnix_japonica ENSCJPG00005005675
meleagris_gallopavo ENSMGAG00000010735
calidris_pygmaea ENSCPGG00000003143
calidris_pugnax ENSCPUG00000018566
apteryx_haastii ENSAHAG00000001937
apteryx_rowi ENSARWG00000003461
apteryx_owenii ENSAOWG00000010603
dromaius_novaehollandiae ENSDNVG00000000166
xenopus_tropicalis ENSXETG00000000228
